count_index,name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
1097_2023-06-27,Нафтизин спрей назальный 0.1% флакон 15мл,2023-06-27,68.0,52.0,68.0
1098_2023-06-27,"Африн увлажняющий спрей назальный 0,05% флакон 15мл",2023-06-27,624.0,398.0,624.0
1099_2023-06-27,Лазолван раствор для приема внутрь и ингаляций 15мг/2мл флакон 100мл,2023-06-27,381.0,314.0,381.0
1100_2023-06-27,Граммидин детский спрей флакон 112 доз,2023-06-27,616.0,435.0,616.0
1101_2023-06-27,Тантум верде таблетки Мята №20,2023-06-27,409.0,283.0,409.0
1102_2023-06-27,"Амбробене раствор для ингаляций 7,5мг/мл флакон 100мл",2023-06-27,162.0,144.0,162.0
1103_2023-06-27,Лормицидин спрей для полости рта 50мл,2023-06-27,138.0,110.0,138.0
1104_2023-06-27,"Африн спрей назальный 0,05% флакон 15мл",2023-06-27,594.0,423.0,594.0
1105_2023-06-27,Триазавирин капсулы 250мг №20,2023-06-27,1536.0,1210.0,1536.0
1106_2023-06-27,Граммидин Нео таблетки для рассасывания №18,2023-06-27,510.0,324.0,510.0
1107_2023-06-27,Ингалипт аэрозоль флакон 30мл,2023-06-27,138.0,108.0,138.0
1108_2023-06-27,Бронхобос сироп 250мг/5мл флакон 200мл,2023-06-27,415.0,415.0,640.0
1109_2023-06-27,Аскорил таблетки №20,2023-06-27,556.0,363.0,556.0
1110_2023-06-27,Граммидин с анестетиком спрей флакон 112 доз,2023-06-27,635.0,434.0,635.0
1111_2023-06-27,Пропосол спрей флакон 50г,2023-06-27,254.0,211.0,254.0
1112_2023-06-27,Бронхобос сироп 125мг/5мл флакон 200мл,2023-06-27,606.0,431.0,606.0
1113_2023-06-27,Лизобакт таблетки для рассасывания №30,2023-06-27,414.0,286.0,414.0
1114_2023-06-27,Геделикс сироп флакон 100мл,2023-06-27,557.0,355.0,557.0
1115_2023-06-27,Мукалтин таблетки №20,2023-06-27,113.0,90.0,113.0
1116_2023-06-27,Лизобакт Комплит спрей 125 доз флакон 30 мл,2023-06-27,462.0,360.0,462.0
1117_2023-06-27,Эдомари капсулы 300мг №20,2023-06-27,607.0,432.0,607.0
1118_2023-06-27,Аскорил таблетки №10,2023-06-27,357.0,244.0,357.0
1119_2023-06-27,Гомеовокс драже №60,2023-06-27,770.0,489.0,770.0
1120_2023-06-27,Каметон спрей флакон 30г,2023-06-27,123.0,98.0,123.0
1121_2023-06-27,Бронхобос капсулы 375мг №30,2023-06-27,543.0,384.0,543.0
1122_2023-06-27,Пектусин таблетки №20,2023-06-27,93.0,70.0,93.0
1123_2023-06-27,Каметон аэрозоль флакон 45г,2023-06-27,151.0,104.0,151.0
1124_2023-06-27,Флуимуцил ИТ лиофилизат для приготовления раствора для инъекций и ингаляций №3,2023-06-27,2082.0,1512.0,2082.0
1125_2023-06-27,Ингалипт аэрозоль флакон 30мл,2023-06-27,153.0,111.0,153.0
1126_2023-06-27,Амброксол сироп 15мг/5мл флакон 100мл,2023-06-27,70.0,61.0,70.0
1127_2023-06-27,Солодки корня сироп пэт 100г,2023-06-27,42.0,28.0,42.0
1128_2023-06-27,Пертуссин сироп флакон пэт 100мл Флора Кавказа,2023-06-27,46.0,34.0,46.0
1129_2023-06-27,Флуимуцил таблетки шипучие 600мг №20,2023-06-27,489.0,380.0,489.0
1130_2023-06-27,Флуимуцил таблетки шипучие 600мг №10,2023-06-27,145.0,113.0,145.0
1131_2023-06-27,Бромгексин таблетки 8мг №28,2023-06-27,140.0,96.0,140.0
1132_2023-06-27,Ацетилцистеин гранулы для приготовления раствора для приема внутрь пакеты 600мг №10,2023-06-27,160.0,143.0,160.0
1133_2023-06-27,Полидекса спрей назальный флакон 15мл,2023-06-27,753.0,526.0,753.0
1134_2023-06-27,Генферон лайт спрей назальный 50тыс.МЕ 100доз,2023-06-27,678.0,420.0,678.0
1135_2023-06-27,Бронхипрет сироп флакон 50мл,2023-06-27,351.0,230.0,351.0
1136_2023-06-27,Бронхипрет сироп флакон 100мл,2023-06-27,579.0,417.0,579.0
1137_2023-06-27,Амброксол Велфарм таблетки 30мг №30,2023-06-27,147.0,116.0,147.0
1138_2023-06-27,Амброксол Велфарм таблетки 30мг №20,2023-06-27,125.0,96.0,125.0
1139_2023-06-27,Амброксол Велфарм таблетки 30мг №50,2023-06-27,245.0,189.0,245.0
1140_2023-06-27,Масло в сезон простуд 10мл,2023-06-27,0,0,0
1141_2023-06-27,Ремо-вакс капли ушные фл. 10мл,2023-06-27,0,0,0
1142_2023-06-27,Масло-спрей в сезон простуд 50мл,2023-06-27,0,0,0
1143_2023-06-27,"Дыши свободно  (Гармония дыхания) Карандаш для ингаляций 1,3г",2023-06-27,0,0,0
1144_2023-06-27,Бронхолипт комплекс натуральных эфирных масел флакон 10мл,2023-06-27,0,0,0
1145_2023-06-27,Назаваль Плюс спрей назальный флакон 500мг 200доз,2023-06-27,0,0,0
1146_2023-06-27,Дуоколд порошок для приготовления раствора для приема внутрь Лимон День №3/Ночь №1,2023-06-27,278.0,193.0,278.0
1147_2023-06-27,Дуоколд порошок для приготовления раствора для приема внутрь Клюква День №3/Ночь №1,2023-06-27,0,0,0
1148_2023-06-27,Аквалор Протект спрей назальный флакон 30мл,2023-06-27,0,0,0
1149_2023-06-27,Осельтамивир Акрихин капсулы 75мг №10,2023-06-27,892.0,704.0,892.0
1150_2023-06-27,Антигриппин порошок для приготовления раствора для приема внутрь Ромашка пакеты №10,2023-06-27,0,0,0
1151_2023-06-27,Лоролизин таблетки для рассасывания №30,2023-06-27,288.0,218.0,288.0
1152_2023-06-27,Аквалор Актив Форте Мини спрей назальный флакон 50мл,2023-06-27,0,0,0
1153_2023-06-27,Мукалтин таблетки №20,2023-06-27,0,0,0
1154_2023-06-27,Оксолиновая мазь 0.25% 10г,2023-06-27,0,0,0
1155_2023-06-27,Горячее питье со вкусом Апельсина саше с 3-х лет 5г №10,2023-06-27,0,0,0
1156_2023-06-27,Аквалор Экстра форте Дуо Алоэ и ромашка спрей назальный флакон 150мл,2023-06-27,729.0,544.0,729.0
1157_2023-06-27,Горячее питье БерриВитС Малина и мёд стик 5г №20,2023-06-27,0,0,0
1158_2023-06-27,Панавир Инлайт Набор для горла и иммунитета спрей для полости рта 40мл + таблетки №20,2023-06-27,0,0,0
1159_2023-06-27,Анвимакс капсулы №20,2023-06-27,381.0,271.0,381.0
1160_2023-06-27,Антигриппин-анви капсулы №20,2023-06-27,215.0,154.0,215.0
1161_2023-06-27,Римантадин Кидс сироп 2мг/мл флакон 200мл,2023-06-27,423.0,352.0,423.0
1162_2023-06-27,Колдрекс хотрем порошок для приготовления раствора для приема внутрь Лимон/Мед пакетики №10,2023-06-27,617.0,443.0,617.0
1163_2023-06-27,АнвиМакс таблетки шипучие Малина №10,2023-06-27,0,0,0
1164_2023-06-27,Горячее питье БерриВитС Малина и мёд стик 5г №10,2023-06-27,0,0,0
1165_2023-06-27,Аквалор Горло спрей Алоэ вера+Ромашка флакон 150мл,2023-06-27,657.0,490.0,657.0
1166_2023-06-27,Аква марис Стронг Горло спрей флакон 30мл,2023-06-27,0,0,0
1167_2023-06-27,Панавир Инлайт спрей для полости рта Шалфей 40мл,2023-06-27,0,0,0
1168_2023-06-27,"Вибронорм капли назальные 0,25мг/мл+2,5 мг/мл флакон 15мл",2023-06-27,0,0,0
1169_2023-06-27,Флогардин таблетки 60мг №10,2023-06-27,0,0,0
1170_2023-06-27,Ингасалин  раствор для ингаляций 3% ампулы 5мл №10,2023-06-27,1547.0,1200.0,1547.0
1171_2023-06-27,Эвкалипт таблетки для рассасывания №20,2023-06-27,0,0,0
1172_2023-06-27,Нафтизин капли назальные 0.1% флакон 20мл,2023-06-27,0,0,0
1173_2023-06-27,Иммунотайм Манго капсулы 250мг №30,2023-06-27,0,0,0
1174_2023-06-27,Комплекс экстрактов Шалфея и Эвкалипта таблетки №20,2023-06-27,0,0,0
1175_2023-06-27,Ацетилцистеин Нак Лонг 600мг с витамином С таблетки шипучие №10,2023-06-27,0,0,0
1176_2023-06-27,Лазолван раствор 15мг/5мл флакон 100мл Лесная ягода,2023-06-27,0,0,0
1177_2023-06-27,Бромгексин для приема внутрь 4мг/5мл флакон 100мл,2023-06-27,232.0,193.0,232.0
1178_2023-06-27,Терафлю лар спрей флакон 30мл,2023-06-27,0,0,0
1179_2023-06-27,Бензидамин спрей флакон 30мл,2023-06-27,0,0,0
1180_2023-06-27,Амброксол таблетки 30мг №20,2023-06-27,31.0,29.0,31.0
1181_2023-06-27,Бейби Калм капли флакон 15мл,2023-06-27,385.0,385.0,550.0
1182_2023-06-27,Энтерофурил капсулы 200мг №16,2023-06-27,518.0,394.0,518.0
1183_2023-06-27,Дазолик таблетки 500мг №10,2023-06-27,616.0,402.0,616.0
1184_2023-06-27,Метеоспазмил капсулы №30,2023-06-27,851.0,676.0,851.0
1185_2023-06-27,Маалокс суспензия флакон 250мл,2023-06-27,568.0,396.0,568.0
1186_2023-06-27,Метронидазол таблетки 250мг №20,2023-06-27,37.0,35.0,37.0
1187_2023-06-27,Креон капсулы 25000 ЕД №50 Россия,2023-06-27,1471.0,1214.0,1471.0
1188_2023-06-27,Релиф Адванс суппозитории ректальные №10,2023-06-27,940.0,541.0,940.0
1189_2023-06-27,Алмагель А суспензия для приема внутрь флакон 170мл,2023-06-27,479.0,292.0,479.0
1190_2023-06-27,Ретч таблетки 50мг №70,2023-06-27,729.0,608.0,729.0
1191_2023-06-27,Дюспаталин капс. 200мг №60,2023-06-27,1230.0,950.0,1230.0
1192_2023-06-27,Релиф мазь ректальная 28.4г,2023-06-27,695.0,446.0,695.0
1193_2023-06-27,Холикрон таблетки 200мг №90,2023-06-27,1095.0,793.0,1095.0
1194_2023-06-27,Линекс Форте капсулы №28,2023-06-27,1179.0,748.0,1179.0
1195_2023-06-27,"Релиф Адванс мазь ректальная 28,4г",2023-06-27,784.0,587.0,784.0
1196_2023-06-27,Ацидин-пепсин таблетки 250мг №50,2023-06-27,210.0,174.0,210.0
1197_2023-06-27,Энтерофурил капсулы 100мг №30,2023-06-27,462.0,364.0,462.0
1198_2023-06-27,Алмагель А суспензия саше 10мл №10,2023-06-27,460.0,310.0,460.0
1199_2023-06-27,Хофитол таблетки №60,2023-06-27,619.0,410.0,619.0
1200_2023-06-27,Алмагель суспензия флакон 170мл,2023-06-27,396.0,224.0,396.0
1201_2023-06-27,Линекс Форте капсулы №14,2023-06-27,806.0,512.0,806.0
1202_2023-06-27,Креон капсулы 10000 ЕД №20 Россия,2023-06-27,349.0,287.0,349.0
1203_2023-06-27,Холосас сироп флакон 300г (215мл),2023-06-27,214.0,161.0,214.0
1204_2023-06-27,Метронидазол таблетки 250мг №40,2023-06-27,142.0,122.0,142.0
1205_2023-06-27,Фестал таблетки №100,2023-06-27,1089.0,721.0,1089.0
1206_2023-06-27,Гастал таблетки для рассасывания №30,2023-06-27,500.0,305.0,500.0
1207_2023-06-27,Линекс Форте капсулы №7,2023-06-27,490.0,300.0,490.0
1208_2023-06-27,Фосфалюгель гель для приема внутрь 16 г пакетики №20,2023-06-27,633.0,409.0,633.0
1209_2023-06-27,Метронидазол Реневал таблетки 250мг №24,2023-06-27,109.0,92.0,109.0
1210_2023-06-27,Смекта порошок для приготовления суспензии для приема внутрь Апельсин 3г пакетики №20,2023-06-27,183.0,143.0,183.0
1211_2023-06-27,Холензим таблетки №50,2023-06-27,424.0,288.0,424.0
1212_2023-06-27,Ганатон таблетки 50мг №70,2023-06-27,1224.0,869.0,1224.0
1213_2023-06-27,Метрогил раствор для инфузий 5мг/мл флакон 100мл,2023-06-27,24.0,19.0,24.0
1214_2023-06-27,Хофитол таблетки №180,2023-06-27,1306.0,1059.0,1306.0
1215_2023-06-27,Эубикор порошок 3г №60,2023-06-27,532.0,346.0,532.0
1216_2023-06-27,Полисорб МП порошок для суспензии банка 25г,2023-06-27,396.0,233.0,396.0
1217_2023-06-27,Метеоспазмил капсулы №60,2023-06-27,1248.0,1015.0,1248.0
1218_2023-06-27,Ганатон таблетки 50мг №40,2023-06-27,875.0,556.0,875.0
1219_2023-06-27,Бак-Сет Бэби порошок 1г саше №10,2023-06-27,714.0,524.0,714.0
1220_2023-06-27,Смекта порошок для приготовления суспензии для приема внутрь Клубника 3г пакетики №30,2023-06-27,271.0,211.0,271.0
1221_2023-06-27,Итоприд таблетки 50мг №40,2023-06-27,514.0,428.0,514.0
1222_2023-06-27,Прокто-гливенол суппозитории ректальные №10,2023-06-27,889.0,484.0,889.0
1223_2023-06-27,Тримедат таблетки 200мг №30,2023-06-27,890.0,587.0,890.0
1224_2023-06-27,Полисорб МП порошок банка 50г,2023-06-27,644.0,484.0,644.0
1225_2023-06-27,Постеризан форте мазь ректальная 25г,2023-06-27,807.0,547.0,807.0
1226_2023-06-27,Хайрабезол таблетки 20мг №30,2023-06-27,983.0,655.0,983.0
1227_2023-06-27,Тримедат Форте таблетки 300мг №60,2023-06-27,2171.0,1501.0,2171.0
1228_2023-06-27,Полыни настойка флакон 25мл,2023-06-27,100.0,75.0,100.0
1229_2023-06-27,Эссенциале форте Н капсулы 300мг №180,2023-06-27,3626.0,2719.0,3626.0
1230_2023-06-27,Ганатон таблетки 50мг №10,2023-06-27,526.0,366.0,526.0
1231_2023-06-27,Постеризан мазь ректальная 25г,2023-06-27,710.0,490.0,710.0
1232_2023-06-27,Алмагель Нео суспензия флакон 170мл,2023-06-27,449.0,280.0,449.0
1233_2023-06-27,Панкреатин таблетки 25 ЕД №60,2023-06-27,79.0,63.0,79.0
1234_2023-06-27,Тримедат Форте таблетки 300мг №20,2023-06-27,1078.0,704.0,1078.0
1235_2023-06-27,Бак-Сет Форте капсулы №20,2023-06-27,670.0,493.0,670.0
1236_2023-06-27,Зостерин ультра 60% порошок 500мг №10,2023-06-27,510.0,349.0,510.0
1237_2023-06-27,Постеризан суппозитории ректальные №10,2023-06-27,620.0,380.0,620.0
1238_2023-06-27,Слабилен таблетки 5мг №20,2023-06-27,347.0,193.0,347.0
1239_2023-06-27,Натальсид суппозитории ректальные №10,2023-06-27,621.0,380.0,621.0
1240_2023-06-27,Бускопан таблетки 10мг №20,2023-06-27,715.0,462.0,715.0
1241_2023-06-27,Солгар Артишока листьев эсктракт капсулы №60,2023-06-27,1307.0,1089.0,1307.0
1242_2023-06-27,Зостерин ультра 30% порошок 1г №10,2023-06-27,522.0,366.0,522.0
1243_2023-06-27,Колофорт таблетки для рассасывания №100,2023-06-27,687.0,496.0,687.0
1244_2023-06-27,Хофитол раствор для приема внутрь флакон 120мл,2023-06-27,638.0,400.0,638.0
1245_2023-06-27,Постеризан форте суппозитории ректальные №10,2023-06-27,667.0,398.0,667.0
1246_2023-06-27,Хайрабезол таблетки 20мг №15,2023-06-27,655.0,483.0,655.0
1247_2023-06-27,Гастал таблетки для рассасывания №60,2023-06-27,748.0,475.0,748.0
1248_2023-06-27,Энтеродез порошок для приема внутрь 5г,2023-06-27,137.0,109.0,137.0
1249_2023-06-27,Бифидумбактерин порошок 5 доз флакон №10,2023-06-27,115.0,109.0,115.0
1250_2023-06-27,Анестезол суппозитории ректальные №10,2023-06-27,168.0,113.0,168.0
1251_2023-06-27,Слабилен капли флакон 15мл,2023-06-27,374.0,251.0,374.0
1252_2023-06-27,Дюспаталин таблетки 135мг №15,2023-06-27,214.0,171.0,214.0
1253_2023-06-27,Гевискон Двойное действие суспензия мята флакон 150мл,2023-06-27,404.0,263.0,404.0
1254_2023-06-27,Гептрал таблетки 400мг №20,2023-06-27,1988.0,1522.0,1988.0
1255_2023-06-27,Анузол суппозитории ректальные №10,2023-06-27,150.0,101.0,150.0
1256_2023-06-27,Гидрасек капсулы 100мг №10,2023-06-27,545.0,444.0,545.0
1257_2023-06-27,Тримедат таблетки 100мг №10,2023-06-27,505.0,339.0,505.0
1258_2023-06-27,Красавки экстракт суппозитории ректальные №10,2023-06-27,87.0,57.0,87.0
1259_2023-06-27,Ренни таблетки жевательные Апельсин №48,2023-06-27,825.0,558.0,825.0
1260_2023-06-27,Дюспаталин таблетки 135мг №50,2023-06-27,708.0,585.0,708.0
1261_2023-06-27,Пробиолог СРК капсулы №15,2023-06-27,794.0,569.0,794.0
1262_2023-06-27,Микролакс микроклизма 5мл №4,2023-06-27,545.0,417.0,545.0
1263_2023-06-27,Гевискон таблетки жевательные Мята №12,2023-06-27,244.0,166.0,244.0
1264_2023-06-27,Гепатромбин Г суппозитории ректальные №10,2023-06-27,591.0,383.0,591.0
1265_2023-06-27,Везикар таблетки 10мг №30,2023-06-27,1224.0,1013.0,1224.0
1266_2023-06-27,Гепатромбин Г мазь ректальная 20г,2023-06-27,589.0,375.0,589.0
1267_2023-06-27,Гептор таблетки 400мг №20,2023-06-27,1002.0,1002.0,1253.0
1268_2023-06-27,Тримедат порошок для приготовления суспензии флакон 250мл,2023-06-27,947.0,595.0,947.0
1269_2023-06-27,Везикар таблетки 5мг №30,2023-06-27,990.0,715.0,990.0
1270_2023-06-27,Нео - анузол суппозитории ректальные №10,2023-06-27,80.0,59.0,80.0
1271_2023-06-27,Гептор таблетки 400мг №40,2023-06-27,2548.0,1905.0,2548.0
1272_2023-06-27,Бифидумбактерин таблетки 5 доз №30,2023-06-27,275.0,261.0,275.0
1273_2023-06-27,Ренни таблетки жевательные Ментол №12,2023-06-27,350.0,211.0,350.0
1274_2023-06-27,Платифиллин раствор для инъекций 0.2% ампулы 1мл №10,2023-06-27,73.0,63.0,73.0
1275_2023-06-27,Фитомуцил Норм порошок для приготовления раствора для приема внурь 5г саше №30,2023-06-27,890.0,614.0,890.0
1276_2023-06-27,Ренни таблетки жевательные Мятные без сахара №12,2023-06-27,340.0,226.0,340.0
1277_2023-06-27,Эссенциале форте Н капсулы 300мг №90,2023-06-27,1975.0,1410.0,1975.0
1278_2023-06-27,Уголь активированный таблетки 250мг №20,2023-06-27,44.0,31.0,44.0
1279_2023-06-27,Гевискон Двойное действие таблетки жевательные Мята №24,2023-06-27,534.0,344.0,534.0
1280_2023-06-27,Бетмига таблетки 50мг №30,2023-06-27,2825.0,2111.0,2825.0
1281_2023-06-27,Парацетамол суппозитории ректальные 100мг №10,2023-06-27,0,0,0
1282_2023-06-27,Папаверина гидрохлорид раствор для инъекций 2% ампулы 2мл №10,2023-06-27,0,0,0
1283_2023-06-27,Лидокаина гидрохлорид раствор для инъекций 100мг/мл ампулы 2мл №10,2023-06-27,0,0,0
1284_2023-06-27,"Новокаин раствор для инъекций 0,5% ампулы 10 мл №10",2023-06-27,0,0,0
1285_2023-06-27,Лорноксикам лиофилизат для инъекций 8мг фл. №5,2023-06-27,0,0,0
1286_2023-06-27,Золотой бальзам Масло косметическое в сезон простуд 4г Аспера,2023-06-27,0,0,0
1287_2023-06-27,Бальзам на основе эфирных масел в сезон простуд 4г,2023-06-27,0,0,0
1288_2023-06-27,Дуоколд порошок для приготовления раствора для приема внутрь Лимон День №3/Ночь №1,2023-06-27,278.0,193.0,278.0
1289_2023-06-27,Спазмалгон эффект таблетки №30,2023-06-27,614.0,422.0,614.0
1290_2023-06-27,Дуоколд порошок для приготовления раствора для приема внутрь Клюква День №3/Ночь №1,2023-06-27,0,0,0
1291_2023-06-27,Дротаверин таблетки 40мг №50,2023-06-27,95.0,87.0,95.0
1292_2023-06-27,Антигриппин порошок для приготовления раствора для приема внутрь Ромашка пакеты №10,2023-06-27,0,0,0
1293_2023-06-27,Дибазол раствор для инъекций 1% ампулы 5мл №10,2023-06-27,0,0,0
1294_2023-06-27,Спазмастоп таблетки №10,2023-06-27,0,0,0
1295_2023-06-27,Дибазол таблетки 20мг №10,2023-06-27,0,0,0
1296_2023-06-27,Капсикам мазь 30г,2023-06-27,578.0,407.0,578.0
1297_2023-06-27,Тенолиоф лиофилизат для приготовления раствора для инъекций 20мг флакон №1 + растворитель,2023-06-27,0,0,0
1298_2023-06-27,"Мелоксикам ДС раствор 10мг/мл ампулы 1,5мл №3",2023-06-27,258.0,175.0,258.0
1299_2023-06-27,Перца стручкового настойка флакон 25мл Ярославская ФФ,2023-06-27,0,0,0
1300_2023-06-27,Випросал В мазь 30г,2023-06-27,399.0,271.0,399.0
1301_2023-06-27,Кеторолак раствор 30мг ампулы 1мл №10,2023-06-27,0,0,0
1302_2023-06-27,Диклофенак гель 1% 100г,2023-06-27,0,0,0
1303_2023-06-27,Камфорный спирт раствор 10% флакон 40мл,2023-06-27,0,0,0
1304_2023-06-27,Тексаред лиофилизат для приготовления раствора для инъекций 20мг флакон №1 + растворитель,2023-06-27,0,0,0
1305_2023-06-27,Андипал таблетки №10,2023-06-27,75.0,52.0,75.0
1306_2023-06-27,Золотая звезда бальзам 4г,2023-06-27,187.0,150.0,187.0
1307_2023-06-27,Горячее питье со вкусом Апельсина саше с 3-х лет 5г №10,2023-06-27,0,0,0
1308_2023-06-27,"Кетопрофен гель 2,5% 30г",2023-06-27,0,0,0
1309_2023-06-27,Випросал В мазь 75г,2023-06-27,0,0,0
1310_2023-06-27,Бом-Бенге мазь 25г,2023-06-27,43.0,32.0,43.0
1311_2023-06-27,Горячее питье БерриВитС Малина и мёд стик 5г №20,2023-06-27,0,0,0
1312_2023-06-27,Скипидарная мазь 25г,2023-06-27,0,0,0
1313_2023-06-27,Бикситор таблетки 90мг №30,2023-06-27,0,0,0
1314_2023-06-27,Анвимакс капсулы №20,2023-06-27,381.0,271.0,381.0
1315_2023-06-27,Бикситор таблетки 60мг №30,2023-06-27,0,0,0
1316_2023-06-27,Антигриппин-анви капсулы №20,2023-06-27,215.0,154.0,215.0
1317_2023-06-27,Колдрекс хотрем порошок для приготовления раствора для приема внутрь Лимон/Мед пакетики №10,2023-06-27,617.0,443.0,617.0
1318_2023-06-27,АнвиМакс таблетки шипучие Малина №10,2023-06-27,0,0,0
1319_2023-06-27,Нимесулид Вертекс гель 1% 50г,2023-06-27,0,0,0
1320_2023-06-27,Горячее питье БерриВитС Малина и мёд стик 5г №10,2023-06-27,0,0,0
1321_2023-06-27,Бикситор таблетки 120мг №10,2023-06-27,0,0,0
1322_2023-06-27,Нурофен экспресс гель 5% 50г,2023-06-27,157.0,124.0,157.0
1323_2023-06-27,Кофицил-плюс таблетки №20,2023-06-27,59.0,38.0,59.0
1324_2023-06-27,Диацереин капс. 50мг №30,2023-06-27,0,0,0
1325_2023-06-27,Мелоксикам таблетки 15мг №20,2023-06-27,269.0,182.0,269.0
1326_2023-06-27,Иммунотайм Манго капсулы 250мг №30,2023-06-27,0,0,0
1327_2023-06-27,Лидокаина гидрохлорид раствор 2% ампулы 2мл №10,2023-06-27,0,0,0
1328_2023-06-27,Скипар Эмульсия скипидарная белая 200мл,2023-06-27,0,0,0
1329_2023-06-27,Фламадекс таблетки 25мг №10,2023-06-27,0,0,0
1330_2023-06-27,Ибупрофен таблетки 200мг №50,2023-06-27,57.0,47.0,57.0
1331_2023-06-27,Диклофенак ретард таблетки 100мг №20,2023-06-27,79.0,63.0,79.0
1332_2023-06-27,Эторелекс таблетки 30мг №28,2023-06-27,0,0,0
1333_2023-06-27,Ибупрофен таблетки 200мг №20,2023-06-27,96.0,77.0,96.0
1334_2023-06-27,Стопгрипан порошок для приготовления раствора для приема внутрь Лимон пакетки №10,2023-06-27,0,0,0
1335_2023-06-27,Нимулид таблетки 100мг №30,2023-06-27,0,0,0
1336_2023-06-27,Артрокер капсулы 50мг №30,2023-06-27,0,0,0
1337_2023-06-27,Долобене гель 90г,2023-06-27,1146.0,837.0,1146.0
1338_2023-06-27,Мовалис таблетки 15мг №20,2023-06-27,0,0,0
1339_2023-06-27,Симкоксиб капсулы 200мг №30,2023-06-27,0,0,0
1340_2023-06-27,Ибупрофен капсулы 200мг №10,2023-06-27,0,0,0
1341_2023-06-27,Нимесулид гранулы 100мг пакет №10,2023-06-27,0,0,0
1342_2023-06-27,Вибуркол суппозитории ректальные №12,2023-06-27,664.0,481.0,664.0
1343_2023-06-27,Бруфика Плюс суспензия флакон 100мл,2023-06-27,0,0,0
1344_2023-06-27,Анальгин р-р 50% амп. 2мл №10,2023-06-27,90.0,60.0,90.0
1345_2023-06-27,Спазган раствор 5мл ампулы №5,2023-06-27,0,0,0
1346_2023-06-27,Лидокаина гидрохлорид раствор для инъекций 20мг/мл ампулы 2мл №10,2023-06-27,145.0,123.0,145.0
1347_2023-06-27,Индометацин суппозитории ректальные 100мг №10,2023-06-27,143.0,114.0,143.0
1348_2023-06-27,"Парацетамол суспензия для приема внутрь 2,4% Апельсин флакон 200мл",2023-06-27,149.0,120.0,149.0
1349_2023-06-27,"Новокаин раствор для инъекций 0,5% ампулы 5мл №10",2023-06-27,150.0,115.0,150.0
1350_2023-06-27,Андипал таблетки №20,2023-06-27,96.0,72.0,96.0
1351_2023-06-27,Анальгин таблетки 500мг №20,2023-06-27,98.0,72.0,98.0
1352_2023-06-27,Лидокаина гидрохлорид раствор для инъекций 100 мг/мл ампулы 2мл №10 Биосинтез,2023-06-27,0,0,0
1353_2023-06-27,Ибупрофен суспензия для приема внутрь 100мг/5мл флакон 150мл,2023-06-27,0,0,0
1354_2023-06-27,Андипал таблетки №10,2023-06-27,41.0,29.0,41.0
1355_2023-06-27,Но-шпа таблетки 40мг №24,2023-06-27,132.0,95.0,132.0
1356_2023-06-27,"Новокаин раствор для инъекций 0,5% ампулы 10мл №10",2023-06-27,152.0,118.0,152.0
1357_2023-06-27,Лорнолиоф лиофилизат для приготовления раствора для инъекций 8мг флакон №5 +,2023-06-27,0,0,0
1358_2023-06-27,Цитрамон П таблетки №20,2023-06-27,78.0,59.0,78.0
1359_2023-06-27,Анальгин Реневал таблетки 500мг №10,2023-06-27,91.0,63.0,91.0
1360_2023-06-27,Финалгон крем 35г,2023-06-27,0,0,0
1361_2023-06-27,"Мовалис раствор15мг/мл ампулы 1,5мл №3",2023-06-27,1042.0,761.0,1042.0
1362_2023-06-27,Артоксан лиофилизат для приготовления раствора 20мг флакон №3 + растворитель Египет,2023-06-27,0,0,0
1363_2023-06-27,Ацетилсалициловая кислота Реневал таблетки 500мг №20,2023-06-27,0,0,0
1364_2023-06-27,Цитрамон П таблетки №10,2023-06-27,26.0,17.0,26.0
1365_2023-06-27,Траумель С мазь 50г,2023-06-27,845.0,641.0,845.0
1366_2023-06-27,Эффералган таблетки шипучие 500мг №16,2023-06-27,238.0,162.0,238.0
1367_2023-06-27,Дексалгин раствор для внутривенного и внутримышечного введения 25м/млг ампулы 2мл №5,2023-06-27,291.0,225.0,291.0
1368_2023-06-27,Парацетамол таблетки 500мг №10,2023-06-27,0,0,0
1369_2023-06-27,Камфорный спирт раствор 10% флакон 40мл,2023-06-27,32.0,21.0,32.0
1370_2023-06-27,Парацетамол Реневал таблетки 500мг №20 ПФК Обновление,2023-06-27,0,0,0
1371_2023-06-27,Ацетилсалициловая кислота таблетки 500мг №20,2023-06-27,30.0,25.0,30.0
1372_2023-06-27,Перца стручкового настойка флакон 25мл,2023-06-27,30.0,20.0,30.0
1373_2023-06-27,Индометацин мазь 10% 30г,2023-06-27,0,0,0
1374_2023-06-27,Ацетилсалициловая кислота Реневал таблетки 500мг №20,2023-06-27,0,0,0
1375_2023-06-27,Гепаридекс гель 50г,2023-06-27,0,0,0
1376_2023-06-27,Упсарин Упса таблетки шипучие 500мг №16,2023-06-27,327.0,222.0,327.0
1377_2023-06-27,Ринза таблетки №10,2023-06-27,260.0,180.0,260.0
1378_2023-06-27,Тофф плюс капсулы №10,2023-06-27,292.0,203.0,292.0
1379_2023-06-27,Цитрамон П Реневал таблетки №20,2023-06-27,137.0,92.0,137.0
1380_2023-06-27,Анальгин таблетки 500мг №10,2023-06-27,68.0,44.0,68.0
1381_2023-06-27,Ирбесартан таблетки 300мг №28,2023-06-27,817.0,568.0,817.0
