count_index,name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
1184_2023-05-07,Креон капсулы 25000 ЕД №50 Россия,2023-05-07,1539.0,1281.0,1539.0
1185_2023-05-07,Метронидазол таблетки 250мг №40,2023-05-07,146.0,123.0,146.0
1186_2023-05-07,Метрогил раствор для инфузий 5мг/мл флакон 100мл,2023-05-07,24.0,19.0,24.0
1187_2023-05-07,Смекта порошок для приготовления суспензии для приема внутрь Апельсин 3г пакетики №20,2023-05-07,183.0,142.0,183.0
1188_2023-05-07,Прокто-гливенол суппозитории ректальные №10,2023-05-07,947.0,484.0,947.0
1189_2023-05-07,Фосфалюгель гель для приема внутрь 16 г пакетики №20,2023-05-07,644.0,409.0,644.0
1190_2023-05-07,Мотилиум таблетки 10мг №30,2023-05-07,1344.0,867.0,1344.0
1191_2023-05-07,Эссенциале форте Н капсулы 300мг №180,2023-05-07,3271.0,2261.0,3271.0
1192_2023-05-07,Смекта порошок для приготовления суспензии для приема внутрь Клубника 3г пакетики №30,2023-05-07,283.0,220.0,283.0
1193_2023-05-07,Тримедат Форте таблетки 300мг №20,2023-05-07,1038.0,593.0,1038.0
1194_2023-05-07,Полисорб МП порошок для суспензии банка 25г,2023-05-07,360.0,231.0,360.0
1195_2023-05-07,Бак-Сет Бэби порошок 1г саше №10,2023-05-07,707.0,524.0,707.0
1196_2023-05-07,Хофитол таблетки №60,2023-05-07,611.0,373.0,611.0
1197_2023-05-07,Тримедат Форте таблетки 300мг №60,2023-05-07,2149.0,1524.0,2149.0
1198_2023-05-07,Линекс Форте капсулы №7,2023-05-07,485.0,296.0,485.0
1199_2023-05-07,Полисорб МП порошок банка 50г,2023-05-07,644.0,462.0,644.0
1200_2023-05-07,Панкреатин таблетки 25 ЕД №60,2023-05-07,79.0,63.0,79.0
1201_2023-05-07,Дюспаталин капс. 200мг №60,2023-05-07,1281.0,1001.0,1281.0
1202_2023-05-07,Холикрон таблетки 200мг №90,2023-05-07,1097.0,600.0,1097.0
1203_2023-05-07,Гепатромбин Г мазь ректальная 20г,2023-05-07,576.0,352.0,576.0
1204_2023-05-07,Полыни настойка флакон 25мл,2023-05-07,100.0,75.0,100.0
1205_2023-05-07,Ганатон таблетки 50мг №10,2023-05-07,519.0,362.0,519.0
1206_2023-05-07,Колофорт таблетки для рассасывания №100,2023-05-07,696.0,504.0,696.0
1207_2023-05-07,Бифидобактерии бифидум-СМ порошок 1г саше №30,2023-05-07,363.0,302.0,363.0
1208_2023-05-07,Анузол суппозитории ректальные №10,2023-05-07,139.0,94.0,139.0
1209_2023-05-07,Алмагель Нео суспензия флакон 170мл,2023-05-07,430.0,280.0,430.0
1210_2023-05-07,Зостерин ультра 60% порошок 500мг №10,2023-05-07,519.0,354.0,519.0
1211_2023-05-07,Тримедат таблетки 100мг №10,2023-05-07,516.0,309.0,516.0
1212_2023-05-07,Анестезол суппозитории ректальные №10,2023-05-07,166.0,112.0,166.0
1213_2023-05-07,Гастал таблетки для рассасывания №60,2023-05-07,722.0,459.0,722.0
1214_2023-05-07,Бускопан таблетки 10мг №20,2023-05-07,692.0,492.0,692.0
1215_2023-05-07,Гепатромбин Г суппозитории ректальные №10,2023-05-07,578.0,354.0,578.0
1216_2023-05-07,Хайрабезол таблетки 20мг №15,2023-05-07,655.0,488.0,655.0
1217_2023-05-07,Слабилен таблетки 5мг №20,2023-05-07,339.0,193.0,339.0
1218_2023-05-07,Бифидобактерии бифидум-СМ порошок 1г саше №10,2023-05-07,128.0,102.0,128.0
1219_2023-05-07,Зостерин ультра 30% порошок 1г №10,2023-05-07,532.0,361.0,532.0
1220_2023-05-07,Натальсид суппозитории ректальные №10,2023-05-07,604.0,376.0,604.0
1221_2023-05-07,Постеризан форте мазь ректальная 25г,2023-05-07,768.0,548.0,768.0
1222_2023-05-07,Слабилен капли флакон 15мл,2023-05-07,366.0,246.0,366.0
1223_2023-05-07,Хофитол раствор для приема внутрь флакон 120мл,2023-05-07,651.0,400.0,651.0
1224_2023-05-07,Бифидумбактерин порошок 5 доз флакон №10,2023-05-07,117.0,111.0,117.0
1225_2023-05-07,Тримедат порошок для приготовления суспензии флакон 250мл,2023-05-07,966.0,605.0,966.0
1226_2023-05-07,Постеризан мазь ректальная 25г,2023-05-07,730.0,490.0,730.0
1227_2023-05-07,Энтеродез порошок для приема внутрь 5г,2023-05-07,137.0,109.0,137.0
1228_2023-05-07,Микролакс микроклизма 5мл №4,2023-05-07,534.0,408.0,534.0
1229_2023-05-07,Ренни таблетки жевательные Апельсин №48,2023-05-07,871.0,553.0,871.0
1230_2023-05-07,Везикар таблетки 10мг №30,2023-05-07,1241.0,1012.0,1241.0
1231_2023-05-07,Календула суппозитории ректальные №10,2023-05-07,168.0,134.0,168.0
1232_2023-05-07,Хофитол таблетки №180,2023-05-07,1323.0,914.0,1323.0
1233_2023-05-07,Красавки экстракт суппозитории ректальные №10,2023-05-07,87.0,57.0,87.0
1234_2023-05-07,Гевискон Двойное действие суспензия мята флакон 150мл,2023-05-07,374.0,309.0,374.0
1235_2023-05-07,Везикар таблетки 5мг №30,2023-05-07,982.0,748.0,982.0
1236_2023-05-07,Гептор таблетки 400мг №20,2023-05-07,1381.0,1151.0,1381.0
1237_2023-05-07,Бифидумбактерин таблетки 5 доз №30,2023-05-07,275.0,261.0,275.0
1238_2023-05-07,Постеризан форте суппозитории ректальные №10,2023-05-07,641.0,398.0,641.0
1239_2023-05-07,Гевискон таблетки жевательные Мята №12,2023-05-07,234.0,170.0,234.0
1240_2023-05-07,Платифиллин раствор для инъекций 0.2% ампулы 1мл №10,2023-05-07,70.0,59.0,70.0
1241_2023-05-07,Пробиолог СРК капсулы №15,2023-05-07,739.0,564.0,739.0
1242_2023-05-07,Постеризан суппозитории ректальные №10,2023-05-07,620.0,380.0,620.0
1243_2023-05-07,Гевискон Двойное действие таблетки жевательные Мята №24,2023-05-07,456.0,326.0,456.0
1244_2023-05-07,Фитомуцил Норм порошок для приготовления раствора для приема внурь 5г саше №30,2023-05-07,883.0,589.0,883.0
1245_2023-05-07,Эссенциале форте Н капсулы 300мг №90,2023-05-07,1884.0,1302.0,1884.0
1246_2023-05-07,Метеоспазмил капсулы №60,2023-05-07,1184.0,857.0,1184.0
1247_2023-05-07,Нео - анузол суппозитории ректальные №10,2023-05-07,80.0,59.0,80.0
1248_2023-05-07,Гевискон форте для беременных суспензия для приема внутрь 10мл саше №12,2023-05-07,625.0,382.0,625.0
1249_2023-05-07,Гептор таблетки 400мг №40,2023-05-07,2643.0,1893.0,2643.0
1250_2023-05-07,Гевискон Двойное действие суспензия для приема внутрь 10мл пакет Мята №12,2023-05-07,407.0,309.0,407.0
1251_2023-05-07,Бускопан суппозитории ректальные 10мг №10,2023-05-07,647.0,468.0,647.0
1252_2023-05-07,Уголь активированный таблетки 250мг №20,2023-05-07,44.0,31.0,44.0
1253_2023-05-07,Эссенциале форте Н капсулы 300мг №30,2023-05-07,832.0,528.0,832.0
1254_2023-05-07,Дюспаталин таблетки 135мг №15,2023-05-07,218.0,171.0,218.0
1255_2023-05-07,Микролакс микроклизма для детей 5мл №4,2023-05-07,603.0,461.0,603.0
1256_2023-05-07,Ренни таблетки жевательные Мятные без сахара №12,2023-05-07,287.0,224.0,287.0
1257_2023-05-07,Гепазолон суппозитории ректальные №10,2023-05-07,431.0,359.0,431.0
1258_2023-05-07,Ренни таблетки жевательные Мятные без сахара №24,2023-05-07,587.0,359.0,587.0
1259_2023-05-07,Ренни таблетки жевательные Апельсин №12,2023-05-07,394.0,232.0,394.0
1260_2023-05-07,Масло облепиховое флакон 50мл,2023-05-07,330.0,221.0,330.0
1261_2023-05-07,Экспортал порошок для приготовления раствора для приема внутрь 10г пак. №20,2023-05-07,778.0,500.0,778.0
1262_2023-05-07,Ренни таблетки жевательные Ментол №12,2023-05-07,354.0,211.0,354.0
1263_2023-05-07,Дуоколд порошок для приготовления раствора для приема внутрь Лимон День №3/Ночь №1,2023-05-07,259.0,216.0,259.0
1264_2023-05-07,Дротаверин таблетки 40мг №50,2023-05-07,93.0,85.0,93.0
1265_2023-05-07,Антигриппин порошок для приготовления раствора для приема внутрь Ромашка пакеты №10,2023-05-07,0,0,0
1266_2023-05-07,Випросал В мазь 50г,2023-05-07,451.0,317.0,451.0
1267_2023-05-07,Дибазол таблетки 20мг №10,2023-05-07,0,0,0
1268_2023-05-07,Камфорный спирт раствор 10% флакон 40мл,2023-05-07,0,0,0
1269_2023-05-07,Тенолиоф лиофилизат для приготовления раствора для инъекций 20мг флакон №1 + растворитель,2023-05-07,0,0,0
1270_2023-05-07,"Мелоксикам ДС раствор 10мг/мл ампулы 1,5мл №3",2023-05-07,230.0,168.0,230.0
1271_2023-05-07,Капсикам мазь 50г,2023-05-07,570.0,401.0,570.0
1272_2023-05-07,"Новокаин раствор для инъекций 0,5% ампулы 5мл №10",2023-05-07,0,0,0
1273_2023-05-07,Кеторолак раствор 30мг ампулы 1мл №10,2023-05-07,86.0,70.0,86.0
1274_2023-05-07,Горячее питье со вкусом Апельсина саше с 3-х лет 5г №10,2023-05-07,0,0,0
1275_2023-05-07,Тексаред лиофилизат для приготовления раствора для инъекций 20мг флакон №1 + растворитель,2023-05-07,0,0,0
1276_2023-05-07,Андипал таблетки №10,2023-05-07,74.0,52.0,74.0
1277_2023-05-07,Бом-Бенге мазь 25г,2023-05-07,43.0,32.0,43.0
1278_2023-05-07,Анальгин Реневал таблетки 500мг №10,2023-05-07,77.0,53.0,77.0
1279_2023-05-07,Антигриппин-анви капсулы №20,2023-05-07,215.0,154.0,215.0
1280_2023-05-07,"Кетопрофен гель 2,5% 30г",2023-05-07,0,0,0
1281_2023-05-07,Финалгон крем 35г,2023-05-07,0,0,0
1282_2023-05-07,Бикситор таблетки 60мг №30,2023-05-07,0,0,0
1283_2023-05-07,Скипидарная мазь 25г,2023-05-07,0,0,0
1284_2023-05-07,Бикситор таблетки 90мг №30,2023-05-07,0,0,0
1285_2023-05-07,"Спазгель гель 2,5% 30г",2023-05-07,0,0,0
1286_2023-05-07,Антигриппин таблетки шипучие Апельсин №10,2023-05-07,0,0,0
1287_2023-05-07,Эффералган таблетки шипучие 500мг №16,2023-05-07,237.0,161.0,237.0
1288_2023-05-07,Нимесулид Вертекс гель 1% 50г,2023-05-07,0,0,0
1289_2023-05-07,Анвимакс капсулы №20,2023-05-07,379.0,271.0,379.0
1290_2023-05-07,Колдрекс хотрем порошок для приготовления раствора для приема внутрь Лимон/Мед пакетики №10,2023-05-07,656.0,471.0,656.0
1291_2023-05-07,Диацереин капс. 50мг №30,2023-05-07,0,0,0
1292_2023-05-07,АнвиМакс таблетки шипучие Малина №10,2023-05-07,0,0,0
1293_2023-05-07,Бикситор таблетки 120мг №10,2023-05-07,0,0,0
1294_2023-05-07,Индометацин мазь 10% 30г,2023-05-07,0,0,0
1295_2023-05-07,Ринза таблетки №10,2023-05-07,251.0,146.0,251.0
1296_2023-05-07,Мелоксикам таблетки 15мг №20,2023-05-07,266.0,180.0,266.0
1297_2023-05-07,Нурофен экспресс гель 5% 50г,2023-05-07,159.0,148.0,159.0
1298_2023-05-07,Лидокаина гидрохлорид раствор 2% ампулы 2мл №10,2023-05-07,0,0,0
1299_2023-05-07,Индометацин мазь 10% 40г,2023-05-07,123.0,82.0,123.0
1300_2023-05-07,Иммунотайм Манго капсулы 250мг №30,2023-05-07,0,0,0
1301_2023-05-07,"Новокаин раствор для инъекций 0,5% ампулы 10 мл №10",2023-05-07,0,0,0
1302_2023-05-07,Стопгрипан порошок для приготовления раствора для приема внутрь Лимон пакетки №10,2023-05-07,0,0,0
1303_2023-05-07,Скипар Эмульсия скипидарная белая 200мл,2023-05-07,0,0,0
1304_2023-05-07,Ибупрофен таблетки 200мг №50,2023-05-07,58.0,48.0,58.0
1305_2023-05-07,Эторелекс таблетки 30мг №28,2023-05-07,0,0,0
1306_2023-05-07,Нимесулид гранулы 100мг пакет №10,2023-05-07,0,0,0
1307_2023-05-07,Ибупрофен таблетки 200мг №20,2023-05-07,100.0,81.0,100.0
1308_2023-05-07,Нимулид таблетки 100мг №30,2023-05-07,0,0,0
1309_2023-05-07,Артрокер капсулы 50мг №30,2023-05-07,0,0,0
1310_2023-05-07,Нимулид суспензия для приема внутрь 10мг/мл флакон 60мл,2023-05-07,468.0,322.0,468.0
1311_2023-05-07,Нимулид таблетки лингвальные 100мг №20,2023-05-07,0,0,0
1312_2023-05-07,Симкоксиб капсулы 200мг №30,2023-05-07,0,0,0
1313_2023-05-07,Бруфика Плюс суспензия флакон 100мл,2023-05-07,482.0,346.0,482.0
1314_2023-05-07,Вибуркол суппозитории ректальные №12,2023-05-07,655.0,500.0,655.0
1315_2023-05-07,Нурофен суспензия для приема внутрь Апельсин флакон 200мл,2023-05-07,0,0,0
1316_2023-05-07,Спазган раствор 5мл ампулы №5,2023-05-07,210.0,143.0,210.0
1317_2023-05-07,Нурофен суспензия для приема внутрь Апельсин флакон 150мл,2023-05-07,0,0,0
1318_2023-05-07,Анальгин р-р 50% амп. 2мл №10,2023-05-07,88.0,59.0,88.0
1319_2023-05-07,Оки суппозитории ректальные 160мг №10,2023-05-07,0,0,0
1320_2023-05-07,Нурофен суспензия для приема внутрь Клубника флакон 200мл,2023-05-07,0,0,0
1321_2023-05-07,Лидокаина гидрохлорид раствор для инъекций 20мг/мл ампулы 2мл №10,2023-05-07,148.0,126.0,148.0
1322_2023-05-07,Нурофен суспензия для приема внутрь Клубника флакон 150мл,2023-05-07,0,0,0
1323_2023-05-07,"Парацетамол суспензия для приема внутрь 2,4% Апельсин флакон 200мл",2023-05-07,151.0,123.0,151.0
1324_2023-05-07,"Новокаин раствор для инъекций 0,5% ампулы 5мл №10",2023-05-07,148.0,114.0,148.0
1325_2023-05-07,Ибупрофен суспензия для приема внутрь 100мг/5мл флакон 150мл,2023-05-07,0,0,0
1326_2023-05-07,Андипал таблетки №20,2023-05-07,96.0,72.0,96.0
1327_2023-05-07,Анальгин таблетки 500мг №20,2023-05-07,98.0,72.0,98.0
1328_2023-05-07,Дибазол раствор для инъекций 1% ампулы 5мл №10,2023-05-07,0,0,0
1329_2023-05-07,Лидокаина гидрохлорид раствор для инъекций 100 мг/мл ампулы 2мл №10 Биосинтез,2023-05-07,0,0,0
1330_2023-05-07,Випросал В мазь 30г,2023-05-07,295.0,200.0,295.0
1331_2023-05-07,Андипал таблетки №10,2023-05-07,41.0,29.0,41.0
1332_2023-05-07,Лидокаина гидрохлорид раствор для инъекций 20мг/мл ампулы 2мл №10,2023-05-07,0,0,0
1333_2023-05-07,Но-шпа таблетки 40мг №24,2023-05-07,132.0,104.0,132.0
1334_2023-05-07,Лорнолиоф лиофилизат для приготовления раствора для инъекций 8мг флакон №5 +,2023-05-07,0,0,0
1335_2023-05-07,Артоксан лиофилизат для приготовления раствора 20мг флакон №3 + растворитель Египет,2023-05-07,0,0,0
1336_2023-05-07,Капсикам мазь 30г,2023-05-07,423.0,297.0,423.0
1337_2023-05-07,Цитрамон П таблетки №20,2023-05-07,78.0,59.0,78.0
1338_2023-05-07,Золотая звезда бальзам 4г,2023-05-07,183.0,133.0,183.0
1339_2023-05-07,"Мовалис раствор15мг/мл ампулы 1,5мл №3",2023-05-07,993.0,725.0,993.0
1340_2023-05-07,Ацетилсалициловая кислота Реневал таблетки 500мг №20,2023-05-07,0,0,0
1341_2023-05-07,Мелоксикам раствор 10мг/мл ампулы 1.5мл №5,2023-05-07,144.0,98.0,144.0
1342_2023-05-07,Траумель С мазь 50г,2023-05-07,827.0,513.0,827.0
1343_2023-05-07,Цитрамон П таблетки №10,2023-05-07,27.0,18.0,27.0
1344_2023-05-07,Випросал В мазь 75г,2023-05-07,634.0,446.0,634.0
1345_2023-05-07,Парацетамол Реневал таблетки 500мг №20 ПФК Обновление,2023-05-07,0,0,0
1346_2023-05-07,Парацетамол таблетки 500мг №10,2023-05-07,0,0,0
1347_2023-05-07,Камфорный спирт раствор 10% флакон 40мл,2023-05-07,33.0,22.0,33.0
1348_2023-05-07,Вольтарен эмульгель гель 2% 100г откид. крыш.,2023-05-07,0,0,0
1349_2023-05-07,Цитрамон П Реневал таблетки №20,2023-05-07,137.0,92.0,137.0
1350_2023-05-07,Перца стручкового настойка флакон 25мл,2023-05-07,0,0,0
1351_2023-05-07,Ацетилсалициловая кислота таблетки 500мг №20,2023-05-07,29.0,25.0,29.0
1352_2023-05-07,Кофицил-плюс таблетки №20,2023-05-07,60.0,39.0,60.0
1353_2023-05-07,Ацетилсалициловая кислота Реневал таблетки 500мг №20,2023-05-07,0,0,0
1354_2023-05-07,Камфорный спирт раствор 2% флакон 40мл,2023-05-07,33.0,23.0,33.0
1355_2023-05-07,Анальгин таблетки 500мг №10,2023-05-07,51.0,33.0,51.0
1356_2023-05-07,Гепаридекс гель 50г,2023-05-07,0,0,0
1357_2023-05-07,Парацетамол таблетки 200мг №10 Ирбитский ХФЗ,2023-05-07,0,0,0
1358_2023-05-07,Тофф плюс капсулы №10,2023-05-07,283.0,196.0,283.0
1359_2023-05-07,Парацетамол таблетки 500мг №20,2023-05-07,26.0,24.0,26.0
1360_2023-05-07,Терафлю Макс порошок для приготовления раствора для приема внутрь №8,2023-05-07,0,0,0
1361_2023-05-07,Парацетамол таблетки 200мг №10,2023-05-07,0,0,0
1362_2023-05-07,Упсарин Упса таблетки шипучие 500мг №16,2023-05-07,324.0,220.0,324.0
1363_2023-05-07,Метопролол таблетки 50мг №60 Пранафарм,2023-05-07,118.0,96.0,118.0
1364_2023-05-07,Амлодипин таблетки 5мг №30,2023-05-07,85.0,78.0,85.0
1365_2023-05-07,Эналаприл таблетки 10мг №20,2023-05-07,91.0,83.0,91.0
1366_2023-05-07,Метопролол таблетки 50мг №30,2023-05-07,51.0,31.0,51.0
1367_2023-05-07,"Тенорокс таблетки 50мг+12,5мг №28",2023-05-07,147.0,112.0,147.0
1368_2023-05-07,Калчек таблетки 5мг №30,2023-05-07,180.0,136.0,180.0
1369_2023-05-07,Дилтиазем таблетки 90мг №30,2023-05-07,199.0,126.0,199.0
1370_2023-05-07,Бисопролол таблетки 5мг №50 Биоком,2023-05-07,112.0,106.0,112.0
1371_2023-05-07,Эналаприл таблетки 5мг №60,2023-05-07,113.0,100.0,113.0
1372_2023-05-07,Анаприлин таблетки 10мг №100,2023-05-07,42.0,39.0,42.0
1373_2023-05-07,Периндоприл таблетки 8мг №30,2023-05-07,230.0,157.0,230.0
1374_2023-05-07,"Ко - Дальнева таблетки 10мг+2,5мг+8мг №90",2023-05-07,2052.0,1418.0,2052.0
1375_2023-05-07,Лориста НД таблетки 100мг+25мг №90,2023-05-07,1383.0,956.0,1383.0
1376_2023-05-07,Метопролол таблетки 100мг №30,2023-05-07,85.0,81.0,85.0
1377_2023-05-07,Периндоприл Тева таблетки 10мг №30,2023-05-07,298.0,222.0,298.0
1378_2023-05-07,Валз Комби таблетки 5мг+80мг №28,2023-05-07,557.0,444.0,557.0
1379_2023-05-07,"Лориста Н таблетки 100мг+12,5мг №30",2023-05-07,577.0,406.0,577.0
1380_2023-05-07,Метопролол таблетки 50мг №60,2023-05-07,169.0,155.0,169.0
1381_2023-05-07,Лизиноприл таблетки 5мг №30,2023-05-07,74.0,63.0,74.0
1382_2023-05-07,"Телпрес плюс таблетки 80мг+12,5мг №28",2023-05-07,695.0,441.0,695.0
1383_2023-05-07,Вамлосет таблетки 5мг+160мг №90,2023-05-07,1204.0,764.0,1204.0
1384_2023-05-07,Амлодипин - Периндоприл таблетки 10мг+5мг №30,2023-05-07,598.0,398.0,598.0
1385_2023-05-07,Лерканидипин таблетки 10мг №30,2023-05-07,378.0,315.0,378.0
1386_2023-05-07,Валз Комби таблетки 5мг+160мг №28,2023-05-07,604.0,497.0,604.0
1387_2023-05-07,Амлодипин таблетки 5мг №60,2023-05-07,109.0,80.0,109.0
1388_2023-05-07,Анаприлин таблетки 40мг №112,2023-05-07,123.0,99.0,123.0
1389_2023-05-07,Вамлосет таблетки 10мг+160мг №30,2023-05-07,642.0,358.0,642.0
1390_2023-05-07,Небиволол таблетки 5мг №28,2023-05-07,564.0,459.0,564.0
1391_2023-05-07,Занидип рекордати таблетки 20мг №28,2023-05-07,756.0,490.0,756.0
1392_2023-05-07,Телмиста АМ таблетки 10мг+80мг №28,2023-05-07,606.0,410.0,606.0
1393_2023-05-07,Занидип рекордати таблетки 10мг №28,2023-05-07,452.0,318.0,452.0
1394_2023-05-07,Метопролол таблетки 100мг №50,2023-05-07,161.0,103.0,161.0
1395_2023-05-07,Периндоприл Тева таблетки 5мг №30,2023-05-07,292.0,216.0,292.0
1396_2023-05-07,"Лозартан таблетки 12,5мг №30",2023-05-07,53.0,44.0,53.0
1397_2023-05-07,Эскорди Кор таблетки 5мг №30,2023-05-07,971.0,690.0,971.0
1398_2023-05-07,Индапамид+Периндоприл таблетки 0.625мг+2.5мг №30,2023-05-07,530.0,358.0,530.0
1399_2023-05-07,Амлодипин таблетки 10мг №60,2023-05-07,149.0,91.0,149.0
1400_2023-05-07,"Ко - Дальнева таблетки 5мг+1,25мг+4мг №90",2023-05-07,1687.0,1166.0,1687.0
1401_2023-05-07,Амлодипин таблетки 10мг №30,2023-05-07,88.0,74.0,88.0
1402_2023-05-07,Бисопролол таблетки 5мг №50,2023-05-07,243.0,176.0,243.0
1403_2023-05-07,Эналаприл таблетки 5мг №20,2023-05-07,46.0,42.0,46.0
1404_2023-05-07,Эналаприл таблетки 20мг №50,2023-05-07,207.0,180.0,207.0
1405_2023-05-07,Лерканидипин таблетки 20мг №30,2023-05-07,512.0,420.0,512.0
1406_2023-05-07,Атенолол таблетки 50мг №30,2023-05-07,37.0,32.0,37.0
1407_2023-05-07,Эскорди Кор таблетки 2.5мг №30,2023-05-07,602.0,412.0,602.0
1408_2023-05-07,Телмиста АМ таблетки 5мг+40мг №28,2023-05-07,446.0,272.0,446.0
1409_2023-05-07,"Ко - Дальнева таблетки 10мг+2,5мг+8мг №30",2023-05-07,939.0,598.0,939.0
1410_2023-05-07,Верапамил таблетки 40мг №50,2023-05-07,44.0,40.0,44.0
1411_2023-05-07,Лориста НД таблетки 100мг+25мг №60,2023-05-07,1168.0,830.0,1168.0
1412_2023-05-07,Коринфар ретард таблетки 20мг №50,2023-05-07,151.0,108.0,151.0
1413_2023-05-07,"Ко - Дальнева таблетки 5мг+2,5мг+8мг №90",2023-05-07,1762.0,1218.0,1762.0
1414_2023-05-07,Дальнева таблетки 5мг+8мг №90,2023-05-07,1691.0,1168.0,1691.0
1415_2023-05-07,Валсартан таблетки 80мг №30,2023-05-07,203.0,169.0,203.0
1416_2023-05-07,"Телмиста Н таблетки 80мг+12,5мг №28",2023-05-07,633.0,427.0,633.0
1417_2023-05-07,Бисопролол таблетки 5мг №30,2023-05-07,95.0,73.0,95.0
1418_2023-05-07,Рамазид Н таблетки 5мг+25мг №100,2023-05-07,1271.0,922.0,1271.0
1419_2023-05-07,Амприлан НД таблетки 5мг+25мг №30,2023-05-07,650.0,542.0,650.0
1420_2023-05-07,Кальцигард ретард таблетки 20мг №100,2023-05-07,142.0,109.0,142.0
1421_2023-05-07,Каптоприл таблетки 50мг №40,2023-05-07,54.0,51.0,54.0
1422_2023-05-07,Лизиноприл таблетки 10мг №30,2023-05-07,96.0,74.0,96.0
1423_2023-05-07,"Эналаприл таблетки 2,5мг №20",2023-05-07,20.0,15.0,20.0
1424_2023-05-07,Атенолол таблетки 100мг №30,2023-05-07,30.0,28.0,30.0
1425_2023-05-07,"Ко - Дальнева таблетки 5мг+2,5мг+8мг №30",2023-05-07,927.0,588.0,927.0
1426_2023-05-07,Валсартан таблетки 160мг №30,2023-05-07,379.0,247.0,379.0
1427_2023-05-07,Дальнева таблетки 10мг+8мг №90,2023-05-07,1759.0,1257.0,1759.0
1428_2023-05-07,Лортенза таблетки 10мг+100мг №90,2023-05-07,1305.0,1087.0,1305.0
1429_2023-05-07,Лизиноприл таблетки 10мг №20,2023-05-07,77.0,59.0,77.0
1430_2023-05-07,Дальнева таблетки 5мг+4мг №30,2023-05-07,649.0,403.0,649.0
1431_2023-05-07,Лизиноприл таблетки 20мг №20,2023-05-07,99.0,71.0,99.0
1432_2023-05-07,Анаприлин таблетки 40мг №50,2023-05-07,61.0,54.0,61.0
1433_2023-05-07,Калчек таблетки 10мг №30,2023-05-07,201.0,141.0,201.0
1434_2023-05-07,Валз Комби таблетки 10мг+160мг №28,2023-05-07,582.0,364.0,582.0
1435_2023-05-07,Бипрол таблетки 5мг №30,2023-05-07,126.0,94.0,126.0
1436_2023-05-07,Лизиноприл таблетки 20мг №30,2023-05-07,132.0,92.0,132.0
1437_2023-05-07,Метопролол таблетки 50мг №30 Акрихин ХФК,2023-05-07,87.0,67.0,87.0
1438_2023-05-07,Валз таблетки 80мг №28,2023-05-07,379.0,223.0,379.0
1439_2023-05-07,Метопролол таблетки 50мг №60,2023-05-07,125.0,111.0,125.0
1440_2023-05-07,Амлодипин Кардио таблетки 10мг №30,2023-05-07,162.0,140.0,162.0
1441_2023-05-07,Атенолол таблетки 100мг №30,2023-05-07,48.0,41.0,48.0
1442_2023-05-07,Капозид таблетки 50мг+25мг №28,2023-05-07,682.0,423.0,682.0
1443_2023-05-07,"Ко-Эксфорж таблетки 10мг+160мг+12,5мг №28",2023-05-07,3343.0,2313.0,3343.0
1444_2023-05-07,Лизиноприл таблетки 20мг №20,2023-05-07,188.0,148.0,188.0
1445_2023-05-07,Телсартан таблетки 80мг №30,2023-05-07,441.0,292.0,441.0
1446_2023-05-07,Диован таблетки 160мг №28,2023-05-07,2546.0,1775.0,2546.0
1447_2023-05-07,Эксфорж таблетки 5мг+160мг №28,2023-05-07,2576.0,1949.0,2576.0
1448_2023-05-07,Ко-ренитек таблетки 20мг+12.5мг №28,2023-05-07,656.0,501.0,656.0
1449_2023-05-07,Коронал таблетки 10мг №30,2023-05-07,199.0,142.0,199.0
1450_2023-05-07,Амлодивел таблетки 10мг №30,2023-05-07,174.0,152.0,174.0
1451_2023-05-07,Бисопролол таблетки 10мг №30,2023-05-07,186.0,161.0,186.0
1452_2023-05-07,Фозинап таблетки 20мг №28,2023-05-07,374.0,247.0,374.0
1453_2023-05-07,Кордиамин капли для приема внутрь фл. 30мл,2023-05-07,107.0,85.0,107.0
1454_2023-05-07,Эринит таблетки 0.01г №50,2023-05-07,96.0,70.0,96.0
1455_2023-05-07,Бравадин таблетки 5мг №28,2023-05-07,514.0,344.0,514.0
1456_2023-05-07,"Нитроспрей спрей 0,4мг/доза 200 доз флакон 10мл",2023-05-07,140.0,114.0,140.0
1457_2023-05-07,Сотагексал таблетки 80мг №20,2023-05-07,89.0,71.0,89.0
1458_2023-05-07,Сотагексал таблетки 80мг №20,2023-05-07,89.0,61.0,89.0
1459_2023-05-07,Сотагексал таблетки 160мг №20,2023-05-07,147.0,115.0,147.0
1460_2023-05-07,Троксевазин гель 2% 100г,2023-05-07,749.0,454.0,749.0
1461_2023-05-07,Троксевазин Нео гель 2% 40г,2023-05-07,580.0,354.0,580.0
1462_2023-05-07,Лошадиная сила Тонизирующий гель для вен с каштаном и пиявками 500мл,2023-05-07,672.0,672.0,1119.0
1463_2023-05-07,Кленбутерол сироп флакон 100мл,2023-05-07,144.0,100.0,144.0
1464_2023-05-07,Эвкабал сироп флакон 100мл,2023-05-07,0,0,0
1465_2023-05-07,Солодка П таблетки 205г №100,2023-05-07,0,0,0
1466_2023-05-07,Ремо-вакс капли ушные фл. 10мл,2023-05-07,0,0,0
1467_2023-05-07,Синупрет таблетки №50,2023-05-07,875.0,630.0,875.0
1468_2023-05-07,Барсучий жир обогащенный капсулы №120,2023-05-07,185.0,185.0,285.0
