count_index,name,price_withCard,price_withPeriod,price_withoutCard,allowOnlinePayment,isInStock,name_latin,bonuses,averageRating,isAvailable,allowDelivery,isRecipe,group,parsing_day_x,Nosology,Active_ingredient,Product_Group,Brand,Manufacturer,Country,Form_release,Form_release_common,Prescription,Conditions_of_storage,Active_ingredient_compound_name_composition,weight_briefly,Pharmacotherapeutic_group
1240_2023-06-27,Бускопан таблетки 10мг №20,715.0,462.0,715.0,1,1,buskopan_tabletki_10mg_20,14.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Холецистит, Синдром раздраженного кишечника, Язва желудка, Язва двенадцатиперстной кишки, Пептическая язва неуточненной локализации",Гиосцина бутилбромид,Болит живот,Бускопан,Boehringer Ingelheim GmbH/ Берингер Ингельхайм,Германия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Гиосцина бутилбромид,10мг,Миотропные спазмолитики
1241_2023-06-27,Солгар Артишока листьев эсктракт капсулы №60,1307.0,1089.0,1307.0,1,1,solgar_artishoka_listev_esktrakt_kapsuly_60,0.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Ожирение, Холецистит, Атеросклероз",Артишока экстракт,"Одестон, Аллохол, Хофитол (ФГА)",Solgar/ Солгар,Solgar Vitamin/ Солгар,США,Капсулы,,Без рецепта,15-30 С,Артишока экстракт,300мг,Комплексы витаминов
1242_2023-06-27,Зостерин ультра 30% порошок 1г №10,522.0,366.0,522.0,1,1,zosterin_ultra_30_poroshok_1g_10,15.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,Другие уточненные виды недостаточности питания,Полигалактуроновые кислоты,"Аптечка путешественника, Энтеросорбенты",Зостерин ультра,"ЗАО ""Аквамир""",Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 25 С,Полигалактуроновые кислоты,30%,Not value
1243_2023-06-27,Колофорт таблетки для рассасывания №100,687.0,496.0,687.0,1,1,kolofort_tabletki_dlya_rassasyvaniya_100,15.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Запор, Тошнота и рвота, Синдром раздраженного кишечника, Функциональная диарея, Другие уточненные функциональные кишечные нарушения","Антитела к гистамину аффинно очищенные, Антитела к мозгоспецифическому белку S-100 аффинно очищенные, Антитела к человеческому ФНО-α аффинно очищенные",Болит живот,Колофорт,"ООО ""Материа Медика Холдинг НПФ""",Россия,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Антитела к человеческому ФНО-α аффинно очищенные+Антитела к мозгоспецифическому белку S-100 аффинно очищенные+Антитела к гистамину аффинно очищенные,Отсутствует,Миотропные спазмолитики
1244_2023-06-27,Хофитол раствор для приема внутрь флакон 120мл,638.0,400.0,638.0,1,1,hofitol_rastvor_dlya_priema_vnutr_fl_120ml,15.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Хроническая болезнь почек, Хронический вирусный гепатит B без дельта-агента, Хронический вирусный гепатит C, Хронический гепатит, не классифицированный в других рубриках, Фиброз и цирроз печени",Артишока экстракт,Хофитол (ФГА),Хофитол,Rosa-Phytopharma Lab./ Роза-Фитофарм,Франция,Раствор для приема внутрь,Растворы,Без рецепта,Не выше 25 С,Артишока экстракт,20г,Желчегонные средства
1245_2023-06-27,Постеризан форте суппозитории ректальные №10,667.0,398.0,667.0,1,1,posterizan_forte_suppozitorii_rektalnye_10,24.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Трещина и свищ области заднего прохода и прямой кишки, Аногенитальный зуд неуточненный, Другой уточненный дерматит, Геморрой и перианальный венозный тромбоз","Гидрокортизон, Компоненты клеточной оболочки кишечной палочки",Not value,Постеризан,Dr. Kade GmbH/ Д-р Каде Гмбх,Германия,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 25 С,Гидрокортизон+Компоненты клеточной оболочки кишечной палочки,Отсутствует,Противогеморроидальные средства
1246_2023-06-27,Хайрабезол таблетки 20мг №15,655.0,483.0,655.0,0,1,hajrabezol_tabletki_20mg_15,34.0,0.0,1,0,1,zheludochnokishechnye,2023-06-27,"Эзофагит, Изжога, Другие уточненные нарушения внутренней секреции поджелудочной железы, Гастроэзофагеальный рефлюкс, Язва желудка",Рабепразол,"Хайрабезол, Париет, Рабевита, Зульбекс, Ульблок, Разо",Хайрабезол,HIGlance Lab.Pvt/Хайгланс Лаб.,Индия,Таблетки,Таблетки,Рецептурный,8-25 С,Рабепразол,20мг,Противоязвенные средства
1247_2023-06-27,Гастал таблетки для рассасывания №60,748.0,475.0,748.0,1,1,gastal_tabletki_dlya_rassasyvaniya_60,16.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Язва желудка, Язва двенадцатиперстной кишки, Пептическая язва неуточненной локализации","Алюминия гидроксид, Магния гидроксид",Not value,Гастал,Teva Operations Poland/ Тева Оперейшнс Поланд,Польша,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Алюминия гидроксид+Магния гидроксид,450мг+300мг,Средства при изжоге (Антациды)
1248_2023-06-27,Энтеродез порошок для приема внутрь 5г,137.0,109.0,137.0,1,1,enterodez_poroshok_dlya_priema_vnutr_5g,8.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Хроническая болезнь почек, Хроническая печеночная недостаточность",Повидон,Not value,Энтеродез,"ООО ""Южфарм""",Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 30 С,Повидон,5г,Энтеросорбенты
1249_2023-06-27,Бифидумбактерин порошок 5 доз флакон №10,115.0,109.0,115.0,0,1,bifidumbakterin_poroshok_5_doz_flakon_10,2.0,5.0,1,0,0,zheludochnokishechnye,2023-06-27,"Запор, Кишечные инфекции, Тошнота и рвота, Другие сальмонеллезные инфекции, Шигеллез",Бифидобактерии бифидум,"Бифиформ, Максилак",Бифидумбактерин,"ЗАО ""Витафарма""",Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,2-8 С,Бифидобактерии бифидум,107КОЕ,Регуляторы кишечной микрофлоры
1250_2023-06-27,Анестезол суппозитории ректальные №10,168.0,113.0,168.0,1,1,anestezol_suppozitorii_rektalnye_10,5.0,5.0,1,0,0,zheludochnokishechnye,2023-06-27,"Трещина и свищ области заднего прохода и прямой кишки, Геморрой и перианальный венозный тромбоз","Бензокаин, Висмута субгаллат, Левоментол, Цинка оксид",Not value,Анестезол,"ОАО ""Нижфарм""",Россия,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 20 С,Бензокаин+Висмута субгаллат+Левоментол+Цинка оксид,100мг+40мг+4мг+20мг,Противогеморроидальные средства
1251_2023-06-27,Слабилен капли флакон 15мл,374.0,251.0,374.0,1,1,slabilen_kapli_0_75_fl_15ml,0.0,4.0,1,1,0,zheludochnokishechnye,2023-06-27,"Запор, Трещина и свищ области заднего прохода и прямой кишки, Другие уточненные болезни заднего прохода и прямой кишки, Подготовительные процедуры для последующего лечения, не классифицированные в других рубриках, Геморрой и перианальный венозный тромбоз",Натрия пикосульфат,Домашняя аптечка,Слабилен,"ООО ""Лэнс Фарм""",Россия,Капли для приема внутрь,Капли,Без рецепта,Не выше 25 С,Натрия пикосульфат,7.5мг/мл,Слабительные средства
1252_2023-06-27,Дюспаталин таблетки 135мг №15,214.0,171.0,214.0,1,1,dyuspatalin_tab_135mg_15,0.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Запор, Синдром раздраженного кишечника, Функциональная диарея, Другие уточненные функциональные кишечные нарушения, Другие и неуточненные боли в области живота",Мебеверин,Not value,Дюспаталин,"ОАО ""Верофарм""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 30 С,Мебеверин,135мг,Not value
1253_2023-06-27,Гевискон Двойное действие суспензия мята флакон 150мл,404.0,263.0,404.0,1,1,geviskon_dvojnoe_dejstvie_suspenziya_myata_flakon_150ml,11.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Изжога, Гастроэзофагеальный рефлюкс, Диспепсия, Болезни органов пищеварения, осложняющие беременность, деторождение и послеродовой период, Метеоризм и родственные состояния","Кальция карбонат, Натрия альгинат, Натрия гидрокарбонат",Not value,Гевискон,Reckitt Benckiser Healthcare/ Рекитт Бенкизер,Англия,Суспензия для приема внутрь,Суспензия,Без рецепта,Не выше 30 С,Кальция карбонат+Натрия альгинат+Натрия гидрокарбонат,325мг+500мг+213мг,Средства при изжоге (Антациды)
1254_2023-06-27,Гептрал таблетки 400мг №20,1988.0,1522.0,1988.0,1,1,geptral_tabletki_400mg_20,55.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Острый гепатит A, Острый гепатит B, Острый гепатит C, Хронический вирусный гепатит B без дельта-агента, Хронический вирусный гепатит C",Адеметионин,Not value,Гептрал,Abbott Laboratories GmbH/Эббот Лэбораториз ГмбХ,Италия,Таблетки,Таблетки,Без рецепта,15-25 С,Адеметионин,400мг,Гепатопротекторы
1255_2023-06-27,Анузол суппозитории ректальные №10,150.0,101.0,150.0,1,1,anuzol_suppozitorii_rektalnye_10,3.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Трещина и свищ области заднего прохода и прямой кишки, Геморрой и перианальный венозный тромбоз","Белладонны экстракт, Висмута трибромфенат (ксероформ), Цинка сульфат","Релиф, Натальсид",Анузол,"ОАО ""Нижфарм""",Россия,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 25 С,Белладонны экстракт+Висмута трибромфенат (ксероформ)+Цинка сульфат,20мг+100мг+50мг,Противогеморроидальные средства
1256_2023-06-27,Гидрасек капсулы 100мг №10,545.0,444.0,545.0,1,1,gidrasek_kapsuly_100mg_10,0.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Диарея и гастроэнтерит предположительно инфекционного происхождения, Функциональная диарея",Рацекадотрил,"Аптечка путешественника, Понос, Диарея",Гидрасек,Sophartex/Софартекс,Франция,Капсулы,,Без рецепта,Не выше 25 С,Рацекадотрил,Отсутствует,Средства при диарее
1257_2023-06-27,Тримедат таблетки 100мг №10,505.0,339.0,505.0,1,1,trimedat_tabletki_100mg_10,13.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Изжога, Тошнота и рвота, Синдром раздраженного кишечника, Гастроэзофагеальный рефлюкс, Диспепсия",Тримебутин,Not value,Тримедат,Valenta/ Валента Фармацевтика,Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Тримебутин,100мг,Миотропные спазмолитики
1258_2023-06-27,Красавки экстракт суппозитории ректальные №10,87.0,57.0,87.0,1,1,krasavki_ekstrakt_suppozitorii_rektalnye_10,2.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Кератит, Травма глаза и глазницы, Токсическое действие металлов, Обследование глаз и зрения, Иридоциклит",Красавки экстракт,Not value,Красавки экстракт свечи,"ОАО ""Нижфарм""",Россия,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 25 С,Красавки экстракт,15мг,Противогеморроидальные средства
1259_2023-06-27,Ренни таблетки жевательные Апельсин №48,825.0,558.0,825.0,1,1,renni_tabletki_zhevatelnye_apelsin_48,19.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Диспепсия, Болезни органов пищеварения, осложняющие беременность, деторождение и послеродовой период, Боли, локализованные в верхней части живота","Кальция карбонат, Магния карбонат",Not value,Ренни,"Bayer Schering Pharma, AG/ Байер Шеринг",Франция,Таблетки жевательные,Таблетки,Без рецепта,Не выше 25 С,Кальция карбонат+Магния карбонат,680мг+80мг,Средства при изжоге (Антациды)
1260_2023-06-27,Дюспаталин таблетки 135мг №50,708.0,585.0,708.0,1,1,dyuspatalin_tabletki_135mg_50,17.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Запор, Синдром раздраженного кишечника, Функциональная диарея, Другие уточненные функциональные кишечные нарушения, Другие и неуточненные боли в области живота",Мебеверин,Not value,Дюспаталин,"ОАО ""Верофарм""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 30 С,Мебеверин,135мг,Миотропные спазмолитики
1261_2023-06-27,Пробиолог СРК капсулы №15,794.0,569.0,794.0,1,1,probiolog_srk_kapsuly_435_5mg_15,16.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,Кишечные инфекции,"Lactobacillus acidophilus, Pediococcus acidilactici",Not value,ПробиоЛог,Alifarm SA,Испания,Капсулы,,Без рецепта,Не выше 25 С,Lactobacillus acidophilus+Pediococcus acidilactici,Отсутствует,Регуляторы кишечной микрофлоры
1262_2023-06-27,Микролакс микроклизма 5мл №4,545.0,417.0,545.0,1,1,mikrolaks_mikroklizma_5ml_4,21.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Запор, Подготовительные процедуры для последующего лечения, не классифицированные в других рубриках","Глицерол, Лаурила сульфат, Натрия цитрат, Сорбиновая к-та, Сорбит",Домашняя аптечка,Микролакс,Famar Orleans/Фамар Орлеан,Франция,Раствор для ректального введения,Растворы,Без рецепта,Не выше 25 С,Натрия цитрат+Лаурила сульфат+Сорбиновая к-та+Глицерол+Сорбит,90мг+9мг+1мг+125мг+625мг,Слабительные средства
1263_2023-06-27,Гевискон таблетки жевательные Мята №12,244.0,166.0,244.0,1,1,geviskon_tabletki_zhevatelnye_myata_12,6.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Изжога, Гастроэзофагеальный рефлюкс, Диспепсия, Болезни органов пищеварения, осложняющие беременность, деторождение и послеродовой период, Метеоризм и родственные состояния","Кальция карбонат, Натрия альгинат, Натрия гидрокарбонат",Not value,Гевискон,Reckitt Benckiser Healthcare/ Рекитт Бенкизер,Англия,Таблетки жевательные,Таблетки,Без рецепта,Не выше 30 С,Кальция карбонат+Натрия альгинат+Натрия гидрокарбонат,80мг+250мг+133.5мг,Средства при изжоге (Антациды)
1264_2023-06-27,Гепатромбин Г суппозитории ректальные №10,591.0,383.0,591.0,1,1,gepatrombin_g_suppozitorii_rektalnye_10,14.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Трещина и свищ области заднего прохода и прямой кишки, Аногенитальный зуд неуточненный, Геморрой и перианальный венозный тромбоз","Гепарин натрия, Лауромакрогол 400, Преднизолон",Not value,Гепатромбин Г,Hemofarm A.D./ Хемофарм,Сербия,Суппозитории ректальные,Суппозитории,Без рецепта,15-25 С,Гепарин натрия+Преднизолон+Лауромакрогол 400,120МЕ+1.675мг+30мг,Противогеморроидальные средства
1265_2023-06-27,Везикар таблетки 10мг №30,1224.0,1013.0,1224.0,0,1,vezikar_tabletki_10mg_30,36.0,0.0,1,0,1,zheludochnokishechnye,2023-06-27,"Другие уточненные поражения мочевого пузыря, Другие уточненные виды недержания мочи, Недержание мочи неуточненное",Солифенацин,Болит живот,Везикар,Astellas Pharma Europe B.D./ Астеллас,Нидерланды,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Солифенацин,10мг,Прочие средства в урологии
1266_2023-06-27,Гепатромбин Г мазь ректальная 20г,589.0,375.0,589.0,1,1,gepatrombin_g_maz_20g,10.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Трещина и свищ области заднего прохода и прямой кишки, Аногенитальный зуд неуточненный, Геморрой и перианальный венозный тромбоз","Гепарин натрия, Лауромакрогол 400, Преднизолон",Not value,Гепатромбин Г,Hemofarm A.D./ Хемофарм,Сербия,Мазь для наружного применения,Мазь,Без рецепта,15-25 С,Гепарин натрия+Преднизолон+Лауромакрогол 400,65МЕ+2.233мг+30мг,Противогеморроидальные средства
1267_2023-06-27,Гептор таблетки 400мг №20,1002.0,1002.0,1253.0,0,1,geptor_tabletki_400mg_20,35.0,5.0,1,0,1,zheludochnokishechnye,2023-06-27,"Холецистит, Хронический вирусный гепатит B без дельта-агента, Хронический вирусный гепатит C, Депрессивный эпизод, Рекуррентное депрессивное расстройство",Адеметионин,Not value,Гептор,"ОАО ""Верофарм""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Адеметионин,400мг,Гепатопротекторы
1268_2023-06-27,Тримедат порошок для приготовления суспензии флакон 250мл,947.0,595.0,947.0,1,1,trimedat_poroshok_dlya_prigotovleniya_suspenzii_flakon_152_5g,24.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Запор, Тошнота и рвота, Синдром раздраженного кишечника",Тримебутин,Not value,Тримедат,Valenta/ Валента Фармацевтика,Россия,Порошок для приготовления суспензии для приема внутрь,Порошок,Без рецепта,Не выше 25 С,Тримебутин,1200мг,Миотропные спазмолитики
1269_2023-06-27,Везикар таблетки 5мг №30,990.0,715.0,990.0,0,1,vezikar_tabletki_5mg_30,28.0,0.0,1,0,1,zheludochnokishechnye,2023-06-27,"Другие уточненные поражения мочевого пузыря, Другие уточненные виды недержания мочи, Недержание мочи неуточненное",Солифенацин,Болит живот,Везикар,Astellas Pharma Europe B.D./ Астеллас,Нидерланды,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Солифенацин,5мг,Прочие средства в урологии
1270_2023-06-27,Нео - анузол суппозитории ректальные №10,80.0,59.0,80.0,0,1,neoanuzol_suppozitorii_rektalnye_10,2.0,5.0,1,0,0,zheludochnokishechnye,2023-06-27,"Трещина и свищ области заднего прохода и прямой кишки, Геморрой и перианальный венозный тромбоз","Висмута нитрат, Йод, Метиленовый синий, Резорцин, Цинка оксид",Not value,Нео-анузол,"ОАО ""Дальхимфарм""",Россия,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 15 C,Висмута нитрат+Резорцин+Йод+Метиленовый синий+Цинка оксид,75мг+5мг+5мг+3мг+200мг,Противогеморроидальные средства
1271_2023-06-27,Гептор таблетки 400мг №40,2548.0,1905.0,2548.0,0,1,geptor_tabletki_400mg_40,68.0,0.0,1,0,1,zheludochnokishechnye,2023-06-27,"Холецистит, Хронический вирусный гепатит B без дельта-агента, Хронический вирусный гепатит C, Депрессивный эпизод, Рекуррентное депрессивное расстройство",Адеметионин,Not value,Гептор,"ОАО ""Верофарм""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Адеметионин,400мг,Гепатопротекторы
1272_2023-06-27,Бифидумбактерин таблетки 5 доз №30,275.0,261.0,275.0,0,1,bifidumbakterin_tabletki_5_doz_30,7.0,0.0,1,0,0,zheludochnokishechnye,2023-06-27,"Запор, Кишечные инфекции, Тошнота и рвота, Другие сальмонеллезные инфекции, Шигеллез",Бифидобактерии бифидум,Not value,Бифидумбактерин,"ЗАО ""Витафарма""",Россия,Таблетки,Таблетки,Без рецепта,2-8 С,Бифидобактерии бифидум,107КОЕ,Регуляторы кишечной микрофлоры
1273_2023-06-27,Ренни таблетки жевательные Ментол №12,350.0,211.0,350.0,1,1,renni_tabletki_zhevatelnye_mentol_12,9.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Диспепсия, Болезни органов пищеварения, осложняющие беременность, деторождение и послеродовой период, Боли, локализованные в верхней части живота","Кальция карбонат, Магния карбонат",Not value,Ренни,"Bayer Schering Pharma, AG/ Байер Шеринг",Франция,Таблетки жевательные,Таблетки,Без рецепта,Не выше 25 С,Кальция карбонат+Магния карбонат,680мг+80мг,Средства при изжоге (Антациды)
1274_2023-06-27,Платифиллин раствор для инъекций 0.2% ампулы 1мл №10,73.0,63.0,73.0,0,1,platifillin_rastvor_dlya_inekcij_0_2_ampuly_1ml_10,1.0,5.0,1,0,1,zheludochnokishechnye,2023-06-27,"Кератит, Преходящие транзиторные церебральные ишемические приступы атаки и родственные синдромы, Острый и подострый иридоциклит, Хронический иридоциклит, Эссенциальная первичная гипертензия",Платифиллин,Not value,Платифиллин,"ОАО ""Дальхимфарм""",Россия,Раствор для инъекций,Растворы,Рецептурный,Не выше 25 С,Платифиллин,2мг/мл,Миотропные спазмолитики
1275_2023-06-27,Фитомуцил Норм порошок для приготовления раствора для приема внурь 5г саше №30,890.0,614.0,890.0,1,1,fitomucil_norm_sashe_5g_30,35.0,5.0,1,0,0,zheludochnokishechnye,2023-06-27,"Запор, Синдром раздраженного кишечника, Трещина и свищ области заднего прохода и прямой кишки, Другие уточненные болезни кишечника, Геморрой и перианальный венозный тромбоз","Подорожника овального семян оболочка/шелуха (Псиллиум), Экстракт сливы домашней",Домашняя аптечка,Фитомуцил Норм,Pharmamed/West Coast Lab/ Фармамед,Великобритания,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 20 С,Подорожника овального семян оболочка/шелуха (Псиллиум)+Экстракт сливы домашней,Отсутствует,Слабительные средства
1276_2023-06-27,Ренни таблетки жевательные Мятные без сахара №12,340.0,226.0,340.0,1,1,renni_tabletki_zhevatelnye_myatnye_12_bsah,9.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Диспепсия, Болезни органов пищеварения, осложняющие беременность, деторождение и послеродовой период, Боли, локализованные в верхней части живота","Кальция карбонат, Магния карбонат",Not value,Ренни,"Bayer Schering Pharma, AG/ Байер Шеринг",Франция,Таблетки жевательные,Таблетки,Без рецепта,Не выше 25 С,Кальция карбонат+Магния карбонат,680мг+80мг,Средства при изжоге (Антациды)
1277_2023-06-27,Эссенциале форте Н капсулы 300мг №90,1975.0,1410.0,1975.0,1,1,essenciale_forte_n_kapsuly_300mg_90,41.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Псориаз, Хронический вирусный гепатит B с дельта-агентом, Хронический вирусный гепатит B без дельта-агента, Хронический вирусный гепатит C, Другой хронический вирусный гепатит",Эссенциальные фосфолипиды,Not value,Эссенциале,A.Nattermann and Cie GmbH/ А.Наттерманн энд Сие,Германия,Капсулы,,Без рецепта,Не выше 25 С,Эссенциальные фосфолипиды,300мг,Гепатопротекторы
1278_2023-06-27,Уголь активированный таблетки 250мг №20,44.0,31.0,44.0,0,1,ugol_aktivirovannyj_tabletki_250mg_20,3.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Хроническая болезнь почек, Тиф и паратиф, Токсическое действие металлов, Другие сальмонеллезные инфекции, Шигеллез",Уголь активированный,Not value,Уголь активированный,"ОАО ""Фармстандарт-Лексредства""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Уголь активированный,250мг,Энтеросорбенты
1279_2023-06-27,Гевискон Двойное действие таблетки жевательные Мята №24,534.0,344.0,534.0,1,1,geviskon_dvojnoe_dejstvie_tabletki_zhevatelnye_myata_24,14.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Изжога, Гастроэзофагеальный рефлюкс, Диспепсия, Болезни органов пищеварения, осложняющие беременность, деторождение и послеродовой период, Метеоризм и родственные состояния","Кальция карбонат, Натрия альгинат, Натрия гидрокарбонат",Not value,Гевискон,Reckitt Benckiser Healthcare/ Рекитт Бенкизер,Англия,Таблетки жевательные,Таблетки,Без рецепта,Не выше 30 С,Кальция карбонат+Натрия альгинат+Натрия гидрокарбонат,187.5мг+250мг+106.5мг,Средства при изжоге (Антациды)
1280_2023-06-27,Бетмига таблетки 50мг №30,2825.0,2111.0,2825.0,0,1,betmiga_tabletki_50mg_30,50.0,5.0,1,0,1,zheludochnokishechnye,2023-06-27,"Другие уточненные поражения мочевого пузыря, Недержание мочи неуточненное, Полиурия",Мирабегрон,Not value,Бетмига,Astellas Pharma Europe B.D./ Астеллас,Нидерланды,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Мирабегрон,50мг,Прочие средства в урологии
1289_2023-06-27,Спазмалгон эффект таблетки №30,614.0,422.0,614.0,0,0,spazmalgon_effekt_tabletki_30,0.0,5.0,0,1,0,obezbolivayushchie,2023-06-27,"Головная боль, Боль в суставе, Желчнокаменная болезнь холелитиаз, Хронический холецистит, Радикулопатия","Дротаверин, Кофеин, Напроксен, Парацетамол, Фенирамин",Not value,Спазмалгон,Balkanpharma Dupnitza/ Балканфарма Дупница,Болгария,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Парацетамол+Напроксен+Кофеин+Дротаверин+Фенирамин,325мг+100мг+50мг+40мг+10мг,Средства спазмолитики
1291_2023-06-27,Дротаверин таблетки 40мг №50,95.0,87.0,95.0,1,0,drotaverin_tabletki_40mg_50,0.0,0.0,0,1,0,obezbolivayushchie,2023-06-27,"Запор, Мочекаменная болезнь, Синдром раздраженного кишечника, Головная боль напряженного типа, Язва желудка",Дротаверин,"Домашняя аптечка, Болит живот",Дротаверин,"ООО ""Озон""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Дротаверин,40мг,Средства спазмолитики
1296_2023-06-27,Капсикам мазь 30г,578.0,407.0,578.0,1,0,kapsikam_maz_30g,0.0,0.0,0,1,0,obezbolivayushchie,2023-06-27,"Миалгия, Боль в суставе","Бензилникотинат, Диметилсульфоксид, Камфора, Нонивамид, Скипидар",Not value,Капсикам,"АО ""Таллиннский ХФЗ""",Эстония,Мазь для наружного применения,Мазь,Без рецепта,Не выше 25 С,Диметилсульфоксид+Бензилникотинат+Камфора+Скипидар+Нонивамид,50мг+20мг+30мг+30мг+2мг,Противовоспалительные и обезболивающие средства (наружные)
1298_2023-06-27,"Мелоксикам ДС раствор 10мг/мл ампулы 1,5мл №3",258.0,175.0,258.0,0,0,meloksikam_ds_rr_10mgml_amp_1_5ml_3,9.0,0.0,0,0,1,obezbolivayushchie,2023-06-27,"Боль в суставе, Серопозитивный ревматоидный артрит, Артрит неуточненный, Полиартроз, Артроз неуточненный",Мелоксикам,Дексалгин,Мелоксикам,VetProm AD/ ВетПром АД,Болгария,Раствор для инъекций,Растворы,Рецептурный,Не выше 25 С,Мелоксикам,10мг/мл,Противовоспалительные средства (внутренние)
1300_2023-06-27,Випросал В мазь 30г,399.0,271.0,399.0,1,0,viprosal_v_maz_30g,0.0,0.0,0,1,0,obezbolivayushchie,2023-06-27,"Миалгия, Миозит, Боль в суставе, Невралгия и неврит неуточненные","Камфора, Салициловая кислота, Скипидар, Яд гадюки",Not value,Випросал,"АО ""Таллиннский ХФЗ""",Эстония,Мазь для наружного применения,Мазь,Без рецепта,Не выше 25 С,Яд гадюки+Салициловая кислота+Камфора+Скипидар,Отсутствует,Противовоспалительные и обезболивающие средства (наружные)
1305_2023-06-27,Андипал таблетки №10,75.0,52.0,75.0,0,0,andipal_tabletki_10,5.0,0.0,0,0,1,obezbolivayushchie,2023-06-27,,"Бендазол, Метамизол натрия, Папаверин, Фенобарбитал",Not value,Андипал,"ЗАО ""ПФК Обновление""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Фенобарбитал+Бендазол+Метамизол натрия+Папаверин,20мг+20мг+250мг+20мг,Средства от боли
1306_2023-06-27,Золотая звезда бальзам 4г,187.0,150.0,187.0,1,0,zolotaya_zvezda_balzam_4g,6.0,5.0,0,1,0,obezbolivayushchie,2023-06-27,"Головная боль, Острый назофарингит насморк, Острая инфекция верхних дыхательных путей неуточненная, Грипп, вызванный идентифицированным вирусом гриппа","Вазелин, Гвоздики масло, Камфора, Мяты перечной масло, Эвкалипта масло",Not value,Золотая звезда,Danang Central/ Danafa Pharm./ Данафа,Вьетнам,Бальзам для наружного применения,Бальзам,Без рецепта,15-25 С,Камфора+Мяты перечной масло+Эвкалипта масло+Гвоздики масло+Вазелин,Отсутствует,Местнораздражающие средства
