count_index,name,price_withCard,price_withPeriod,price_withoutCard,allowOnlinePayment,isInStock,name_latin,bonuses,averageRating,isAvailable,allowDelivery,isRecipe,group,parsing_day_x,Nosology,Active_ingredient,Product_Group,Brand,Manufacturer,Country,Form_release,Form_release_common,Prescription,Conditions_of_storage,Active_ingredient_compound_name_composition,weight_briefly,Pharmacotherapeutic_group
1170_2023-05-07,Фестал таблетки №100,1106.0,702.0,1106.0,1,1,festal_tabletki_100,0.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Гастрит и дуоденит, Диспепсия, Другие уточненные болезни кишечника, Алкогольная болезнь печени, Токсическое поражение печени","Гемицеллюлоза, Желчи экстракт, Панкреатин",Аллохол (ФГА),Фестал,Sanofi Aventis Pharma/ Санофи Авентис,Индия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Панкреатин+Желчи экстракт+Гемицеллюлоза,192мг+25мг+50мг,Not value
1171_2023-05-07,Мотилак таблетки 10мг №30,354.0,354.0,442.0,0,1,motilak_tabletki_10mg_30,0.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Изжога, Тошнота и рвота, Гастроэзофагеальный рефлюкс с эзофагитом, Диспепсия, Другие уточненные болезни желудка и двенадцатиперстной кишки",Домперидон,Аптечка путешественника,Мотилак,"ОАО ""Верофарм""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Домперидон,10мг,Противорвотные средства
1172_2023-05-07,Энтерофурил капсулы 100мг №30,490.0,351.0,490.0,1,1,enterofuril_kapsuly_100mg_30,13.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Холера, Кишечные инфекции, Другие сальмонеллезные инфекции, Шигеллез, Другие бактериальные кишечные инфекции",Нифуроксазид,Not value,Энтерофурил,Bosnalijek/ Босналек,Босния и Герцоговина,Капсулы,,Без рецепта,Не выше 30 С,Нифуроксазид,100мг,Средства при диарее
1173_2023-05-07,Хайрабезол таблетки 20мг №30,976.0,737.0,976.0,0,1,hajrabezol_tabletki_20mg_30,50.0,5.0,1,0,1,zheludochnokishechnye,2023-05-07,"Эзофагит, Изжога, Другие уточненные нарушения внутренней секреции поджелудочной железы, Гастроэзофагеальный рефлюкс, Язва желудка",Рабепразол,"Хайрабезол, Париет, Рабевита, Зульбекс, Ульблок, Разо",Хайрабезол,HIGlance Lab.Pvt/Хайгланс Лаб.,Индия,Таблетки,Таблетки,Рецептурный,8-25 С,Рабепразол,20мг,Противоязвенные средства
1174_2023-05-07,Метронидазол Реневал таблетки 250мг №24,106.0,94.0,106.0,0,1,metronidazol_tabletki_250mg_24,4.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Пиодермия, Эндометриоз, Остеомиелит, Трихомониаз, Энтероколит, вызванный Clostridium difficile",Метронидазол,Not value,Метронидазол,"ЗАО ""ПФК Обновление""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Метронидазол,250мг,Противопротозойные средства
1175_2023-05-07,"Релиф Адванс мазь ректальная 28,4г",811.0,544.0,811.0,1,1,relif_advans_maz_28_4g,21.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Трещина и свищ области заднего прохода и прямой кишки, Подготовительные процедуры для последующего лечения, не классифицированные в других рубриках, Другие уточненные послехирургические состояния, Геморрой и перианальный венозный тромбоз",Бензокаин,Not value,Релиф,Famar Italia S.p.A./ Фамар Италия С.п.А.,Греция,Мазь для наружного применения,Мазь,Без рецепта,Не выше 25 С,Бензокаин,200мг,Противогеморроидальные средства
1176_2023-05-07,Ацидин-пепсин таблетки 250мг №50,184.0,147.0,184.0,0,1,acidinpepsin_tabletki_250mg_50,8.0,5.0,1,0,0,zheludochnokishechnye,2023-05-07,,"Бетаин, Пепсин",Домашняя аптечка,Ацидин-пепсин,"РУП ""Белмедпрепараты""",Беларусь,Таблетки,Таблетки,Без рецепта,8-15 С,Бетаин+Пепсин,Отсутствует,Ферментные средства
1177_2023-05-07,Алмагель суспензия флакон 170мл,398.0,224.0,398.0,1,1,almagel_suspenziya_fl_170ml,9.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Гастроэзофагеальный рефлюкс без эзофагита, Язва желудка, Язва двенадцатиперстной кишки","Алгелдрат, Магния гидроксид",Not value,Алмагель,Balkanpharma Troyan AD/Балканфарма-Троян АД,Болгария,Суспензия для приема внутрь,Суспензия,Без рецепта,Не выше 25 С,Алгелдрат+Магния гидроксид,43.6мг/мл+70мг/мл,Средства при изжоге (Антациды)
1178_2023-05-07,Креон капсулы 25000 ЕД №20 Россия,679.0,562.0,679.0,0,1,kreon_kapsuly_25000_ed_20,0.0,0.0,1,0,0,zheludochnokishechnye,2023-05-07,"Кистозный фиброз, Гастрит и дуоденит, Диспепсия, Неинфекционный гастроэнтерит и колит неуточненный, Функциональная диарея",Панкреатин,Not value,Креон,"ОАО ""Верофарм""",Россия,Капсулы,,Без рецепта,Не выше 25 С,Панкреатин,25000ЕД,Not value
1179_2023-05-07,Холосас сироп флакон 300г (215мл),211.0,148.0,211.0,1,1,holosas_sirop_fl_300g_215ml,0.0,5.0,1,0,0,zheludochnokishechnye,2023-05-07,Холецистит,Шиповника плодов экстракт,Аллохол (ФГА),Холосас,"ЗАО ""Алтайвитамины""",Россия,Сироп для приема внутрь,Сироп,Без рецепта,8-15 С,Шиповника плодов экстракт,40г,Желчегонные средства
1180_2023-05-07,Линекс Форте капсулы №28,1146.0,728.0,1146.0,1,1,lineks_forte_kapsuly_28,28.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Кишечные инфекции, Тошнота и рвота","Бифидобактерии бифидум, Лактобактерии ацидофильные",Not value,Линекс,Lek d.d./ Лек,Словения,Капсулы,,Без рецепта,Не выше 25 С,Лактобактерии ацидофильные+Бифидобактерии бифидум,109КОЕ+109КОЕ,Регуляторы кишечной микрофлоры
1181_2023-05-07,Линекс Форте капсулы №14,794.0,504.0,794.0,1,1,lineks_forte_kapsuly_14,20.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Кишечные инфекции, Тошнота и рвота, Другие болезни кишечника, Другие уточненные болезни кишечника","Бифидобактерии бифидум, Лактобактерии ацидофильные",Not value,Линекс,Lek d.d./ Лек,Словения,Капсулы,,Без рецепта,Не выше 25 С,Лактобактерии ацидофильные+Бифидобактерии бифидум,109КОЕ+109КОЕ,Регуляторы кишечной микрофлоры
1182_2023-05-07,Иберогаст капли флакон 100мл,1229.0,1012.0,1229.0,1,1,iberogast_kapli_fl_100ml,16.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Тошнота и рвота, Синдром раздраженного кишечника, Язва желудка, Язва двенадцатиперстной кишки","Мелиссы экстракт, Мяты перечной эк-т, Расторопши пятнистой экстракт (Силимарин), Ромашки экстракт, Экстракт солодки, Чистотела экс-т, Эк-т дягиля, Эк-т иберийки горькой, Эк-т тмина",Аптечка путешественника,Иберогаст,Штайгервальд Арцнаймиттельверк ГмбХ,Германия,Капли для приема внутрь,Капли,Без рецепта,Не выше 25 С,Эк-т иберийки горькой+Эк-т дягиля+Ромашки экстракт+Эк-т тмина+Расторопши пятнистой экстракт (Силимарин)+Мелиссы экстракт+Мяты перечной эк-т+Чистотела экс-т+Экстракт солодки,Отсутствует,Прочие средства в гастроэнтерологии
1183_2023-05-07,Гастал таблетки для рассасывания №30,492.0,304.0,492.0,1,1,gastal_tabletki_dlya_rassasyvaniya_30,0.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Эзофагит, Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Язва желудка, Язва двенадцатиперстной кишки","Алюминия гидроксид, Магния гидроксид",Not value,Гастал,Teva Operations Poland/ Тева Оперейшнс Поланд,Польша,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Алюминия гидроксид+Магния гидроксид,450мг+300мг,Средства при изжоге (Антациды)
1184_2023-05-07,Креон капсулы 25000 ЕД №50 Россия,1539.0,1281.0,1539.0,0,1,kreon_kapsuly_25000_ed_50,0.0,0.0,1,0,0,zheludochnokishechnye,2023-05-07,"Кистозный фиброз, Гастрит и дуоденит, Диспепсия, Неинфекционный гастроэнтерит и колит неуточненный, Функциональная диарея",Панкреатин,Not value,Креон,"ОАО ""Верофарм""",Россия,Капсулы,,Без рецепта,Не выше 25 С,Панкреатин,25000ЕД,Not value
1185_2023-05-07,Метронидазол таблетки 250мг №40,146.0,123.0,146.0,0,1,metronidazol_tab_250mg_40,7.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Пиодермия, Эндометриоз, Остеомиелит, Трихомониаз, Энтероколит, вызванный Clostridium difficile",Метронидазол,Not value,Метронидазол,"ОАО ""Фармстандарт-Лексредства""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Метронидазол,250мг,Противопротозойные средства
1186_2023-05-07,Метрогил раствор для инфузий 5мг/мл флакон 100мл,24.0,19.0,24.0,0,1,metrogil_rastvor_dlya_infuzij_5mgml_fl_100ml,0.4,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Пиодермия, Эндометриоз, Остеомиелит, Перитонит, Трихомониаз",Метронидазол,Not value,Метрогил,Unique Pharmaceutical Lab/ Юник Фармасьютикал,Индия,Раствор для инфузий,Растворы,Рецептурный,Не выше 30 С,Метронидазол,5мг/мл,Противопротозойные средства
1187_2023-05-07,Смекта порошок для приготовления суспензии для приема внутрь Апельсин 3г пакетики №20,183.0,142.0,183.0,1,1,smekta_por_apelsin_3g_pak_20,0.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Эзофагит, Диспепсия, Неинфекционный гастроэнтерит и колит неуточненный, Функциональная диарея, Другие и неуточненные боли в области живота",Смектит диоктаэдрический,"Понос, Диарея",Смекта,Ipsen Pharma Beaufour/ Ипсен Фарма,Франция,Порошок для приготовления суспензии для приема внутрь,Порошок,Без рецепта,Не выше 25 С,Смектит диоктаэдрический,Отсутствует,Not value
1188_2023-05-07,Прокто-гливенол суппозитории ректальные №10,947.0,484.0,947.0,1,1,proktoglivenol_suppozitorii_rektalnye_400mg_10,19.0,4.75,1,1,0,zheludochnokishechnye,2023-05-07,"Геморрой, Геморрой и перианальный венозный тромбоз","Лидокаин, Трибенозид","От геморроя, Свечи от гемороя",Прокто-гливенол,Делфарм Унинж САС,Франция,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 30 С,Лидокаин+Трибенозид,40мг+400мг,Противогеморроидальные средства
1189_2023-05-07,Фосфалюгель гель для приема внутрь 16 г пакетики №20,644.0,409.0,644.0,1,1,fosfalyugel_16_g_paketov_20,0.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Изжога, Гастроэзофагеальный рефлюкс, Гастроэзофагеальный рефлюкс с эзофагитом, Язва желудка, Язва двенадцатиперстной кишки",Алюминия фосфат,Not value,Фосфалюгель,Astellas Pharma Europe B.D./ Астеллас,Франция,Гель для приема внутрь,Гель,Без рецепта,15-25 С,Алюминия фосфат,Отсутствует,Средства при изжоге (Антациды)
1190_2023-05-07,Мотилиум таблетки 10мг №30,1344.0,867.0,1344.0,0,1,motilium_tabletki_10mg_30,31.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,Тошнота и рвота,Домперидон,Not value,Мотилиум,Janssen-Cilag/ Янссен Силаг,Франция,Таблетки,Таблетки,Рецептурный,15-30 С,Домперидон,10мг,Противорвотные средства
1191_2023-05-07,Эссенциале форте Н капсулы 300мг №180,3271.0,2261.0,3271.0,1,1,essenciale_forte_n_kapsuly_300mg_180,70.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Псориаз, Хронический вирусный гепатит B с дельта-агентом, Хронический вирусный гепатит B без дельта-агента, Хронический вирусный гепатит C, Другой хронический вирусный гепатит",Эссенциальные фосфолипиды,Not value,Эссенциале,A.Nattermann and Cie GmbH/ А.Наттерманн энд Сие,Германия,Капсулы,,Без рецепта,Не выше 25 С,Эссенциальные фосфолипиды,300мг,Гепатопротекторы
1192_2023-05-07,Смекта порошок для приготовления суспензии для приема внутрь Клубника 3г пакетики №30,283.0,220.0,283.0,1,1,smekta_por_klubnika_30,0.0,0.0,1,0,0,zheludochnokishechnye,2023-05-07,"Эзофагит, Диспепсия, Неинфекционный гастроэнтерит и колит неуточненный, Функциональная диарея, Другие и неуточненные боли в области живота",Смектит диоктаэдрический,"Понос, Диарея",Смекта,Ipsen Pharma Beaufour/ Ипсен Фарма,Франция,Порошок для приготовления суспензии для приема внутрь,Порошок,Без рецепта,Обычный,Смектит диоктаэдрический,Отсутствует,Not value
1193_2023-05-07,Тримедат Форте таблетки 300мг №20,1038.0,593.0,1038.0,1,1,trimedat_forte_tabletki_300mg_20,24.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Изжога, Тошнота и рвота, Синдром раздраженного кишечника, Гастроэзофагеальный рефлюкс, Диспепсия",Тримебутин,Not value,Тримедат,Valenta/ Валента Фармацевтика,Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Тримебутин,300мг,Миотропные спазмолитики
1194_2023-05-07,Полисорб МП порошок для суспензии банка 25г,360.0,231.0,360.0,1,1,polisorb_mp_poroshok_dlya_suspenzii_banka_25g,10.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Хроническая болезнь почек, Токсическое действие металлов, Бактериальная кишечная инфекция неуточненная, Бактериальное пищевое отравление неуточненное, Диарея и гастроэнтерит предположительно инфекционного происхождения",Диоксид кремния,"Аптечка путешественника, Энтеросорбенты",Полисорб,"ЗАО ""Полисорб""",Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 25 С,Диоксид кремния,25г,Энтеросорбенты
1195_2023-05-07,Бак-Сет Бэби порошок 1г саше №10,707.0,524.0,707.0,1,1,bakset_bebi_sashe_10,24.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Другие бактериальные пищевые отравления, Диарея и гастроэнтерит предположительно инфекционного происхождения, Диспепсия, Функциональная диарея","Бифидобактерии бифидум, Лактобактерии ацидофильные",Not value,Бак-Сет,Pharmamed/West Coast Lab/ Фармамед,Великобритания,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 25 С,Лактобактерии ацидофильные+Бифидобактерии бифидум,109КОЕ,Регуляторы кишечной микрофлоры
1196_2023-05-07,Хофитол таблетки №60,611.0,373.0,611.0,1,1,hofitol_tabletki_60,29.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Хроническая болезнь почек, Хронический вирусный гепатит B без дельта-агента, Хронический вирусный гепатит C, Хронический гепатит, не классифицированный в других рубриках, Фиброз и цирроз печени",Артишока экстракт,Товар дня сайт,Хофитол,Rosa-Phytopharma Lab./ Роза-Фитофарм,Франция,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Артишока экстракт,200мг,Желчегонные средства
1197_2023-05-07,Тримедат Форте таблетки 300мг №60,2149.0,1524.0,2149.0,1,1,trimedat_forte_tabletki_300mg_60,47.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Изжога, Тошнота и рвота, Синдром раздраженного кишечника, Гастроэзофагеальный рефлюкс, Диспепсия",Тримебутин,Not value,Тримедат,Valenta/ Валента Фармацевтика,Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Тримебутин,300мг,Миотропные спазмолитики
1198_2023-05-07,Линекс Форте капсулы №7,485.0,296.0,485.0,1,1,lineks_forte_kapsuly_7,14.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Кишечные инфекции, Тошнота и рвота, Другие болезни кишечника, Другие уточненные болезни кишечника","Бифидобактерии бифидум, Лактобактерии ацидофильные",Not value,Линекс,Lek d.d./ Лек,Словения,Капсулы,,Без рецепта,Не выше 25 С,Лактобактерии ацидофильные+Бифидобактерии бифидум,109КОЕ+109КОЕ,Регуляторы кишечной микрофлоры
1199_2023-05-07,Полисорб МП порошок банка 50г,644.0,462.0,644.0,1,1,polisorb_mp_poroshok_banka_50g,15.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Хроническая болезнь почек, Токсическое действие металлов, Бактериальная кишечная инфекция неуточненная, Бактериальное пищевое отравление неуточненное, Диарея и гастроэнтерит предположительно инфекционного происхождения",Диоксид кремния,"Аптечка путешественника, Энтеросорбенты",Полисорб,"ЗАО ""Полисорб""",Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 25 С,Диоксид кремния,50г,Энтеросорбенты
1200_2023-05-07,Панкреатин таблетки 25 ЕД №60,79.0,63.0,79.0,1,1,pankreatin_tabletki_25ed_60,0.8,0.0,1,0,0,zheludochnokishechnye,2023-05-07,Холецистит,Панкреатин,Домашняя аптечка,Панкреатин,"ПАО ""Биосинтез""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 20 С,Панкреатин,25ЕД,Ферментные средства
1201_2023-05-07,Дюспаталин капс. 200мг №60,1281.0,1001.0,1281.0,0,1,dyuspatalin_kapsuly_200mg_30,0.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Запор, Синдром раздраженного кишечника, Функциональная диарея, Другие уточненные функциональные кишечные нарушения, Другие и неуточненные боли в области живота",Мебеверин,Not value,Дюспаталин,"ОАО ""Верофарм""",Россия,Капсулы,,Рецептурный,Не выше 25 С,Мебеверин,200мг,Not value
1202_2023-05-07,Холикрон таблетки 200мг №90,1097.0,600.0,1097.0,1,1,holikron_tab_200mg_90,0.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Анорексия, Запор, Тошнота и рвота, Желчнокаменная болезнь холелитиаз, Хронический холецистит",Гимекромон,"Одестон, Гимекромон, Аллохол (ФГА)",Холикрон,"ООО ""Озон""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Гимекромон,200мг,Not value
1203_2023-05-07,Гепатромбин Г мазь ректальная 20г,576.0,352.0,576.0,1,1,gepatrombin_g_maz_20g,10.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Трещина и свищ области заднего прохода и прямой кишки, Аногенитальный зуд неуточненный, Геморрой и перианальный венозный тромбоз","Гепарин натрия, Лауромакрогол 400, Преднизолон",Not value,Гепатромбин Г,Hemofarm A.D./ Хемофарм,Сербия,Мазь для наружного применения,Мазь,Без рецепта,15-25 С,Гепарин натрия+Преднизолон+Лауромакрогол 400,65МЕ+2.233мг+30мг,Противогеморроидальные средства
1204_2023-05-07,Полыни настойка флакон 25мл,100.0,75.0,100.0,1,1,polyni_nastojka_fl_25ml,3.0,0.0,1,0,0,zheludochnokishechnye,2023-05-07,Холецистит,Полыни экстракт,"Одестон, Аллохол, Аллохол (ФГА)",Полыни настойка,"ООО ""Тульская ФФ""",Россия,Настойка,Настойка,Без рецепта,15-25 С,Полыни экстракт,Отсутствует,Прочие средства в гастроэнтерологии
1205_2023-05-07,Ганатон таблетки 50мг №10,519.0,362.0,519.0,0,0,ganaton_tabletki_50mg_10,0.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Анорексия, Изжога, Тошнота и рвота, Гастрит и дуоденит, Диспепсия",Итоприд,Not value,Ганатон,Abbott Laboratories GmbH/Эббот Лэбораториз ГмбХ,Япония,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Итоприд,50мг,Противоязвенные средства
1206_2023-05-07,Колофорт таблетки для рассасывания №100,696.0,504.0,696.0,1,1,kolofort_tabletki_dlya_rassasyvaniya_100,15.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Тошнота и рвота, Синдром раздраженного кишечника, Функциональная диарея, Другие уточненные функциональные кишечные нарушения","Антитела к гистамину аффинно очищенные, Антитела к мозгоспецифическому белку S-100 аффинно очищенные, Антитела к человеческому ФНО-α аффинно очищенные",Болит живот,Колофорт,"ООО ""Материа Медика Холдинг НПФ""",Россия,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Антитела к человеческому ФНО-α аффинно очищенные+Антитела к мозгоспецифическому белку S-100 аффинно очищенные+Антитела к гистамину аффинно очищенные,Отсутствует,Миотропные спазмолитики
1207_2023-05-07,Бифидобактерии бифидум-СМ порошок 1г саше №30,363.0,302.0,363.0,1,1,bifidobakterii_bifidum_poroshoksashe_30,14.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Другие сальмонеллезные инфекции, Шигеллез, Другие уточненные бактериальные кишечные инфекции, Стафилококковое пищевое отравление",Бифидобактерии бифидум,Not value,Бифидобактерии бифидум,ООО В-МИН/ Экомир,Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 25 С,Бифидобактерии бифидум,108КОЕ,Регуляторы кишечной микрофлоры
1208_2023-05-07,Анузол суппозитории ректальные №10,139.0,94.0,139.0,1,1,anuzol_suppozitorii_rektalnye_10,3.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Трещина и свищ области заднего прохода и прямой кишки, Геморрой и перианальный венозный тромбоз","Белладонны экстракт, Висмута трибромфенат (ксероформ), Цинка сульфат","Релиф, Натальсид",Анузол,"ОАО ""Нижфарм""",Россия,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 25 С,Белладонны экстракт+Висмута трибромфенат (ксероформ)+Цинка сульфат,20мг+100мг+50мг,Противогеморроидальные средства
1209_2023-05-07,Алмагель Нео суспензия флакон 170мл,430.0,280.0,430.0,1,1,almagel_neo_suspenziya_fl_170ml,11.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Гастроэзофагеальный рефлюкс без эзофагита, Язва желудка, Язва двенадцатиперстной кишки","Алгелдрат, Магния гидроксид, Симетикон",Not value,Алмагель,Balkanpharma Troyan AD/Балканфарма-Троян АД,Болгария,Суспензия для приема внутрь,Суспензия,Без рецепта,Не выше 25 С,Алгелдрат+Магния гидроксид+Симетикон,68мг/мл+79мг/мл+7.2мг/мл,Средства при изжоге (Антациды)
1210_2023-05-07,Зостерин ультра 60% порошок 500мг №10,519.0,354.0,519.0,1,1,zosterin_ultra_60_poroshok_500mg_10,14.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,,Полигалактуроновые кислоты,"Аптечка путешественника, Энтеросорбенты",Зостерин ультра,"ЗАО ""Аквамир""",Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 25 С,Полигалактуроновые кислоты,60%,Not value
1211_2023-05-07,Тримедат таблетки 100мг №10,516.0,309.0,516.0,1,1,trimedat_tabletki_100mg_10,13.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Изжога, Тошнота и рвота, Синдром раздраженного кишечника, Гастроэзофагеальный рефлюкс, Диспепсия",Тримебутин,Not value,Тримедат,Valenta/ Валента Фармацевтика,Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Тримебутин,100мг,Миотропные спазмолитики
1212_2023-05-07,Анестезол суппозитории ректальные №10,166.0,112.0,166.0,1,1,anestezol_suppozitorii_rektalnye_10,5.0,5.0,1,0,0,zheludochnokishechnye,2023-05-07,"Трещина и свищ области заднего прохода и прямой кишки, Геморрой и перианальный венозный тромбоз","Бензокаин, Висмута субгаллат, Левоментол, Цинка оксид",Not value,Анестезол,"ОАО ""Нижфарм""",Россия,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 20 С,Бензокаин+Висмута субгаллат+Левоментол+Цинка оксид,100мг+40мг+4мг+20мг,Противогеморроидальные средства
1213_2023-05-07,Гастал таблетки для рассасывания №60,722.0,459.0,722.0,1,1,gastal_tabletki_dlya_rassasyvaniya_60,16.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Язва желудка, Язва двенадцатиперстной кишки, Пептическая язва неуточненной локализации","Алюминия гидроксид, Магния гидроксид",Not value,Гастал,Teva Operations Poland/ Тева Оперейшнс Поланд,Польша,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Алюминия гидроксид+Магния гидроксид,450мг+300мг,Средства при изжоге (Антациды)
1214_2023-05-07,Бускопан таблетки 10мг №20,692.0,492.0,692.0,1,1,buskopan_tabletki_10mg_20,14.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Холецистит, Синдром раздраженного кишечника, Язва желудка, Язва двенадцатиперстной кишки, Пептическая язва неуточненной локализации",Гиосцина бутилбромид,Болит живот,Бускопан,Boehringer Ingelheim GmbH/ Берингер Ингельхайм,Германия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Гиосцина бутилбромид,10мг,Миотропные спазмолитики
1215_2023-05-07,Гепатромбин Г суппозитории ректальные №10,578.0,354.0,578.0,1,1,gepatrombin_g_suppozitorii_rektalnye_10,14.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Трещина и свищ области заднего прохода и прямой кишки, Аногенитальный зуд неуточненный, Геморрой и перианальный венозный тромбоз","Гепарин натрия, Лауромакрогол 400, Преднизолон",Not value,Гепатромбин Г,Hemofarm A.D./ Хемофарм,Сербия,Суппозитории ректальные,Суппозитории,Без рецепта,15-25 С,Гепарин натрия+Преднизолон+Лауромакрогол 400,120МЕ+1.675мг+30мг,Противогеморроидальные средства
1216_2023-05-07,Хайрабезол таблетки 20мг №15,655.0,488.0,655.0,0,1,hajrabezol_tabletki_20mg_15,34.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Эзофагит, Изжога, Другие уточненные нарушения внутренней секреции поджелудочной железы, Гастроэзофагеальный рефлюкс, Язва желудка",Рабепразол,"Хайрабезол, Париет, Рабевита, Зульбекс, Ульблок, Разо",Хайрабезол,HIGlance Lab.Pvt/Хайгланс Лаб.,Индия,Таблетки,Таблетки,Рецептурный,8-25 С,Рабепразол,20мг,Противоязвенные средства
1217_2023-05-07,Слабилен таблетки 5мг №20,339.0,193.0,339.0,1,1,slabilen_tabletki_5mg_20,11.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Трещина и свищ области заднего прохода и прямой кишки, Другие уточненные болезни заднего прохода и прямой кишки, Подготовительные процедуры для последующего лечения, не классифицированные в других рубриках, Геморрой и перианальный венозный тромбоз",Натрия пикосульфат,Домашняя аптечка,Слабилен,"ОАО ""Верофарм""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Натрия пикосульфат,5мг,Слабительные средства
1218_2023-05-07,Бифидобактерии бифидум-СМ порошок 1г саше №10,128.0,102.0,128.0,1,1,bifidobakterii_bifidum_poroshoksashe_10,5.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Другие сальмонеллезные инфекции, Шигеллез, Другие уточненные бактериальные кишечные инфекции, Стафилококковое пищевое отравление",Бифидобактерии бифидум,Not value,Бифидобактерии бифидум,ООО В-МИН/ Экомир,Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 25 С,Бифидобактерии бифидум,108КОЕ,Регуляторы кишечной микрофлоры
1219_2023-05-07,Зостерин ультра 30% порошок 1г №10,532.0,361.0,532.0,1,1,zosterin_ultra_30_poroshok_1g_10,15.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,Другие уточненные виды недостаточности питания,Полигалактуроновые кислоты,"Аптечка путешественника, Энтеросорбенты",Зостерин ультра,"ЗАО ""Аквамир""",Россия,Порошок для приготовления раствора для внутреннего применения,Порошок,Без рецепта,Не выше 25 С,Полигалактуроновые кислоты,30%,Not value
