Форма выпуска,Производитель,list_drugstore,Побочные действия,Противопоказания,"Как принимать, курс приема и дозировка",Показания,Передозировка,Применение при беременности и кормлении грудью,Фармакологическое действие,item_price,Условия отпуска из аптек,Взаимодействие,Действующее вещество,item_name,Состав,availability_pharmacy,Специальные указания,Рекомендации по применению,Страна производства




	 Новорожденные, матери которых принимали АРА II во время беременности, должны находиться под наблюдением, так как возможно развитие артериальной гипотензии у новорожденного.



Период грудного вскармливания



	 Информация по применению телмисартана в период грудного вскармливания отсутствует. Прием препарата Телмиста® в период грудного вскармливания противопоказан (см. раздел ""Противопоказания""), следует применять альтернативный гипотензивный препарат с более благоприятным профилем безопасности, особенно при кормлении новорожденного или недоношенного ребенка.



Фертильность





	 Исследования по изучению влияния на фертильность человека не проводились.


","



	 Телмисартан - специфический АРА II (тип AT1), эффективный при приеме внутрь. Обладает высоким сродством к подтипу АТ, рецепторов ангиотензина II, через которые реализуется действие ангиотензина II. Вытесняет ангиотензин II из связи с рецептором, не обладая действием агониста в отношении этого рецептора. Телмисартан связывается только с подтипом AT1 рецепторов ангиотензина II. Связь носит длительный характер. Не обладает сродством к другим рецепторам, в том числе к АТ2 рецепторам и другим, менее изученным рецепторам ангиотензина. Функциональное значение этих рецепторов, а также эффект их возможной избыточной стимуляции ангиотензином II, концентрация которого увеличивается при применении телмисартана, не изучены. Снижает концентрацию альдостерона в плазме крови, не ингибирует ренин в плазме крови и не блокирует ионные каналы. Телмисартан не ингибирует ангиотензинпревращающий фермент (АПФ) (кининаза II) (фермент, который также разрушает брадикинин). Это позволяет избежать побочных эффектов, связанных с действием брадикинина (например, сухой кашель).



Эссенциальная гипертензия



	 У пациентов телмисартан в дозе 80 мг полностью блокирует гипертензивное действие ангиотензина II. Начало антигипертензивного действия отмечается в течение 3-х часов после первого приема телмисартана. Действие препарата сохраняется в течение 24 часов и остается значимым до 48 часов. Выраженный антигипертензивный эффект обычно развивается через 4-8 недель регулярного приема телмисартана.




	 У пациентов с артериальной гипертензией телмисартан снижает систолическое и диастолическое артериальное давление (АД), не оказывая влияния на частоту сердечных сокращений (ЧСС).




	 В случае резкой отмены телмисартана АД постепенно возвращается к исходному уровню без развития синдрома ""отмены"".




	 Как показали результаты сравнительных клинических исследований, антигипертензивное действие телмисартана сопоставимо с антигипертензивным действием препаратов других классов (амлодипином, атенололом, эналаприлом, гидрохлоротиазидом и лизиноприлом). Частота возникновения сухого кашля была значительно ниже на фоне применения телмисартана в отличие от ингибиторов АПФ.



Профилактика сердечно-сосудистых заболеваний



	 У пациентов в возрасте 55 лет и старше с ишемической болезнью сердца (ИБС), инсультом, транзиторной ишемической атакой, поражением периферических артерий или с осложнениями сахарного диабета 2 типа (например, ретинопатией, гипертрофией левого желудочка, макро- или микроальбуминурией) в анамнезе, подверженных риску возникновения сердечно-сосудистых событий, телмисартан оказывал действие, подобное эффекту рамиприла по снижению комбинированной конечной точки: сердечно­сосудистой смертности, инфаркта миокарда без смертельного исхода, инсульта без смертельного исхода и госпитализации в связи с хронической сердечной недостаточностью (ХСН).




	 Телмисартан был также эффективен, как и рамиприл, в отношении снижения частоты вторичных точек: сердечно-сосудистой смертности, инфаркта миокарда без смертельного исхода.




	 Сухой кашель и ангионевротический отек были реже описаны на фоне приема телмисартана в отличие от рамиприла, при этом артериальная гипотензия чаще возникала на фоне приема телмисартана.



Пациенты детского и подросткового возраста





	 Безопасность и эффективность телмисартана у детей и подростков младше 18 лет не установлены.


",776.0,По рецепту,"


Двойная блокадаренин-ангиотензин-альдостероновой системы (РААС)



	 Одновременное применение телмисартана с препаратами, содержащими алискирен, противопоказано у пациентов с сахарным диабетом и/или с умеренной или тяжелой почечной недостаточностью (СКФ менее 60 мл/мин/1,73 м2 площади поверхности тела) и не рекомендуется у других пациентов.




	 Одновременное применение телмисартана и ингибиторов АПФ противопоказано у пациентов с диабетической нефропатией (см. раздел ""Противопоказания"") и не рекомендуется у других пациентов.




	 Данные клинических исследований показали, что двойная блокада РААС вследствие комбинированного применения ингибиторов АПФ, АРА II или алискирена связана с повышенной частотой нежелательных явлений, таких как артериальная гипотензия, гиперкалиемия и нарушение функции почек (включая острую почечную недостаточность) в сравнении с применением только одного лекарственного средства, действующего на РААС.




	 Риск развития гиперкалиемии может возрастать при одновременном применении с другими лекарственными препаратами, способными вызывать гиперкалиемию (калийсодержащие пищевые добавки и заменители соли, содержащие калий, калийсберегающие диуретики [например, спиронолактон, эплеренон, триамтерен или амилорид], нестероидные противовоспалительные препараты [НПВП], включая селективные ингибиторы циклооксигеназы-2 (ЦОГ-2), гепарин, иммунодепрессанты [циклоспорин или такролимус] и триметоприм). При необходимости на фоне документально подтвержденной гипокалиемии одновременное применение препаратов следует осуществлять с осторожностью и регулярно контролировать содержание калия в плазме крови.



Дигоксин



	 При одновременном применении телмисартана с дигоксином было отмечено среднее повышение Сmах дигоксина в плазме крови на 49 % и минимальной концентрации на 20 %. В начале лечения при подборе дозы и прекращении лечения телмисартаном следует тщательно контролировать концентрацию дигоксина в плазме крови для ее поддержания в рамках терапевтического диапазона.



Калийсберегающие диуретики или калийсодержащие пищевые добавки



	 АРА II, такие как телмисартан, снижают вызываемую диуретиком потерю ионов калия. Калийсберегающие диуретики, например, спиронолактон, эплеренон, триамтерен или амилорид, калийсодержащие пищевые добавки или заменители соли могут привести к значимому повышению содержания калия в плазме крови. Если сопутствующее применение показано, поскольку имеется документально подтвержденная гипокалиемия, их следует применять с осторожностью и на фоне регулярного контроля содержания калия в плазме крови.



Препараты лития



	 При одновременном применении препаратов лития с ингибиторами АПФ и АРА II, включая телмисартан, возникало обратимое повышение концентрации лития в плазме крови и его токсического действия. При необходимости применения данной комбинации препаратов рекомендуется тщательно контролировать концентрацию лития в плазме крови.



НПВП



	 НПВП (ацетилсалициловая кислота в дозах, применяемых для противовоспалительного лечения, ингибиторы ЦОГ-2 и неселективные НПВП) могут ослаблять антигипертензивное действие АРА II. У некоторых пациентов с нарушением почечной функции (например, у пациентов с обезвоживанием, пациентов пожилого возраста с нарушением функции почек) одновременное применение АРА II и препаратов, угнетающих ЦОГ-2, может приводить к дальнейшему ухудшению почечной функции, включая развитие острой почечной недостаточности, которая, как правило, является обратимой. Поэтому одновременное применение препаратов следует осуществлять с осторожностью, особенно пациентам пожилого возраста. Следует обеспечить надлежащее поступление жидкости, кроме того, в начале одновременного применения и периодически в дальнейшем следует контролировать показатели функции почек.



Диуретики (тиазидные или ""петлевые"")



	 Предыдущее лечение высокими дозами диуретиков, такими как фуросемид (""петлевой"" диуретик) и гидрохлоротиазид (тиазидный диуретик), может привести к гиповолемии и риску развития артериальной гипотензии в начале лечения телмисартаном.



Прочие гипотензивные средства



	 Действие телмисартана может усиливаться при одновременном применении других гипотензивных лекарственных средств.




	 На основании фармакологических свойств баклофена и амифостина можно предположить, что они будут усиливать терапевтический эффект всех гипотензивных средств, включая телмисартан. Кроме того, ортостатическая гипотензия может усиливаться на фоне приема алкоголя, барбитуратов, наркотических средств или антидепрессантов.



Кортикостероиды (для системного применения)



	 Кортикостероиды ослабляют действие телмисартана.


",Телмисартан,Телмиста таб 40мг N84 (КРКА),"



	 1 таблетка 40 мг содержит:



Действующее вещество: телмисартан 40,00 мг





Вспомогательные вещества: меглюмин, натрия гидроксид, повидон-КЗО, лактозы моногидрат, сорбитол (Е420), магния стеарат.


",1,"


Нарушение функции печени



	 Применение препарата Телмиста® противопоказано у пациентов с холестазом, обструкцией желчевыводящих путей или печеночной недостаточностью тяжелой степени (класс С по классификации Чайлд-Пью) (см. раздел ""Противопоказания""), поскольку телмисартан в основном выводится с желчью. Предполагают, что у подобных пациентов снижен печеночный клиренс телмисартана. У пациентов с печеночной недостаточностью легкой и средней степени тяжести (классы А и В по классификации Чайлд-Пью) препарат Телмиста® следует применять с осторожностью (см. раздел ""С осторожностью"").



Реноваскулярная гипертензия



	 При лечении лекарственными средствами, действующими на РААС, у пациентов с двусторонним стенозом почечных артерий или стенозом артерии единственной функционирующей почки возрастает риск возникновения тяжелой артериальной гипотензии и почечной недостаточности.



Нарушение функции почек и трансплантация почки



	 При применении препарата Телмиста® у пациентов с нарушением функции почек рекомендован периодический контроль содержания калия и концентрации креатинина в плазме крови. Опыт клинического применения телмисартана у пациентов, недавно перенесших трансплантацию почки, отсутствует.



Снижение ОЦК



	 Симптоматическая артериальная гипотензия, особенно после первого приема препарата Телмиста® может возникнуть у пациентов с пониженным ОЦК и/или с пониженным содержанием натрия в плазме крови на фоне предшествующего лечения диуретиками, ограничения приема поваренной соли, диареи или рвоты. Подобные состояния (гиповолемия и гипонатриемия) должны быть устранены до начала приема препарата Телмиста®.



Двойная блокада РААС



	 Одновременное применение телмисартана с препаратами, содержащими алискирен, противопоказано у пациентов с сахарным диабетом и/или с умеренной или тяжелой почечной недостаточностью (СКФ менее 60 мл/мин/1,73 м2 площади поверхности тела) и не рекомендуется у других пациентов.




	 Одновременное применение телмисартана и ингибиторов АПФ противопоказано у пациентов с диабетической нефропатией (см. раздел ""Противопоказания"") и не рекомендуется у других пациентов.




	 В результате угнетения РААС были отмечены: артериальная гипотензия, обморок, гиперкалиемия и нарушение почечной функции (в том числе острая почечная недостаточность) у предрасположенных к этому пациентов, особенно при одновременном применении нескольких лекарственных средств, также действующих на эту систему. Поэтому двойная блокада РААС (например, на фоне приема телмисартана с другими антагонистами РААС) не рекомендована.




	 В случаях зависимости сосудистого тонуса и функции почек преимущественно от активности РААС (например, у пациентов с ХСН или заболеваниями почек, в том числе при стенозе почечных артерий или стенозе артерии единственной почки) назначение препаратов, влияющих на эту систему, может сопровождаться развитием острой артериальной гипотензии, гиперазотемии, олигурии и в редких случаях острой почечной недостаточности.



Первичный гиперальдостеронизм



	 У пациентов с первичным гиперальдостеронизмом лечение гипотензивными лекарственными средствами, действие которых осуществляется путем угнетения РААС, как правило, неэффективно. В связи с этим применение препарата Телмиста® не рекомендовано.



Стеноз аортального или митрального клапана. ГОКМП



	 Как и в отношении других сосудорасширяющих средств, пациентам с аортальным или митральным стенозом, а также ГОКМП при применении препарата Телмиста® необходимо соблюдать особую осторожность.



Пациенты с сахарным диабетом, получающие инсулин или гипогликемические средства для приема внутрь



	 На фоне лечения препаратом Телмиста® у данных пациентов может развиться гипогликемия. У подобных пациентов следует усилить контроль гликемии, так как может возникнуть необходимость в коррекции дозы инсулина или гипогликемического средства для приема внутрь.



Гиперкалиемия



	 Прием лекарственных средств, действующих на РААС, может вызывать гиперкалиемию. У пациентов пожилого возраста, пациентов с почечной недостаточностью или сахарным диабетом, пациентов, также принимающих лекарственные препараты, способствующие повышению содержания калия в плазме крови, и/или пациентов с сопутствующими заболеваниями гиперкалиемия может привести к летальному исходу.




	 При решении вопроса о сопутствующем применении лекарственных средств, действующих на РААС, необходимо оценить соотношение ""риск-польза"". Основными факторами риска развития гиперкалиемии, которые следует учитывать, являются:




	 - сахарный диабет, почечная недостаточность, возраст (пациенты старше 70 лет);




	 - одновременное применение с одним или более лекарственным средством, действующим на РААС, и/или калийсодержащими пищевыми добавками. Лекарственными препаратами или терапевтическими классами лекарственных препаратов, которые могут вызывать гиперкалиемию, являются заменители соли, содержащие калий, калийсберегающие диуретики, ингибиторы АПФ, АРА II, НПВП, в том числе селективные ингибиторы ЦОГ-2, гепарин, иммунодепрессанты (циклоспорин или такролимус) и триметоприм;




	 - интеркуррентные заболевания, в особенности обезвоживание, острая сердечная недостаточность, метаболический ацидоз, нарушение функции почек, синдром цитолиза (например, острая ишемия конечностей, рабдомиолиз, обширная травма).




	 Пациентам из группы риска рекомендуется тщательно контролировать содержание калия в плазме крови (см. раздел ""Взаимодействие с другими лекарственными средствами"").



Этнические различия



	 Как отмечено для ингибиторов АПФ. телмисартан и другие АРА II, по-видимому, менее эффективно снижают АД у пациентов негроидной расы, чем у представителей других рас, возможно, вследствие большей предрасположенности к снижению активности ренина в популяции данных пациентов.



Прочее



	 Как и при применении других гипотензивных средств, выраженное снижение АД у пациентов с ишемической кардиомиопатией или ИБС может приводить к развитию инфаркта миокарда или инсульта.



Специальная информация по вспомогательным веществам





	 Пациентам с непереносимостью фруктозы или лактозы, дефицитом лактазы, синдромом глюкозо-галактозной мальабсорбции препарат Телмиста® противопоказан, так как содержит лактозу и сорбитол (Е420).


",,Словения
Гель для местного и наружного применения,Вектор-Медика,"[{'name_drugstore': 'Социальная Аптека №173', 'adress_drugstore': 'Астрахань, ул. Боевая, 74', 'workhours_drugstore': 'пн-вс 08:00-20:00'}, {'name_drugstore': 'Социальная Аптека №177', 'adress_drugstore': 'Астрахань, ул. Софьи Перовской, 79/1', 'workhours_drugstore': 'пн-вс 08:00-20:00'}, {'name_drugstore': 'Социальная Аптека №182', 'adress_drugstore': 'Астрахань, ул. Курская, 74', 'workhours_drugstore': 'пн-вс 08:00-20:00'}, {'name_drugstore': 'Социальная Аптека №184', 'adress_drugstore': 'Астрахань, ул. Савушкина, 32', 'workhours_drugstore': 'пн-вс 08:00-20:00'}, {'name_drugstore': 'Социальная Аптека №192', 'adress_drugstore': 'Астрахань, ул. Звездная, 49/3', 'workhours_drugstore': 'пн-вс 08:00-21:00'}, {'name_drugstore': 'Социальная Аптека №193', 'adress_drugstore': 'Астрахань, ул. Минусинская, 6', 'workhours_drugstore': 'пн-вс 08:00-21:00'}, {'name_drugstore': 'Социальная Аптека №195', 'adress_drugstore': 'Астрахань, ул. Бульварная, 11а', 'workhours_drugstore': 'пн-вс 08:00-21:00'}]","

                                        Препарат не дает побочных действий.                                    
","

                                        Противопоказан лицам, страдающим аллергическими заболеваниями в стадии обострения.                                    
","

                                        При лечении герпетических поражений гель наносят на пораженные участки кожи и слизистых тонким слоем 2 раза в сутки с интервалом 12 ч и подсушивают в течение 10-15 мин для образования защитной пленки. Продолжительность курса лечения составляет от 3 до 5 дней, до полного исчезновения нарушений целостности кожного покрова и слизистых оболочек. Для профилактики гриппа и ОРВИ в периоды подъема заболеваемости, препарат наносят на слизистую оболочку носовых ходов 2 раза в сутки с интервалом 12 ч в течение первой и третьей недели курса, на второй неделе делают перерыв.                                    
","

                                        Лечение герпетических поражений кожи и слизистых - простого и опоясывающего герпеса, рецидивирующего герпеса лица, гениталий, гингивита, герпетического стоматита. Профилактика гриппа и ОРВИ у взрослых лиц, имевших контакт с больными гриппом и ОРВИ.                                    
",,,"

                                        Входящий в состав геля интерферон альфа-2b рекомбинантный обладает широким спектром противовирусной активности, бактериостатическим и противовоспалительным действием, а также противоопухолевой и иммуномодулирующей активностью.                                    
",109.0,Без рецепта,"

                                        Для лечения инфекционно-воспалительных и вирусных заболеваний препарат можно применять в составе комбинированной терапии с антибактериальными препаратами, глюкокортикоидами, индукторами интерферона и противовирусными препаратами.                                    
",Интерферон альфа-2,Инфагель гель 3г (Векторфарм),"

                                        Инфагель® представляет собой интерферон альфа-2b рекомбинантный, полученный из генетически модифицированного штамма-продуцента и сорбированный на геле алюминия гидроксида. Входящий в состав геля поливиниловый спирт, обеспечивает необходимую консистенцию и способствует пленкообразованию при высыхании на коже. В 1 г геля содержится 10 000 ME интерферона альфа-2 рекомбинантного, вспомогательные вещества: гидроксид алюминия - 40,45 мг, поливиниловый спирт - от 17,5 мг, вода очищенная - до 1 г.                                    
",7,,,Россия
"Таблетки круглые, двояковыпуклые, покрытые пленочной оболочкой белого или почти белого цвета. На поперечном разрезе – почти белого цвета.",Канонфарма,"[{'name_drugstore': 'Социальная Аптека №169', 'adress_drugstore': 'Астрахань, ул. Адмирала Нахимова, 52', 'workhours_drugstore': 'круглосуточно'}, {'name_drugstore': 'Социальная Аптека №175', 'adress_drugstore': 'Астрахань, ул. Николая Островского, 123', 'workhours_drugstore': 'пн-вс 08:00-20:00'}, {'name_drugstore': 'Социальная Аптека №192', 'adress_drugstore': 'Астрахань, ул. Звездная, 49/3', 'workhours_drugstore': 'пн-вс 08:00-21:00'}]","

                                        Классификация ВОЗ частоты развития побочных эффектов:

 очень часто                              ≥1/10 назначений (>10 %)

  часто                                          от ≥1/100 до < 1/10 назначений (>1 % и нечасто                                     от ≥1/1000 до 0.1 % и редко                                         от ≥1/10000 до 0.01 % и                                    
","

                                         С осторожностью                                    
","

                                        Внутрь, независимо от приема пищи. Таблетки проглатывают, не разжевывая, запивая водой. Кратность приема – 1 раз/сутки, желательно в одно и то же время, утром.

 Артериальная гипертензия

 Начальная и поддерживающая доза составляет 50 мг/сутки. При необходимости суточная доза может быть увеличена до максимальной 100 мг. Если однократный прием препарата не обеспечивает целевого значения уровня АД, суточную дозу следует разделить на 2 приема: по 25 мг (возможно применение лозартана в таблетках 25 мг или в таблетках 50 мг с риской) 2 раза в сутки или по 50 мг 2 раза в сутки.

 Снижение риска развития сердечно-сосудистых заболеваний и смертности у пациентов с артериальной гипертензией и гипертрофией левого желудочка

 Начальная доза препарата составляет 50 мг 1 раз/сутки. В дальнейшем может быть добавлен гидрохлоротиазид в низких дозах или увеличена доза препарата Лозартан Канон до максимальной 100 мг в один или два приема с учетом снижения АД.

 Хроническая сердечная недостаточность

 Начальная доза для пациентов с хронической сердечной недостаточностью составляет 12,5 мг (возможно применение лозартана в таблетках по 25 мг с риской) 1 раз/сутки. Доза титруется 2 раза, в зависимости от переносимости препарата пациентом, с недельным интервалом, т.е. 12,5 мг/сут, 25 мг/сут, 50 мг/сут до средней поддерживающей дозы 50 мг/сут. У пациентов пожилого возраста с почечной недостаточностью коррекция дозы не требуется.

 У пациентов с сахарным диабетом 2 типа с протеинурией для замедления прогрессирования почечной недостаточности

 Начальная доза составляет 50 мг 1 раз/сутки с дальнейшим повышением дозы до максимальной 100 мг/сутки (с учетом степени снижения АД) в один или в два приема.

 Особые группы пациентов

 У пациентов со сниженным объемом циркулирующей крови (ОЦК) (например, при приеме диуретиков в высоких дозах) рекомендуемая начальная доза препарата Лозартан Канон составляет 25 мг (возможно применение лозартана в таблетках 25 мг или в таблетках 50 мг с риской).

 Пациентам с печеночной недостаточностью (менее 9 баллов по шкале Чайлд-Пью), при проведении процедуры гемодиализа, а также пациентам старше 75 лет рекомендуется более низкая начальная доза препарата 25 мг (возможно применение лозартана в таблетках 25 мг или в таблетках 50 мг с риской) 1 раз в сутки.

 Недостаточно опыта применения препарата у пациентов с тяжелой печеночной недостаточностью, поэтому препарат не рекомендован у данной категории пациентов (см. раздел «Противопоказания»).

 У пациентов с умеренным нарушением функции почек (КК 20-30 мл/мин) коррекция дозы не требуется.                                    
",,,,"

                                        Фармакотерапевтическая группа: 

 Антагонист рецепторов ангиотензина II. КодАТХ: C09CA01                                    
",211.0,По рецепту,"

                                        Может применяться одновременно с другими гипотензивными средствами.

 Не отмечено каких-либо клинически значимых лекарственных взаимодействий лозартана с гидрохлоротиазидом, дигоксином, варфарином, циметидином, фенобарбиталом, кетоконазолом и эритромицином. По сообщениям рифампицин и флуконазол снижают концентрацию активного метаболита в плазме крови. Клиническое значение этих взаимодействий пока неизвестно.

 Как и при применении других средств, блокирующих образование ангиотензина II и его эффекты, сопутствующее назначение калийсберегающих диуретиков (спиронолактон, триамтерен, амилорид), калиевых добавок и солей, содержащих калий, может привести к увеличению содержания ионов калия в сыворотке крови.

 Гипотензивные средства могут увеличивать антигипертензивное действие лозартана.Также усиливать антигипертензивное действие лозартана могут трициклические антидепрессанты, нейролептики, баклофен, амифостин, которые снижают артериальное давление в качестве основного или побочного эффекта и могут увеличивать риск развития артериальной гипотензии. 

 При одновременном применении антагонистов рецепторов ангиотензина II и нестероидных противовоспалительных препаратов (НПВП) (в том числе селективных ингибиторов циклооксигеназы-2, ацетилсалициловой кислоты в качестве противовоспалительного средства), может снижаться антигипертензивное действие лозартана. У пациентов с нарушением функции почек одновременное применение антагонистов ангиотензина II или диуретических средств и НПВП может вызвать дальнейшее ухудшение функции почек, в том числе острую почечную недостаточность и увеличение содержания калия в сыворотке крови. Данную комбинацию следует применять с осторожностью, особенно у пациентов пожилого возраста.

 При одновременном применении лития с ингибиторами АПФ было зарегистрировано обратимое повышение концентрации лития в сыворотке крови и развитие токсичности; в очень редких случаях такое наблюдалось при применении антагонистов рецепторов ангиотензина II. При одновременном применении лития с лозартаном следует соблюдать осторожность. Если данная комбинация необходима, рекомендуется контролировать концентрацию лития в сыворотке крови.

 Взаимно усиливает эффект бета-адреноблокаторов и симпатолитиков; совместное применение лозартана с диуретиками вызывает аддитивный эффект.

 Двойная блокада РААС (например, путем комбинирования антагониста рецепторов ангиотензина II с ингибиторами АПФ или алискиреном) у пациентов с установленным диагнозом атеросклероза, сердечной недостаточностью, или сахарным диабетом с поражением органов мишеней ассоциирована с более высокой частотой развития артериальной  гипотензии, обморока, гиперкалиемии и нарушением функции почек (в том числе развитием острой почечной недостаточности) по сравнению с применением однокомпонентной блокады РААС. Вопрос о применении двойной блокады РААС должен решаться в каждом случае индивидуально и при тщательном контроле артериального давления, водно-электролитного баланса крови и функции почек.                                    
