group,name_item,href_name,price,stock,recipe,substance,producer
serdechno-sosudistye-preparaty,"Энам таб. 2,5мг №20",https://xn--80aafkze2bij.online/enam-tab-2-5mg-20-1140208/,23.0,есть в наличии,Да,Эналаприл,Д-р Реддис Лабораторис Лтд
serdechno-sosudistye-preparaty,Энам таб. 20мг №20,https://xn--80aafkze2bij.online/enam-tab-20mg-20-1292558/,104.0,есть в наличии,Да,Эналаприл,Д-р Реддис Лабораторис Лтд
serdechno-sosudistye-preparaty,Энам таб. 5мг №20,https://xn--80aafkze2bij.online/enam-tab-5mg-20-2110678/,37.0,есть в наличии,Да,Эналаприл,Д-р Реддис Лабораторис Лтд
serdechno-sosudistye-preparaty,Диротон таб. 10мг №28,https://xn--80aafkze2bij.online/diroton-tab-10mg-28-8109408/,201.0,есть в наличии,Да,Лизиноприл,Гедеон Рихтер ОАО/пр.Гедеон Рихтер-РУС ЗАО
serdechno-sosudistye-preparaty,Диротон таб. 10мг №56,https://xn--80aafkze2bij.online/diroton-tab-10mg-56-3071348/,395.0,есть в наличии,Да,Лизиноприл,Гедеон Рихтер ОАО/пр.Гедеон Рихтер-РУС
serdechno-sosudistye-preparaty,Диротон таб. 20мг №56,https://xn--80aafkze2bij.online/diroton-tab-20mg-56-3071428/,564.0,есть в наличии,Да,Лизиноприл,Гедеон Рихтер ОАО/пр.Гедеон Рихтер-РУС
serdechno-sosudistye-preparaty,Диротон таб. 20мг №28,https://xn--80aafkze2bij.online/diroton-tab-20mg-28-2121788/,293.0,есть в наличии,Да,Лизиноприл,Гедеон Рихтер ОАО/пр.Гедеон Рихтер-РУС
serdechno-sosudistye-preparaty,Диротон таб. 5мг №28,https://xn--80aafkze2bij.online/diroton-tab-5mg-28-8113088/,120.0,есть в наличии,Да,Лизиноприл,Гедеон Рихтер ОАО/пр.Гедеон Рихтер-РУС АО
serdechno-sosudistye-preparaty,Диротон таб. 5мг №56,https://xn--80aafkze2bij.online/diroton-tab-5mg-56-3071438/,218.0,есть в наличии,Да,Лизиноприл,Гедеон Рихтер ОАО/пр.Гедеон Рихтер-РУС
serdechno-sosudistye-preparaty,Доксазозин-тева таб. 4мг №30,https://xn--80aafkze2bij.online/doksazozin-teva-tab-4mg-30-4144898/,294.0,есть в наличии,Да,ДОКСАЗОЗИН,Тева Фармацевтические Предприятия Лтд/пр.Тева Прайвэт Ко.Лтд
serdechno-sosudistye-preparaty,"Зокардис таб. п.п.о. 7,5мг №28",https://xn--80aafkze2bij.online/zokardis-tab-p-p-o-7-5mg-28-1365338/,425.0,есть в наличии,Да,ЗОФЕНОПРИЛ,А.Менарини Мэнюфекчеринг Лоджистикс энд Сервисиз С.р.Л.
serdechno-sosudistye-preparaty,"Индапамид капс. 2,5мг №30",https://xn--80aafkze2bij.online/indapamid-kaps-2-5mg-30-1708098/,29.0,есть в наличии,Да,Индапамид,Производство Медикаментов ООО (ПроМед ООО)
serdechno-sosudistye-preparaty,"Индапамид таб. п.о 2,5мг №30",https://xn--80aafkze2bij.online/indapamid-tab-p-o-2-5mg-30-1837978/,33.0,есть в наличии,Да,Индапамид,Пранафарм ООО
serdechno-sosudistye-preparaty,"Ирузид таб. 20мг+12,5мг №30",https://xn--80aafkze2bij.online/iruzid-tab-20mg-12-5mg-30-1518278/,714.0,есть в наличии,Да,ЛИЗИНОПРИЛ+ГИДРОХЛОРОТИАЗИД,Белупо лекарства и косметика д.д.
serdechno-sosudistye-preparaty,"Ирузид таб. 10мг+12,5мг №30",https://xn--80aafkze2bij.online/iruzid-tab-10mg-12-5mg-30-2178408/,604.0,есть в наличии,Да,ЛИЗИНОПРИЛ+ГИДРОХЛОРОТИАЗИД,Белупо лекарства и косметика д.д.
serdechno-sosudistye-preparaty,Ирузид таб. 20мг+25мг №30,https://xn--80aafkze2bij.online/iruzid-tab-20mg-25mg-30-1958518/,777.0,есть в наличии,Да,ЛИЗИНОПРИЛ+ГИДРОХЛОРОТИАЗИД,Белупо лекарства и косметика д.д.
serdechno-sosudistye-preparaty,Презартан таб. п.п.о. 100мг №28,https://xn--80aafkze2bij.online/prezartan-tab-p-p-o-100mg-28-3925388/,204.0,есть в наличии,Да,Лозартан,Ипка Лабораториз Лимитед
serdechno-sosudistye-preparaty,Престариум А таб. п.п.о. 10мг №30,https://xn--80aafkze2bij.online/prestarium-a-tab-p-p-o-10mg-30-1298898/,290.0,есть в наличии,Да,ПЕРИНДОПРИЛ,Лаборатории Сервье Индастри/пр.Сердикс ООО
serdechno-sosudistye-preparaty,Престариум А таб. п.п.о. 10мг №30,https://xn--80aafkze2bij.online/prestarium-a-tab-p-p-o-10mg-30-7429648/,293.0,есть в наличии,Да,ПЕРИНДОПРИЛ,Лаборатории Сервье/пр.Сервье РУС ООО
serdechno-sosudistye-preparaty,Пропанорм таб. п.п.о. 150мг №50,https://xn--80aafkze2bij.online/propanorm-tab-p-p-o-150mg-50-1222398/,376.0,есть в наличии,Да,ПРОПАФЕНОН,ПРО.МЕД.ЦС Прага а.о.
serdechno-sosudistye-preparaty,Пропанорм таб. п.п.о. 300мг №50,https://xn--80aafkze2bij.online/propanorm-tab-p-p-o-300mg-50-1096788/,566.0,есть в наличии,Да,ПРОПАФЕНОН,ПРО.МЕД.ЦС Прага а.о.
serdechno-sosudistye-preparaty,Раеном таб. п.п.о. 5мг №56,https://xn--80aafkze2bij.online/raenom-tab-p-p-o-5mg-56-5401448/,931.0,есть в наличии,Да,ИВАБРАДИН,Гедеон Рихтер ОАО/пр.Гедеон Рихтер Румыния А.О.
serdechno-sosudistye-preparaty,"Раеном таб. п.п.о. 7,5мг №56",https://xn--80aafkze2bij.online/raenom-tab-p-p-o-7-5mg-56-5401458/,867.0,есть в наличии,Да,ИВАБРАДИН,Гедеон Рихтер ОАО/пр.Гедеон Рихтер Румыния А.О.
serdechno-sosudistye-preparaty,"Рамазид Н таб. 12,5мг+2,5мг №30",https://xn--80aafkze2bij.online/ramazid-n-tab-12-5mg-2-5mg-30-2096698/,411.0,есть в наличии,Да,ГИДРОХЛОРОТИАЗИД+РАМИПРИЛ,Ксантис Фарма Лимитед/пр.Актавис Лтд
serdechno-sosudistye-preparaty,Рамазид Н таб. 25мг+5мг №100,https://xn--80aafkze2bij.online/ramazid-n-tab-25mg-5mg-100-5562598/,1169.0,есть в наличии,Да,ГИДРОХЛОРОТИАЗИД+РАМИПРИЛ,Ксантис Фарма Лимитед/пр.Актавис Лтд
serdechno-sosudistye-preparaty,Рамазид Н таб. 25мг+5мг №30,https://xn--80aafkze2bij.online/ramazid-n-tab-25mg-5mg-30-1356938/,492.0,есть в наличии,Да,ГИДРОХЛОРОТИАЗИД+РАМИПРИЛ,Ксантис Фарма Лимитед/пр.Актавис Лтд
serdechno-sosudistye-preparaty,Рибоксин р-р в/в 20мг/мл 5мл №10,https://xn--80aafkze2bij.online/riboksin-r-r-v-v-20mg-ml-5ml-10-1860358/,70.0,есть в наличии,Да,ИНОЗИН,Биосинтез ОАО (г.Пенза)
serdechno-sosudistye-preparaty,Розарт таб. п.п.о. 10мг №90,https://xn--80aafkze2bij.online/rozart-tab-p-p-o-10mg-90-4291958/,1743.0,есть в наличии,Да,РОЗУВАСТАТИН,Актавис Групп АО/пр.Актавис Лтд
serdechno-sosudistye-preparaty,Розистарк таб. п.п.о. 20мг №28,https://xn--80aafkze2bij.online/rozistark-tab-p-p-o-20mg-28-5118578/,559.0,есть в наличии,Да,РОЗУВАСТАТИН,Белупо лекарства и косметика д.д.
serdechno-sosudistye-preparaty,Розукард таб. п.п.о. 10мг №30,https://xn--80aafkze2bij.online/rozukard-tab-p-p-o-10mg-30-3797528/,839.0,есть в наличии,Да,РОЗУВАСТАТИН,Зентива к.с.
serdechno-sosudistye-preparaty,Розукард таб. п.п.о. 10мг №90,https://xn--80aafkze2bij.online/rozukard-tab-p-p-o-10mg-90-3797538/,2013.0,есть в наличии,Да,РОЗУВАСТАТИН,Зентива к.с.
serdechno-sosudistye-preparaty,Розукард таб. п.п.о. 40мг №30,https://xn--80aafkze2bij.online/rozukard-tab-p-p-o-40mg-30-3797498/,1574.0,есть в наличии,Да,РОЗУВАСТАТИН,Зентива к.с.
serdechno-sosudistye-preparaty,Розукард таб. п.п.о. 20мг №30,https://xn--80aafkze2bij.online/rozukard-tab-p-p-o-20mg-30-3797518/,1211.0,есть в наличии,Да,РОЗУВАСТАТИН,Зентива к.с.
serdechno-sosudistye-preparaty,Сермион таб. п.о 5мг №30,https://xn--80aafkze2bij.online/sermion-tab-p-o-5mg-30-1181398/,767.0,есть в наличии,Да,НИЦЕРГОЛИН,Пфайзер Италия С.р.Л.
serdechno-sosudistye-preparaty,Сермион таб. п.о 30мг №30,https://xn--80aafkze2bij.online/sermion-tab-p-o-30mg-30-1310918/,1524.0,есть в наличии,Да,НИЦЕРГОЛИН,Пфайзер Италия С.р.Л.
serdechno-sosudistye-preparaty,Сермион таб. п.о 10мг №50,https://xn--80aafkze2bij.online/sermion-tab-p-o-10mg-50-1379418/,840.0,есть в наличии,Да,НИЦЕРГОЛИН,Пфайзер Италия С.р.Л.
serdechno-sosudistye-preparaty,Симвастатин таб. п.п.о. 10мг №30,https://xn--80aafkze2bij.online/simvastatin-tab-p-p-o-10mg-30-5357988/,60.0,есть в наличии,Да,СИМВАСТАТИН,Борисовский ЗМП ОАО
serdechno-sosudistye-preparaty,Симвастатин таб. п.п.о. 20мг №30,https://xn--80aafkze2bij.online/simvastatin-tab-p-p-o-20mg-30-5358008/,83.0,есть в наличии,Да,СИМВАСТАТИН,Борисовский ЗМП ОАО
serdechno-sosudistye-preparaty,СотаГексал таб. 160мг №20,https://xn--80aafkze2bij.online/sotageksal-tab-160mg-20-1600928/,147.0,есть в наличии,Да,СОТАЛОЛ,Сандоз д.д./пр.Салютас Фарма ГмбХ
serdechno-sosudistye-preparaty,Амиодарон таб. 200мг №30,https://xn--80aafkze2bij.online/amiodaron-tab-200mg-30-7162608/,215.0,есть в наличии,Да,АМИОДАРОН,Атолл ООО/пр.Озон ООО
serdechno-sosudistye-preparaty,Экватор таб. 5мг+10мг №30,https://xn--80aafkze2bij.online/ekvator-tab-5mg-10mg-30-1697048/,763.0,есть в наличии,Да,АМЛОДИПИН+ЛИЗИНОПРИЛ,Гедеон Рихтер ОАО
serdechno-sosudistye-preparaty,Телпрес таб. 20мг №28,https://xn--80aafkze2bij.online/telpres-tab-20mg-28-6331028/,328.0,есть в наличии,Да,ТЕЛМИСАРТАН,Ксантис Фарма Лимитед/Лабораториос Ликонса С.А.
serdechno-sosudistye-preparaty,Телпрес таб. 40мг №28,https://xn--80aafkze2bij.online/telpres-tab-40mg-28-6331308/,380.0,есть в наличии,Да,ТЕЛМИСАРТАН,Ксантис Фарма Лимитед/Лабораториос Ликонса С.А.
serdechno-sosudistye-preparaty,Телпрес таб. 80мг №28,https://xn--80aafkze2bij.online/telpres-tab-80mg-28-6377168/,526.0,есть в наличии,Да,ТЕЛМИСАРТАН,Ксантис Фарма Лимитед/Лабораториос Ликонса С.А.
serdechno-sosudistye-preparaty,Телпрес таб. 80мг №98,https://xn--80aafkze2bij.online/telpres-tab-80mg-98-6392378/,1211.0,есть в наличии,Да,ТЕЛМИСАРТАН,Ксантис Фарма Лимитед/Лабораториос Ликонса С.А.
serdechno-sosudistye-preparaty,Тенорик таб. п.п.о. 100мг+25мг №28,https://xn--80aafkze2bij.online/tenorik-tab-p-p-o-100mg-25mg-28-1713958/,256.0,есть в наличии,Да,АТЕНОЛОЛ+ХЛОРТАЛИДОН,Ипка Лабораториз Лимитед
serdechno-sosudistye-preparaty,"Тенорик таб. п.п.о. 50мг+12,5мг №28",https://xn--80aafkze2bij.online/tenorik-tab-p-p-o-50mg-12-5mg-28-1424118/,194.0,есть в наличии,Да,АТЕНОЛОЛ+ХЛОРТАЛИДОН,Ипка Лабораториз Лимитед
serdechno-sosudistye-preparaty,Каптоприл Велфарм таб. 25мг №20,https://xn--80aafkze2bij.online/kaptopril-velfarm-tab-25mg-20-6876848/,93.0,есть в наличии,Да,КАПТОПРИЛ,Велфарм ООО
serdechno-sosudistye-preparaty,Каптоприл Велфарм таб. 25мг №40,https://xn--80aafkze2bij.online/kaptopril-velfarm-tab-25mg-40-6877938/,173.0,есть в наличии,Да,КАПТОПРИЛ,Велфарм ООО
serdechno-sosudistye-preparaty,Кардиолип таб. п.п.о. 20мг №30,https://xn--80aafkze2bij.online/kardiolip-tab-p-p-o-20mg-30-6611528/,635.0,есть в наличии,Да,РОЗУВАСТАТИН,АЛСИ Фарма ЗАО
serdechno-sosudistye-preparaty,Кардиолип таб. п.п.о. 5мг №30,https://xn--80aafkze2bij.online/kardiolip-tab-p-p-o-5mg-30-6626868/,385.0,есть в наличии,Да,РОЗУВАСТАТИН,АЛСИ Фарма ЗАО
serdechno-sosudistye-preparaty,"Ко-вамлосет таб. п.п.о. 5мг+160мг+12,5мг №30",https://xn--80aafkze2bij.online/ko-vamloset-tab-p-p-o-5mg-160mg-12-5mg-30-6762438/,631.0,есть в наличии,Да,АМЛОДИПИН+ВАЛСАРТАН+ГИДРОХЛОРОТИАЗИД,КРКА-Рус ООО
serdechno-sosudistye-preparaty,"Ко-вамлосет таб. п.п.о. 10мг+160мг+12,5мг №30",https://xn--80aafkze2bij.online/ko-vamloset-tab-p-p-o-10mg-160mg-12-5mg-30-6762418/,699.0,есть в наличии,Да,АМЛОДИПИН+ВАЛСАРТАН+ГИДРОХЛОРОТИАЗИД,КРКА-Рус ООО
serdechno-sosudistye-preparaty,Ко-вамлосет таб. п.п.о. 10мг+160мг+25мг №30,https://xn--80aafkze2bij.online/ko-vamloset-tab-p-p-o-10mg-160mg-25mg-30-6762428/,680.0,есть в наличии,Да,АМЛОДИПИН+ВАЛСАРТАН+ГИДРОХЛОРОТИАЗИД,КРКА-Рус ООО
serdechno-sosudistye-preparaty,Триметазидин МВ-Тева таб.пролонг.п.п.о. 35мг №60,https://xn--80aafkze2bij.online/trimetazidin-mv-teva-tab-prolong-p-p-o-35mg-60-5361908/,517.0,есть в наличии,Да,ТРИМЕТАЗИДИН,Тева Фармацевтические Предприятия Лтд/пр.Меркле ГмбХ
serdechno-sosudistye-preparaty,Коронал таб. п.п.о. 10мг №30,https://xn--80aafkze2bij.online/koronal-tab-p-p-o-10mg-30-2156368/,204.0,есть в наличии,Да,Бисопролол,Санофи Россия АО/Санека Фармасьютикалс а.с.
serdechno-sosudistye-preparaty,Коронал таб. п.п.о. 10мг №60,https://xn--80aafkze2bij.online/koronal-tab-p-p-o-10mg-60-1656548/,323.0,есть в наличии,Да,Бисопролол,Санофи Россия АО/Санека Фармасьютикалс а.с.
serdechno-sosudistye-preparaty,Коронал таб. п.п.о. 5мг №30,https://xn--80aafkze2bij.online/koronal-tab-p-p-o-5mg-30-1106758/,118.0,есть в наличии,Да,Бисопролол,Санофи Россия АО/Санека Фармасьютикалс а.с.
serdechno-sosudistye-preparaty,Коронал таб. п.п.о. 5мг №60,https://xn--80aafkze2bij.online/koronal-tab-p-p-o-5mg-60-1996768/,189.0,есть в наличии,Да,Бисопролол,Санофи Россия АО/Санека Фармасьютикалс а.с.
serdechno-sosudistye-preparaty,Лапоритмин таб. 25мг №30,https://xn--80aafkze2bij.online/laporitmin-tab-25mg-30-7100048/,571.0,есть в наличии,Да,ЛАППАКОНИТИНА ГИДРОБРОМИД,Фармцентр ВИЛАР ЗАО
serdechno-sosudistye-preparaty,Леркамен дуо таб. п.п.о. 10мг+10мг №28,https://xn--80aafkze2bij.online/lerkamen-duo-tab-p-p-o-10mg-10mg-28-6868698/,884.0,есть в наличии,Да,ЛЕРКАНИДИПИН+ЭНАЛАПРИЛ,Рекордати Индастри Кимика & Фармасьютика
serdechno-sosudistye-preparaty,Леркамен дуо таб. п.п.о. 10мг+20мг №28,https://xn--80aafkze2bij.online/lerkamen-duo-tab-p-p-o-10mg-20mg-28-6868708/,952.0,есть в наличии,Да,ЛЕРКАНИДИПИН+ЭНАЛАПРИЛ,Рекордати Индастри Кимика & Фармасьютика
serdechno-sosudistye-preparaty,Дилтиазем ланнахер таб.пролонг.п.п.о. 90мг №20,https://xn--80aafkze2bij.online/diltiazem-lannakher-tab-prolong-p-p-o-90mg-20-1770568/,207.0,есть в наличии,Да,ДИЛТИАЗЕМ,Валеант ООО/пр.Г.Л.Фарма ГмбХ
serdechno-sosudistye-preparaty,Лизиноприл штада таб. 10мг №20,https://xn--80aafkze2bij.online/lizinopril-shtada-tab-10mg-20-4036848/,114.0,есть в наличии,Да,Лизиноприл,Нижфарм ОАО/пр.Хемофарм ООО
serdechno-sosudistye-preparaty,Лизиноприл штада таб. 10мг №30,https://xn--80aafkze2bij.online/lizinopril-shtada-tab-10mg-30-4036858/,123.0,есть в наличии,Да,Лизиноприл,Нижфарм ОАО/пр.Хемофарм ООО
serdechno-sosudistye-preparaty,Лизиноприл штада таб. 20мг №20,https://xn--80aafkze2bij.online/lizinopril-shtada-tab-20mg-20-4036868/,174.0,есть в наличии,Да,Лизиноприл,Нижфарм ОАО/пр.Хемофарм ООО
serdechno-sosudistye-preparaty,Лизиноприл штада таб. 5мг №30,https://xn--80aafkze2bij.online/lizinopril-shtada-tab-5mg-30-4036838/,97.0,есть в наличии,Да,Лизиноприл,Нижфарм ОАО/пр.Хемофарм ООО
serdechno-sosudistye-preparaty,Лозап таб. п.п.о. 100мг №90,https://xn--80aafkze2bij.online/lozap-tab-p-p-o-100mg-90-3107998/,559.0,есть в наличии,Да,Лозартан,Зентива а.с. Чехия/пр.Санека Фармасьютикалс а.с.
serdechno-sosudistye-preparaty,Лозап таб. п.п.о. 50мг №30,https://xn--80aafkze2bij.online/lozap-tab-p-p-o-50mg-30-1484918/,214.0,есть в наличии,Да,Лозартан,Санофи Россия АО/Санека Фармасьютикалс а.с.
serdechno-sosudistye-preparaty,Лозап таб. п.п.о. 50мг №60,https://xn--80aafkze2bij.online/lozap-tab-p-p-o-50mg-60-2919398/,417.0,есть в наличии,Да,Лозартан,Зентива а.с. Чехия/пр.Санека Фармасьютикалс а.с.
serdechno-sosudistye-preparaty,Лозап таб. п.п.о. 50мг №90,https://xn--80aafkze2bij.online/lozap-tab-p-p-o-50mg-90-2919388/,616.0,есть в наличии,Да,Лозартан,Зентива а.с. Чехия/пр.Санека Фармасьютикалс а.с.
serdechno-sosudistye-preparaty,Моносан таб. 20мг №30,https://xn--80aafkze2bij.online/monosan-tab-20mg-30-1090168/,84.0,есть в наличии,Да,ИЗОСОРБИДА МОНОНИТРАТ,ПРО.МЕД.ЦС Прага а.о.
serdechno-sosudistye-preparaty,Моносан таб. 40мг №30,https://xn--80aafkze2bij.online/monosan-tab-40mg-30-1271148/,160.0,есть в наличии,Да,ИЗОСОРБИДА МОНОНИТРАТ,ПРО.МЕД.ЦС Прага а.о.
serdechno-sosudistye-preparaty,Моночинкве таб. 40мг №30,https://xn--80aafkze2bij.online/monochinkve-tab-40mg-30-1070138/,180.0,есть в наличии,Да,ИЗОСОРБИДА МОНОНИТРАТ,Институто Лузофармако/пр.Берлин-Хеми АГ
serdechno-sosudistye-preparaty,Моночинкве ретард капс. пролонг. 50мг №30,https://xn--80aafkze2bij.online/monochinkve-retard-kaps-prolong-50mg-30-1720108/,348.0,есть в наличии,Да,ИЗОСОРБИДА МОНОНИТРАТ,Институто Лузофармако д'Италия С.п.А./пр.А. Менарини Мэнюфекчеринг Лоджистикс энд Сервисиз С.р.л.
serdechno-sosudistye-preparaty,"Ницерголин лиоф. д/ин. 4мг 5мл №5  (+р-ль натрия хлорид 0,9% 5мл N5)",https://xn--80aafkze2bij.online/nitsergolin-liof-d-in-4mg-5ml-5-r-l-natriya-khlorid-0-9-5ml-n5-1556348/,1047.0,есть в наличии,Да,НИЦЕРГОЛИН,Микроген НПО ФГУП
serdechno-sosudistye-preparaty,Периндоприл-СЗ таб. 8мг №30,https://xn--80aafkze2bij.online/perindopril-sz-tab-8mg-30-5284708/,284.0,есть в наличии,Да,ПЕРИНДОПРИЛ,Северная звезда НАО
serdechno-sosudistye-preparaty,Престилол таб. п.п.о. 10мг+10мг №30,https://xn--80aafkze2bij.online/prestilol-tab-p-p-o-10mg-10mg-30-6689288/,948.0,есть в наличии,Да,БИСОПРОЛОЛ+ПЕРИНДОПРИЛ,Лаборатории Сервье Индастри
serdechno-sosudistye-preparaty,Престилол таб. п.п.о. 5мг+5мг №30,https://xn--80aafkze2bij.online/prestilol-tab-p-p-o-5mg-5mg-30-6689268/,686.0,есть в наличии,Да,БИСОПРОЛОЛ+ПЕРИНДОПРИЛ,Лаборатории Сервье Индастри
serdechno-sosudistye-preparaty,"Рамиприл таб. 2,5мг №30",https://xn--80aafkze2bij.online/ramipril-tab-2-5mg-30-7124018/,77.0,есть в наличии,Да,РАМИПРИЛ,Атолл ООО/пр.Озон ООО
serdechno-sosudistye-preparaty,Рамиприл таб. 5мг №30,https://xn--80aafkze2bij.online/ramipril-tab-5mg-30-7156888/,117.0,есть в наличии,Да,РАМИПРИЛ,Атолл ООО/пр.Озон ООО
serdechno-sosudistye-preparaty,Рибоксин таб. п.п.о. 200мг №50,https://xn--80aafkze2bij.online/riboksin-tab-p-p-o-200mg-50-1904908/,58.0,есть в наличии,Да,ИНОЗИН,Борисовский ЗМП ОАО
serdechno-sosudistye-preparaty,"Диротон плюс капс. с модиф. высвоб. 1,5мг+10мг №28",https://xn--80aafkze2bij.online/diroton-plyus-kaps-s-modif-vysvob-1-5mg-10mg-28-6932378/,402.0,есть в наличии,Да,ИНДАПАМИД+ЛИЗИНОПРИЛ,Гедеон Рихтер ОАО/уп.Гедеон Рихтер-РУС
serdechno-sosudistye-preparaty,"Диротон плюс капс. с модиф. высвоб. 1,5мг+20мг №28",https://xn--80aafkze2bij.online/diroton-plyus-kaps-s-modif-vysvob-1-5mg-20mg-28-6932388/,608.0,есть в наличии,Да,ИНДАПАМИД+ЛИЗИНОПРИЛ,Гедеон Рихтер ОАО/уп.Гедеон Рихтер-РУС
serdechno-sosudistye-preparaty,Изокет конц.д/инф. 1мг/мл 10мл №10,https://xn--80aafkze2bij.online/izoket-konts-d-inf-1mg-ml-10ml-10-2050118/,1088.0,есть в наличии,Да,ИЗОСОРБИДА ДИНИТРАТ,ЮСБ Фарма ГмбХ/пр.Йенагексал Фарма ГмбХ
serdechno-sosudistye-preparaty,Мельдоний капс. 250мг №40,https://xn--80aafkze2bij.online/meldoniy-kaps-250mg-40-7194598/,326.0,есть в наличии,Да,МЕЛЬДОНИЙ,Атолл ООО/пр.Озон ООО
serdechno-sosudistye-preparaty,Гипотиазид таб. 25мг №20,https://xn--80aafkze2bij.online/gipotiazid-tab-25mg-20-2140078/,93.0,есть в наличии,Да,ГИДРОХЛОРОТИАЗИД,Хиноин ЗАО
serdechno-sosudistye-preparaty,Вазатор таб. п.п.о. 10мг №30,https://xn--80aafkze2bij.online/vazator-tab-p-p-o-10mg-30-3784768/,200.0,есть в наличии,Да,Аторвастатин,Эдж Фарма Прайвет Лимитед
serdechno-sosudistye-preparaty,Адреналин-СОЛОфарм р-р д/ин. 1мг/мл 1мл №5,https://xn--80aafkze2bij.online/adrenalin-solofarm-r-r-d-in-1mg-ml-1ml-5-6443608/,66.0,есть в наличии,Да,ЭПИНЕФРИН,Гротекс ООО
serdechno-sosudistye-preparaty,Амлодипин-Прана таб. 5мг №90,https://xn--80aafkze2bij.online/amlodipin-prana-tab-5mg-90-6202648/,124.0,есть в наличии,Да,АМЛОДИПИН,Пранафарм ООО
serdechno-sosudistye-preparaty,Метопролол таб. 50мг №30,https://xn--80aafkze2bij.online/metoprolol-tab-50mg-30-7396348/,49.0,есть в наличии,Да,Метопролол,Пранафарм ООО
serdechno-sosudistye-preparaty,Метопролол таб. 100мг №30,https://xn--80aafkze2bij.online/metoprolol-tab-100mg-30-7396458/,104.0,есть в наличии,Да,Метопролол,Пранафарм ООО
serdechno-sosudistye-preparaty,Телзап АМ таб. 5мг+80мг №28,https://xn--80aafkze2bij.online/telzap-am-tab-5mg-80mg-28-7305418/,609.0,есть в наличии,Да,АМЛОДИПИН+ТЕЛМИСАРТАН,Санофи Россия АО/пр.Зентива к.с.
serdechno-sosudistye-preparaty,Телзап АМ таб. 5мг+40мг №28,https://xn--80aafkze2bij.online/telzap-am-tab-5mg-40mg-28-7305398/,488.0,есть в наличии,Да,АМЛОДИПИН+ТЕЛМИСАРТАН,Санофи Россия АО/пр.Зентива к.с.
serdechno-sosudistye-preparaty,Телзап АМ таб. 10мг+80мг №28,https://xn--80aafkze2bij.online/telzap-am-tab-10mg-80mg-28-7305428/,660.0,есть в наличии,Да,АМЛОДИПИН+ТЕЛМИСАРТАН,Санофи Россия АО/пр.Зентива к.с.
serdechno-sosudistye-preparaty,Розулип плюс капс. 20мг+10мг №30,https://xn--80aafkze2bij.online/rozulip-plyus-kaps-20mg-10mg-30-7381628/,1622.0,есть в наличии,Да,РОЗУВАСТАТИН+ЭЗЕТИМИБ,Эгис Фармацевтический завод ЗАО
serdechno-sosudistye-preparaty,Розулип плюс капс. 10мг+10мг №30,https://xn--80aafkze2bij.online/rozulip-plyus-kaps-10mg-10mg-30-7381618/,1365.0,есть в наличии,Да,РОЗУВАСТАТИН+ЭЗЕТИМИБ,Эгис Фармацевтический завод ЗАО
serdechno-sosudistye-preparaty,Метопролол таб. 25мг №60,https://xn--80aafkze2bij.online/metoprolol-tab-25mg-60-7396438/,59.0,есть в наличии,Да,Метопролол,Пранафарм ООО
serdechno-sosudistye-preparaty,Метопролол таб. 50мг №50,https://xn--80aafkze2bij.online/metoprolol-tab-50mg-50-7396388/,76.0,есть в наличии,Да,Метопролол,Пранафарм ООО
serdechno-sosudistye-preparaty,"Вальсакор Н 160 таб. п.п.о. 160мг+12,5мг №30",https://xn--80aafkze2bij.online/valsakor-n-160-tab-p-p-o-160mg-12-5mg-30-4914128/,509.0,есть в наличии,Да,ВАЛСАРТАН+ГИДРОХЛОРОТИАЗИД,"КРКА, д.д., Ново место"
serdechno-sosudistye-preparaty,Раунатин таб. п.о 2мг №50,https://xn--80aafkze2bij.online/raunatin-tab-p-o-2mg-50-4671938/,106.0,есть в наличии,Да,РАУВОЛЬФИИ АЛКАЛОИДЫ,Вифитех ЗАО
serdechno-sosudistye-preparaty,"Энап-HЛ 20 таб. 12,5мг+20мг №20",https://xn--80aafkze2bij.online/enap-hl-20-tab-12-5mg-20mg-20-1836658/,338.0,есть в наличии,Да,ГИДРОХЛОРОТИАЗИД+ЭНАЛАПРИЛ,"КРКА, д.д., Ново место"
serdechno-sosudistye-preparaty,Актовегин таб. п.о 200мг №50,https://xn--80aafkze2bij.online/aktovegin-tab-p-o-200mg-50-2094858/,1608.0,есть в наличии,Да,ДЕПРОТЕИНИЗИРОВАННЫЙ ГЕМОДЕРИВАТ КРОВИ ТЕЛЯТ,Такеда Фармасьютикалс ООО/Такеда ГмбХ
serdechno-sosudistye-preparaty,Апроваск таб. п.п.о. 5мг+300мг №28,https://xn--80aafkze2bij.online/aprovask-tab-p-p-o-5mg-300mg-28-5118018/,1209.0,есть в наличии,Да,АМЛОДИПИН+ИРБЕСАРТАН,Санофи-Авентис де Мексико С.А. де С.В.
serdechno-sosudistye-preparaty,Апроваск таб. п.п.о. 10мг+300мг №28,https://xn--80aafkze2bij.online/aprovask-tab-p-p-o-10mg-300mg-28-5117998/,1149.0,есть в наличии,Да,АМЛОДИПИН+ИРБЕСАРТАН,Санофи-Авентис де Мексико С.А. де С.В.
serdechno-sosudistye-preparaty,Апроваск таб. п.п.о. 10мг+150мг №28,https://xn--80aafkze2bij.online/aprovask-tab-p-p-o-10mg-150mg-28-5117988/,847.0,есть в наличии,Да,АМЛОДИПИН+ИРБЕСАРТАН,Санофи-Авентис де Мексико С.А. де С.В.
