group;name_item;href_name;price;street;region;seller;group2
studii;Квартира-студия, 23,9 м², 2/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_239m_210et._2647334976;2381035.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26 м², 9/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_910et._2647742539;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 34,4 м², 3/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_310et._2647489971;3041745.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 36,5 м², 10/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_365m_1024et._3124513092;4910000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
studii;Квартира-студия, 26 м², 6/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_610et._2647230268;2587000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 36,5 м², 23/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_365m_2324et._3123782146;5010000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
studii;Квартира-студия, 26 м², 10/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_1010et._2647530832;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26 м², 3/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_310et._2647649586;2587000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26 м², 8/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_810et._2646860497;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 33,6 м², 4/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_336m_410et._2647738637;2972715.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26 м², 7/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_710et._2647781554;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26 м², 9/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_910et._2647286185;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 36,5 м², 21/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_365m_2124et._2548260590;5060000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
studii;Квартира-студия, 26 м², 9/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_910et._2646903605;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26 м², 9/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_910et._2647023396;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26,1 м², 1/4 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_261m_14et._2665766507;2531700.0;ул. 1-я Воскресенская, д. 2;р-н Советский;АЛЕГРАНТ-ГРУПП;novostroyka
studii;Квартира-студия, 34,4 м², 6/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_610et._2647337104;3041745.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 36,5 м², 15/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_365m_1524et._2548760255;4960000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
studii;Квартира-студия, 36,2 м², 12/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_362m_1224et._2547874547;4960000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
studii;Квартира-студия, 34,4 м², 9/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_910et._2647408114;3557295.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 33,6 м², 7/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_336m_710et._2647425906;3476565.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 34,4 м², 6/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_610et._2646986751;3041745.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 34,4 м², 9/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_910et._2647745839;3557295.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 34,4 м², 8/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_810et._2647377925;3557295.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26 м², 7/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_710et._2647675677;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 34,4 м², 8/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_810et._2647088192;3557295.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 26 м², 8/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_26m_810et._2647376462;2951000.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 33,6 м², 8/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_336m_810et._2647499670;3476565.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 33,6 м², 4/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_336m_410et._2647249133;2972715.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 33,6 м², 5/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_336m_510et._2647400753;2972715.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 25,8 м², 3/4 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_258m_34et._2665234070;2582580.0;ул. 1-я Воскресенская, д. 2;р-н Советский;АЛЕГРАНТ-ГРУПП;novostroyka
studii;Квартира-студия, 34,4 м², 7/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_710et._2646995364;3557295.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 34,4 м², 8/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_344m_810et._2647225025;3557295.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
studii;Квартира-студия, 36,5 м², 16/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_365m_1624et._2548171696;4960000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
studii;Квартира-студия, 33,7 м², 2/17 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_337m_217et._3046238926;4000000.0;ул. Брестская/Автомобильная/пер. 1-й Таманский, д. 2;р-н Советский;None;novostroyka
studii;Квартира-студия, 33,6 м², 9/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/kvartira-studiya_336m_910et._2646937831;3476565.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
1-komnatnye;1-к. квартира, 39,1 м², 3/3 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_391m_33et._2383310725;3800000.0;ул. Бехтерева, 8Б;р-н Кировский;None;novostroyka
1-komnatnye;1-к. квартира, 41,5 м², 3/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_415m_316et._2659636745;4208100.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
1-komnatnye;1-к. квартира, 33 м², 13/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_33m_1324et._2521770920;4300000.0;ул. Бехтерева, д. 2б;р-н Кировский;None;novostroyka
1-komnatnye;1-к. квартира, 40 м², 4/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_40m_418et._2776313454;4200000.0;ул. Васильковая, д. 7;р-н Советский;None;novostroyka
1-komnatnye;1-к. квартира, 43,3 м², 2/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_433m_29et._2692534807;4763000.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
1-komnatnye;1-к. квартира, 37,2 м², 16/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_372m_1618et._2497714675;4000000.0;ул. Васильковая, д. 7;р-н Советский;None;novostroyka
1-komnatnye;1-к. квартира, 36 м², 3/4 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_36m_34et._2665203739;2905200.0;ул. 1-я Воскресенская, д. 2;р-н Советский;АЛЕГРАНТ-ГРУПП;novostroyka
1-komnatnye;1-к. квартира, 38,5 м², 15/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_385m_1516et._3090774279;4350500.0;ул. Минусинская, уч. 8г, стр. 2;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
1-komnatnye;1-к. квартира, 40 м², 3/20 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_40m_320et._2054706421;5200000.0;ул. Набережная Приволжского затона, д. 24;р-н Кировский;Anton Popov;novostroyka
1-komnatnye;1-к. квартира, 41,2 м², 18/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_412m_1819et._2001747893;6000000.0;ул. Набережная Приволжского Затона, д. 22А;р-н Кировский;None;novostroyka
1-komnatnye;1-к. квартира, 41 м², 6/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_41m_610et._2647622448;3215360.0;ул. Адмирала Макарова, жилой дом;р-н Советский;RES застройщик г. Астрахань;novostroyka
1-komnatnye;1-к. квартира, 37,5 м², 13/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_375m_1316et._3091620732;4200000.0;ул. Минусинская, уч. 8г, стр. 2;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
1-komnatnye;1-к. квартира, 37,5 м², 12/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_375m_1216et._3091488366;4200000.0;ул. Минусинская, уч. 8г, стр. 2;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
1-komnatnye;1-к. квартира, 46,7 м², 7/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_467m_719et._2508985387;5500000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
1-komnatnye;1-к. квартира, 43,2 м², 3/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_432m_310et._3015068220;3600000.0;ул. Космонавта Комарова, д. 59Б;р-н Ленинский;None;novostroyka
1-komnatnye;1-к. квартира, 43,3 м², 2/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_433m_29et._2692107048;4900000.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
1-komnatnye;1-к. квартира, 40,2 м², 5/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_402m_519et._2509678857;5000000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
1-komnatnye;1-к. квартира, 39,7 м², 24/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_397m_2424et._2822061126;5583470.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
1-komnatnye;1-к. квартира, 36,5 м², 1/4 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_365m_14et._2664970264;2854300.0;ул. 1-я Воскресенская, д. 2;р-н Советский;АЛЕГРАНТ-ГРУПП;novostroyka
1-komnatnye;1-к. квартира, 37,5 м², 11/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_375m_1116et._3091051993;4200000.0;ул. Минусинская, уч. 8г, стр. 2;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
1-komnatnye;1-к. квартира, 34,8 м², 11/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_348m_1119et._2445137321;3950000.0;ул. Брестская/Автомобильная/пер. 1-й Таманский, д. 2;р-н Советский;Бруклин Жилой Квартал;novostroyka
1-komnatnye;1-к. квартира, 45,2 м², 9/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_452m_910et._2742732067;3600000.0;ул. Боевая/Набережная реки Царев, д. 126/87, корп. 9;р-н Советский;None;novostroyka
1-komnatnye;1-к. квартира, 41,5 м², 12/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_415m_1216et._2659027598;4208100.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
1-komnatnye;1-к. квартира, 41,3 м², 5/17 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_413m_517et._2509253805;4900000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
1-komnatnye;1-к. квартира, 43,3 м², 8/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_433m_89et._2692212657;5166100.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
1-komnatnye;1-к. квартира, 37,8 м², 2/4 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_378m_24et._2664902559;2952180.0;ул. 1-я Воскресенская, д. 2;р-н Советский;АЛЕГРАНТ-ГРУПП;novostroyka
1-komnatnye;1-к. квартира, 41,5 м², 9/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_415m_916et._2659525292;4208100.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
1-komnatnye;1-к. квартира, 45 м², 12/13 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_45m_1213et._2422710769;2500000.0;пер. 1-й Таманский, д. 27;р-н Советский;None;novostroyka
1-komnatnye;1-к. квартира, 53,1 м², 8/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_531m_821et._2160296142;6145000.0;ул. Трофимова, д. 7А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
1-komnatnye;1-к. квартира, 37,2 м², 12/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_372m_1218et._2615210201;4521000.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
1-komnatnye;1-к. квартира, 52,6 м², 18/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_526m_1821et._2191986308;6600000.0;ул. Трофимова, д. 7А, корп. 1;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
1-komnatnye;1-к. квартира, 42,8 м², 7/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_428m_710et._3298294724;3400000.0;ул. Космонавта Комарова, д. 59Б;р-н Ленинский;Самолет Плюс-Астрахань;novostroyka
1-komnatnye;1-к. квартира, 46,3 м², 16/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_463m_1624et._2548185893;5780000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
1-komnatnye;1-к. квартира, 42 м², 10/17 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_42m_1017et._2974828770;6500000.0;ул. Савушкина, д. 6е,;р-н Ленинский;None;novostroyka
1-komnatnye;1-к. квартира, 41,1 м², 7/17 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_411m_717et._2509567210;4900000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
1-komnatnye;1-к. квартира, 43,3 м², 6/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_433m_69et._2692725115;5116100.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
1-komnatnye;1-к. квартира, 40,4 м², 12/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_404m_1225et._2437268243;5040000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
1-komnatnye;1-к. квартира, 31,7 м², 17/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_317m_1725et._3045202187;3990000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
1-komnatnye;1-к. квартира, 46 м², 13/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_46m_1319et._3021367239;4600000.0;ул. Брестская/Автомобильная/пер. 1-й Таманский, д. 2;р-н Советский;Бруклин Жилой Квартал;novostroyka
1-komnatnye;1-к. квартира, 40,1 м², 4/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_401m_421et._2811650193;5250000.0;ул. Бехтерева, д. 2б;р-н Кировский;None;novostroyka
1-komnatnye;1-к. квартира, 46,1 м², 12/13 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_461m_1213et._2029736410;5149000.0;ул. Боевая, д. 30;р-н Советский;"СЗ  ООО УСК ""Стройкомплекс""";novostroyka
1-komnatnye;1-к. квартира, 38,5 м², 13/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_385m_1316et._3091657223;4331250.0;ул. Минусинская, уч. 8г, стр. 2;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
1-komnatnye;1-к. квартира, 38,9 м², 2/4 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_389m_24et._2665704902;3143120.0;ул. 1-я Воскресенская, д. 2;р-н Советский;АЛЕГРАНТ-ГРУПП;novostroyka
1-komnatnye;1-к. квартира, 45 м², 6/17 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_45m_617et._2996709472;4200000.0;ул. Трофимова, д. 6;р-н Советский;None;novostroyka
1-komnatnye;1-к. квартира, 52,6 м², 18/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_526m_1821et._2160468170;6510000.0;ул. Трофимова, д. 7А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
1-komnatnye;1-к. квартира, 44,7 м², 5/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_447m_524et._2821956192;5047710.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
1-komnatnye;1-к. квартира, 41,9 м², 2/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_419m_224et._2548669830;5440000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
1-komnatnye;1-к. квартира, 41 м², 7/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_41m_716et._2211271930;4148000.0;пер. Аршанский, д. 4;р-н Ленинский;Татьяна;novostroyka
1-komnatnye;1-к. квартира, 50,1 м², 21/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_501m_2121et._2192241648;8016000.0;ул. Трофимова, д. 7А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
1-komnatnye;1-к. квартира, 40,6 м², 22/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_406m_2225et._2437611051;5170000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
1-komnatnye;1-к. квартира, 33,8 м², 3/4 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_338m_34et._2664832566;3204240.0;ул. 1-я Воскресенская, д. 2;р-н Советский;АЛЕГРАНТ-ГРУПП;novostroyka
1-komnatnye;1-к. квартира, 43,5 м², 8/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_435m_810et._2686121727;3830000.0;ул. Космонавта Комарова, д. 59Б;р-н Ленинский;None;novostroyka
1-komnatnye;1-к. квартира, 46,1 м², 11/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_461m_1116et._2658849108;4674540.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
1-komnatnye;1-к. квартира, 40,1 м², 3/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_401m_324et._2548059109;5910000.0;ул. Бехтерева, д. 2б;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
1-komnatnye;1-к. квартира, 50,1 м², 21/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_501m_2121et._2192241648;8016000.0;ул. Трофимова, д. 7А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
1-komnatnye;1-к. квартира, 37,6 м², 5/10 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_376m_510et._3003192544;4050000.0;ул. 3-я Рыбацкая, д. 7, лит. А;р-н Советский;PSP;novostroyka
1-komnatnye;1-к. квартира, 52,6 м², 20/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_526m_2021et._2160193392;8416000.0;ул. Трофимова, д. 7, лит. А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
1-komnatnye;1-к. квартира, 48,6 м², 4/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_486m_49et._2692048777;5595700.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
1-komnatnye;1-к. квартира, 41,9 м², 2/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_419m_224et._2548669830;5440000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
1-komnatnye;1-к. квартира, 44,7 м², 5/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_447m_524et._2821956192;5047710.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
1-komnatnye;1-к. квартира, 39,4 м², 9/17 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_394m_917et._2361273746;3600000.0;ул. Никитина/Кольцова/Аристова/К. Маркса, стр. 2, 3;р-н Трусовский;None;novostroyka
1-komnatnye;1-к. квартира, 41,5 м², 12/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_415m_1216et._2750872522;4148000.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
1-komnatnye;1-к. квартира, 51,8 м², 14/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_518m_1416et._2733639796;5550000.0;ул. Трофимова, д. 10;р-н Советский;None;novostroyka
1-komnatnye;1-к. квартира, 46,1 м², 12/13 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_461m_1213et._2061851031;5120000.0;ул. Боевая, д. 30;р-н Советский;"СЗ  ООО УСК ""Стройкомплекс""";novostroyka
1-komnatnye;1-к. квартира, 51,9 м², 4/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_519m_416et._2659767439;5049870.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
1-komnatnye;1-к. квартира, 46,3 м², 17/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_463m_1724et._2548554096;5780000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
1-komnatnye;1-к. квартира, 37,5 м², 16/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_375m_1616et._3091451549;4237500.0;ул. Минусинская, уч. 8г, стр. 2;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
1-komnatnye;1-к. квартира, 38,3 м², 6/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_383m_624et._2822556581;4597200.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
1-komnatnye;1-к. квартира, 37,2 м², 4/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_372m_425et._2437242168;4910000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
1-komnatnye;1-к. квартира, 44,3 м², 16/23 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_443m_1623et._2883672511;5750000.0;ул. Набережная Приволжского затона, д. 43;р-н Советский;AN LIMON;novostroyka
1-komnatnye;1-к. квартира, 40,6 м², 3/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/1-k._kvartira_406m_316et._2659200789;4116840.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
