name_item,href_name,price
"Бифистим Бэби капли д/приема внутрь , 8мл",https://vitaexpress.ru/product/bifistim_bebi_kapli_d_priema_vnutr_8ml/?origin=catalog,797.0
"Бифиформ капсулы кишечнораст., №30",https://vitaexpress.ru/product/bifiform_kapsuly_30/?origin=catalog,599.0
"Бифиформ капсулы кишечнораст., №40",https://vitaexpress.ru/product/bifiform_kapsuly_40/?origin=catalog,959.0
"Бифиформ Кидс таблетки жевательные апельсин - малина, №20",https://vitaexpress.ru/product/bifiform_kids_tabletki_zhevatelnye_apelsin_malina_20/?origin=catalog,790.0
"Боботик капли д/приема внутрь 66.66мг/мл, 30мл",https://vitaexpress.ru/product/bobotik_kapli_dlya_priema_vnutr_66_66mg_ml_30ml/?origin=catalog,274.4
"Буденофальк капсулы кишечнораст. 3мг, №20",https://vitaexpress.ru/product/budenofalk-kaps-kishechnorast-3mg-20/?origin=catalog,1329.0
"Бускопан суппозитории рект. 10мг, №10",https://vitaexpress.ru/product/buskopan-suppoz-10mg-10/?origin=catalog,551.0
"Бускопан таблетки п/о 10мг, №20",https://vitaexpress.ru/product/buskopan_tab_p_o_10mg_20/?origin=catalog,588.0
"Вазелиновое масло д/приема внутрь, 100мл",https://vitaexpress.ru/product/vazelinovoe_maslo_100ml_105645/?origin=catalog,68.0
"Вегапрат таблетки п/о 1мг, №30",https://vitaexpress.ru/product/vegaprat-tab-p-o-1mg-30/?origin=catalog,1020.0
"Вегапрат таблетки покрыт. п/о 2мг, №30",https://vitaexpress.ru/product/vegaprat_tab_p_o_2mg_30/?origin=catalog,1497.0
"Вермокс таблетки 100мг, №6",https://vitaexpress.ru/product/vermoks_tab_100mg_6/?origin=catalog,106.0
"Вибургель гель д/ухода за деснами при прорезыв. зубов, 10мл",https://vitaexpress.ru/product/viburgel_gel_d_ukhoda_za_desnami_pri_prorezyv_zubov_10ml_/?origin=catalog,497.0
"Викаир таблетки, №20",https://vitaexpress.ru/product/vikair_tab_20/?origin=catalog,81.0
"Викалин таблетки, №20",https://vitaexpress.ru/product/vikalin_tabletki_20/?origin=catalog,115.0
"Висмута трикалия дицитрат таблетки покрыт. п/о  120мг, №112",https://vitaexpress.ru/product/vismuta_trikaliya_ditsitrat_tabletki_pokryt_p_o_120mg_112/?origin=catalog,578.0
"Висмута трикалия дицитрат таблетки покрыт. п/о 120мг, №56",https://vitaexpress.ru/product/vismuta_trikaliya_ditsitrat_tabletki_pokryt_p_o_120mg_56/?origin=catalog,328.0
"Вобэнзим таблетки покрыт.кишечнораств.об., №100",https://vitaexpress.ru/product/vobenzim_tabletki_100/?origin=catalog,1459.0
"Вобэнзим таблетки покрыт.кишечнораств.об., №200",https://vitaexpress.ru/product/vobenzim-tab-p-o-200/?origin=catalog,2355.35
"Вобэнзим таблетки покрыт.кишечнораств.об., №40",https://vitaexpress.ru/product/vobenzim-tab-p-o-40/?origin=catalog,676.0
"Вобэнзим таблетки покрыт.кишечнораств.об., №800",https://vitaexpress.ru/product/vobenzim-tab-p-o-800/?origin=catalog,9467.0
"Вормин таблетки 100мг, №24",https://vitaexpress.ru/product/vormin_tab_100mg_24_protivoglistnyy/?origin=catalog,149.0
"Галакси таблетки 2мг, №10",https://vitaexpress.ru/product/galaksi_metatsin_tabletki_2mg_10/?origin=catalog,891.0
"Галидор таблетки 100мг, №50",https://vitaexpress.ru/product/galidor_tab_100mg_50/?origin=catalog,687.0
"Галстена капли д/приема внутрь, 20мл",https://vitaexpress.ru/product/galstena-kapli-gomeop-20ml-lech-e-pecheni-i-zhelch-puzyrya/?origin=catalog,512.0
"Галстена капли д/приема внутрь, 50мл",https://vitaexpress.ru/product/galstena-kapli-gomeop-50ml-lech-e-pecheni-i-zhelch-puzyrya/?origin=catalog,839.0
"Ганатон таблетки п/о 50мг, №10",https://vitaexpress.ru/product/ganaton-tab-p-o-50mg-10/?origin=catalog,431.0
"Ганатон таблетки п/о  50мг, №40",https://vitaexpress.ru/product/ganaton-tab-p-o-50mg-40/?origin=catalog,733.0
"Ганатон таблетки п/о 50мг, №70",https://vitaexpress.ru/product/ganaton-tab-p-o-50mg-70/?origin=catalog,939.0
"Гасит таблетки жевательные 680мг+80мг, №16",https://vitaexpress.ru/product/gasit_tabletki_16/?origin=catalog,263.0
"Гасит таблетки жевательные 680мг+80мг, №32",https://vitaexpress.ru/product/gasit_tabletki_32/?origin=catalog,413.0
"Гастал таблетки для рассасывания, №12",https://vitaexpress.ru/product/gastal_tabletki_d_ras_12/?origin=catalog,231.0
"Гастал таблетки для рассасывания, №60",https://vitaexpress.ru/product/gastal_tabletki_d_rassas_60/?origin=catalog,559.0
"Гастал таблетки для рассасывания мята, №24",https://vitaexpress.ru/product/gastal_tabletki_d_rassas_24/?origin=catalog,535.0
"Гастал Тева таблетки для рассасывания, №30",https://vitaexpress.ru/product/gastal_teva_tabletki_dlya_rassasyvaniya_30/?origin=catalog,377.0
"Гастрацид таблетки жевательные, №12",https://vitaexpress.ru/product/gastratsid_tabletki_zhevatelnye_12/?origin=catalog,175.0
"Гастрацид таблетки жевательные, №20",https://vitaexpress.ru/product/gastratsid_tab_20/?origin=catalog,254.0
"Гастрогуттал капли д/приема внутрь, 25мл",https://vitaexpress.ru/product/gastroguttal_kapli_25ml/?origin=catalog,189.0
"Гастрозол капсулы 10мг, №14",https://vitaexpress.ru/product/gastrozol_kapsuly_10mg_14/?origin=catalog,102.0
"Гастрозол капсулы 10мг, №28",https://vitaexpress.ru/product/gastrozol_kapsuly_10mg_28/?origin=catalog,203.0
"Гастрозол капсулы 20мг, №28",https://vitaexpress.ru/product/gastrozol-kaps-0-02g-28/?origin=catalog,219.0
"Гастростат таблетки покрыт. п/о 100мг, №30",https://vitaexpress.ru/product/gastrostat_tabletki_100mg_30/?origin=catalog,791.0
"Гастростат таблетки покрыт. п/о 100мг, №90",https://vitaexpress.ru/product/gastrostat_tabletki_100mg_90/?origin=catalog,1730.0
"Гастрофарм таблетки, №18",https://vitaexpress.ru/product/gastrofarm-tab-18/?origin=catalog,311.0
"Гастрофарм таблетки, №6",https://vitaexpress.ru/product/gastrofarm-tab-2-5g-6/?origin=catalog,119.0
"Гевискон Двойное Действие суспензия д/приема внутрь 10мл, №12",https://vitaexpress.ru/product/geviskon_dvoynoe_deystvie_susp_d_pr_vnutr_10ml_12_pak/?origin=catalog,399.0
"Гевискон Двойное Действие суспензия д/приема внутрь мятная, 150мл",https://vitaexpress.ru/product/geviskon-dvoynoe-deystvie-susp-d-pr-vnutr-myatnaya-150ml/?origin=catalog,332.0
"Гевискон Двойное Действие таблетки жевательные мятные, №12",https://vitaexpress.ru/product/geviskon-dvoynoe-deystvie-tab-zhev-myatnye-12/?origin=catalog,248.0
"Гевискон суспензия д/приема внутрь Мята, 300мл",https://vitaexpress.ru/product/geviskon-susp-d-pr-vnutr-myatnaya-300ml/?origin=catalog,476.0
"Гевискон таблетки жевательные мятные, №12",https://vitaexpress.ru/product/geviskon-tab-zhev-myatnye-12/?origin=catalog,218.0
"Гевискон таблетки жевательные мятные, №24",https://vitaexpress.ru/product/geviskon-tab-zhev-myatnye-24/?origin=catalog,341.0
"Гевискон таблетки жевательные мятные, №48",https://vitaexpress.ru/product/geviskon_tab_zhev_myatnye_48/?origin=catalog,625.0
"Гевискон форте суспензия д/приема внутрь мятная 10мл, №12",https://vitaexpress.ru/product/geviskon-forte-d-beremennykh-susp-d-pr-vn-myatn-10ml-12-sashe/?origin=catalog,469.0
"Гевискон форте суспензия д/приема внутрь мятная, 150мл",https://vitaexpress.ru/product/geviskon-forte-susp-d-pr-vnutr-myatnaya-150ml/?origin=catalog,431.0
"Гельминдазол таблетки 100мг, №6",https://vitaexpress.ru/product/gelmindazol_tabletki_100mg_6/?origin=catalog,89.0
"Гепабене капсулы, №30",https://vitaexpress.ru/product/gepabene_kaps_30/?origin=catalog,615.0
"Гепа-мерц гран. д/р-ра для приема внутрь 5г, №10",https://vitaexpress.ru/product/gepa-merts-gran-d-prig-r-ra-d-p-vnutr-3g-5g-10-pak/?origin=catalog,935.0
"Гепа-мерц гран. д/р-ра для приема внутрь 5г, №30",https://vitaexpress.ru/product/gepa-merts-gran-d-prig-r-ra-d-pr-vnutr-3g-5g-30-pak/?origin=catalog,2790.0
"Гепа-Мерц концентрат для приг.р-ра д/инфузий 500мг/мл, 10мл №10",https://vitaexpress.ru/product/gepa_merts_kontsentrat_500mg_ml_10ml_10/?origin=catalog,2922.0
"Гепарамакс форте таблетки покрыт. п/о 400мг, №30",https://vitaexpress.ru/product/geparamaks_forte_ademetionin_tabletki_400mg_30/?origin=catalog,1490.0
"Гепар Композитум раствор д/инъекций 2,2мл, №5",https://vitaexpress.ru/product/gepar-kompozitum-r-r-d-v-m-i-podk-vv-gomeopat-2-2-ml-5-amp/?origin=catalog,1335.0
"Гепатосан капсулы 200мг, №10",https://vitaexpress.ru/product/gepatosan-kaps-0-2g-10/?origin=catalog,473.0
"Гепафор капсулы, №30",https://vitaexpress.ru/product/gepafor_kapsuly_30/?origin=catalog,735.0
"Гептор таблетки покрыт.кишечнораств.об. 400мг, №20",https://vitaexpress.ru/product/geptor-tab-p-o-400mg-20/?origin=catalog,1113.0
"Гептор таблетки покрыт. кишечнораств. плен. об. 400мг, №40",https://vitaexpress.ru/product/geptor_tab_p_o_400mg_40_400mg_40/?origin=catalog,2159.0
"Гептрал лиофилизат для приг.р-ра д/инъекций 400мг, №5",https://vitaexpress.ru/product/geptral_liofilizat_400mg_5_175620/?origin=catalog,1899.0
"Гептрал таблетки покрыт. кишечнораств. плен. об. 400мг, №20",https://vitaexpress.ru/product/geptral_tabletki_400mg_20/?origin=catalog,1757.0
"Гептрал таблетки покрыт. кишечнораств. плен. об. 500мг, №20",https://vitaexpress.ru/product/geptral_tabletki_500mg_20/?origin=catalog,2217.0
"Гидрасек капсулы 100мг, №10",https://vitaexpress.ru/product/gidrasek_kaps_100mg_10/?origin=catalog,482.0
"Гимекромон-СЗ таблетки 200мг, №20",https://vitaexpress.ru/product/gimekromon_sz_tabletki_200mg_20/?origin=catalog,269.0
"Гимекромон-СЗ таблетки 200мг, №50",https://vitaexpress.ru/product/gimekromon_sz_tabletki_200mg_50/?origin=catalog,359.0
"Глатион лиофилизат для приг.р-ра д/инъекций 0,6г, №5",https://vitaexpress.ru/product/glation_poroshok_0_6g_5_fl/?origin=catalog,5526.0
"Глицелакс суппозитории рект. д/детей 0.75г, №10",https://vitaexpress.ru/product/glitselaks-suppoz-d-detey-0-75-g-10/?origin=catalog,154.0
"Глицелакс суппозитории рект. для взрослых 1.5г, №10",https://vitaexpress.ru/product/glitselaks-suppoz-d-vzroslykh-1-5-10/?origin=catalog,146.0
"Глицерин суппозитории рект. 1,24г, №10 Фармпроект",https://vitaexpress.ru/product/glitserin_suppozitorii_rektalnye_1_24g_10_detskie_/?origin=catalog,145.0
"Глицерин суппозитории рект. 2,11г, №10",https://vitaexpress.ru/product/glitserin_suppozitorii_2_11g_10/?origin=catalog,145.0
"Гринтерол капсулы 250мг, №100",https://vitaexpress.ru/product/grinterol-0-25-100-kaps/?origin=catalog,1243.0
"Гринтерол капсулы 250мг, №50",https://vitaexpress.ru/product/grinterol-0-25-50-kaps/?origin=catalog,641.0
"Гутафлос капли д/приема внутрь 7,5мг/мл, 15мл",https://vitaexpress.ru/product/gutaflos_kapli_7_5mg_ml_15ml/?origin=catalog,230.0
"Гутафлос капли д/приема внутрь 7,5мг/мл, 30мл",https://vitaexpress.ru/product/gutaflos_7_5mg_ml_30ml/?origin=catalog,330.0
"Гутталакс капли д/приема внутрь 7.5мг/мл, 15мл",https://vitaexpress.ru/product/guttalaks-7-5-mg-ml-kapli-d-pr-vnutr-15ml-slabitelnye/?origin=catalog,392.0
"Гутталакс капли д/приема внутрь 7.5мг/мл, 30мл",https://vitaexpress.ru/product/guttalaks-kapli-30ml-slabitelnye/?origin=catalog,542.0
"Гутталакс таблетки 5мг, №20",https://vitaexpress.ru/product/guttalaks-tab-0-005-20/?origin=catalog,293.0
"Гутталакс таблетки 5мг, №50",https://vitaexpress.ru/product/guttalaks_tab_0_005_50/?origin=catalog,566.0
"Гутталакс Экспресс суппозитории рект. 10мг, №6",https://vitaexpress.ru/product/guttalaks_ekspress_suppozitorii_rektalnye_10mg_6_175966/?origin=catalog,210.0
"Гуттасил капли д/приема внутрь 7,5мг/мл, 15мл",https://vitaexpress.ru/product/guttasil-kapli-d-priema-vnutr-7-5mg-ml-15ml/?origin=catalog,245.0
"Гуттасил таблетки 7,5мг, №30",https://vitaexpress.ru/product/guttasil_tab_0_0075_30/?origin=catalog,290.0
"Даларгин лиофилизат для приг.р-ра д/инъекций 1мг/мл, №10",https://vitaexpress.ru/product/dalargin_liofilizat_1mg_ml_10/?origin=catalog,1078.0
"Декарис таблетки 150мг, №1",https://vitaexpress.ru/product/dekaris-tab-150mg-1/?origin=catalog,84.0
"Декарис таблетки 50мг, №2",https://vitaexpress.ru/product/dekaris-tab-50mg-2/?origin=catalog,84.0
"Дексилант капсулы с модиф. высвоб. 30мг, №28",https://vitaexpress.ru/product/deksilant_kapsuly_30mg_28/?origin=catalog,2228.0
"Дексилант капсулы с модиф. высвоб. 60мг, №28",https://vitaexpress.ru/product/deksilant_kapsuly_60mg_28/?origin=catalog,2723.0
"Де-Нол таблетки п/о 120мг, №112",https://vitaexpress.ru/product/de_nol_tabletki_120mg_112/?origin=catalog,1062.0
"Де-Нол таблетки п/о 120мг, №32",https://vitaexpress.ru/product/de_nol_tabletki_120mg_32/?origin=catalog,372.0
"Де-Нол таблетки п/о 120мг, №56",https://vitaexpress.ru/product/de_nol_tab_p_o_120mg_56/?origin=catalog,636.0
"Дентагуттал капли зубные, 10мл",https://vitaexpress.ru/product/dentaguttal-10ml-kapli-zubnye-fl/?origin=catalog,49.0
"Дентамет гель, 25г",https://vitaexpress.ru/product/dentamet-gel-stomat-25g/?origin=catalog,166.0
"Диара таблетки жевательные 2мг, №12",https://vitaexpress.ru/product/diara-tab-zhevat-2-mg-12-loperamid/?origin=catalog,120.0
"Динолак эмульсия для приема внутрь, 200мл",https://vitaexpress.ru/product/dinolak_emulsiya_dlya_priema_vnutr_200ml/?origin=catalog,405.0
"Динолак эмульсия для приема внутрь, 500мл",https://vitaexpress.ru/product/dinolak_emulsiya_dlya_priema_vnutr_500ml/?origin=catalog,739.0
"Дипана таблетки п/о, №48",https://vitaexpress.ru/product/dipana-tab-p-o-48/?origin=catalog,635.0
"Дицетел таблетки п/о 100мг, №20",https://vitaexpress.ru/product/ditsetel-tab-p-o-100mg-20/?origin=catalog,879.0
"Дицетел таблетки покрыт. п/о 50мг, №20",https://vitaexpress.ru/product/ditsetel_50mg_20/?origin=catalog,569.0
"Домперидон (Тева) таблетки п/о  10мг, №30",https://vitaexpress.ru/product/domperidon-teva-tab-10mg-30/?origin=catalog,263.0
"Дротаверин Велфарм раствор д/инъекций 20мг/мл, 2мл №10",https://vitaexpress.ru/product/drotaverin_rastvor_d_inektsiy_20mg_ml_2ml_10/?origin=catalog,149.0
"Дротаверин Озон таблетки  80мг, №20",https://vitaexpress.ru/product/drotaverin_tab__80mg__20_ozon/?origin=catalog,108.0
"Дротаверин Реневал таблетки  40мг, №28",https://vitaexpress.ru/product/drotaverin_tab__40mg__28_reneval/?origin=catalog,90.0
"Дротаверин Реневал таблетки  40мг, №56",https://vitaexpress.ru/product/drotaverin_tab__40mg__56_reneval/?origin=catalog,168.0
"Дротаверин-Солофарм раствор д/инъекций 20мг/мл, 2 мл №10",https://vitaexpress.ru/product/drotaverin_r_r_dvm_i_vv_vved_20mgml_2ml__10_amp_solofarm/?origin=catalog,108.0
"Дротаверин Татхимфарм таблетки 40мг, №20",https://vitaexpress.ru/product/drotaverin_tabletki_40mg_20_149594/?origin=catalog,27.0
"Дротаверин-Тева таблетки 40мг, №20",https://vitaexpress.ru/product/drotaverin_teva_tabletki_40mg_20/?origin=catalog,70.0
"Дуалак капсулы 330мг, №30",https://vitaexpress.ru/product/dualak_kapsuly_bad_330mg_30/?origin=catalog,815.0
"Дуалак порошок, 1г №30",https://vitaexpress.ru/product/dualak_poroshok_1g_30/?origin=catalog,1345.0
"Дульколакс таблетки покрыт. кишечнораств. плен. об. 5мг, №30",https://vitaexpress.ru/product/dulkolaks_tab_p_o_5mg_30/?origin=catalog,237.0
"Дуоденохель таблетки для рассасывания, №50",https://vitaexpress.ru/product/duodenokhel-tab-podyaz-gomeopat-50-yazva-gastrity-i-t-p/?origin=catalog,641.0
"Дюспаталин капсулы пролонг. 200мг, №30",https://vitaexpress.ru/product/dyuspatalin_kaps_prolong_deyst_200mg_30_200mg_30/?origin=catalog,641.0
"Дюспаталин таблетки п/о 135мг, №50",https://vitaexpress.ru/product/dyuspatalin_tabletki_135mg_50/?origin=catalog,667.0
"Дюспаталин таблетки покрыт. п/о 135мг, №15",https://vitaexpress.ru/product/dyuspatalin_tabletki_135mg_15/?origin=catalog,159.0
"Дюфалак сироп , 200мл",https://vitaexpress.ru/product/dyufalak_sirop_200ml/?origin=catalog,341.0
"Дюфалак сироп 667мг/мл, 1000мл",https://vitaexpress.ru/product/dyufalak_sirop_1000ml/?origin=catalog,963.0
"Дюфалак сироп 667мг/мл, 15мл №10",https://vitaexpress.ru/product/dyufalak_sirop_15ml_10/?origin=catalog,341.0
"Дюфалак сироп 667мг/мл, 500мл",https://vitaexpress.ru/product/dyufalak_sirop_66_7_500ml/?origin=catalog,594.0
"Дюфалак сироп со вкусом сливы 667мг/мл, 500мл",https://vitaexpress.ru/product/dyufalak_sirop_so_vkusom_slivy_500ml/?origin=catalog,503.0
"Жидкий уголь сорбент для взрослых саше, №10",https://vitaexpress.ru/product/zhidkiy_ugol_sorbent_d_vzroslykh_7_0_10_bad_7g_10/?origin=catalog,458.0
"Жидкий уголь сорбент для детей саше, №10",https://vitaexpress.ru/product/zhidkiy_ugol_kompleks_s_pektinom_dlya_detey_poroshok_bad_7g_10/?origin=catalog,350.0
"Закваска Эвиталия для йогурта, простокваши саше 2г, №5",https://vitaexpress.ru/product/evitaliya_zakvaska_d_yogurt_prostok_mechnikovskoy_5sashe_2g/?origin=catalog,251.0
"Закофальк NMX таблетки  1,36г, №30",https://vitaexpress.ru/product/zakofalk-tab-1-36g-30-bad/?origin=catalog,1033.0
"Зубные капли , 10мл",https://vitaexpress.ru/product/zubnye_kapli_10ml/?origin=catalog,39.0
"Зульбекс таблетки покрыт.кишечнораств.об. 20мг, №28",https://vitaexpress.ru/product/zulbeks_tabletki_20mg_28/?origin=catalog,920.0
"Зульбекс таблетки покрыт. кишечнораств. плен. об. 20мг, №14",https://vitaexpress.ru/product/zulbeks_tabletki_20mg_14/?origin=catalog,537.0
"Иберогаст капли д/приема внутрь, 100мл",https://vitaexpress.ru/product/iberogast-kapli-d-priema-vnutr-100ml-fl-kap/?origin=catalog,1139.0
"Иберогаст капли д/приема внутрь, 50мл",https://vitaexpress.ru/product/iberogast-kapli-d-priema-vnutr-50ml-fl-kap/?origin=catalog,709.0
"Имодиум Экспресс таблетки лиоф. 2мг, №10",https://vitaexpress.ru/product/imodium_ekspress_tabletki_2mg_10/?origin=catalog,237.0
"Имодиум Экспресс таблетки лиоф. 2мг, №20",https://vitaexpress.ru/product/imodium_ekspress_tabletki_2mg_20/?origin=catalog,413.0
"Имодиум Экспресс таблетки лиоф. 2мг, №6",https://vitaexpress.ru/product/imodium_ekspress_tabletki_2mg_6/?origin=catalog,158.0
"Исфагула гран. д/сусп. для приема внутрь, 5г №20 апельсин.",https://vitaexpress.ru/product/isfagula_granuly_5g_20_apelsin/?origin=catalog,319.0
"Итомед таблетки п/о 50мг, №100",https://vitaexpress.ru/product/itomed-tab-p-o-50mg-100/?origin=catalog,910.0
"Итомед таблетки п/о  50мг, №40",https://vitaexpress.ru/product/itomed-tab-p-o-50mg-40/?origin=catalog,413.0
"Итоприд-Вертекс таблетки покрыт. п/о 50мг, №40",https://vitaexpress.ru/product/itoprid_verteks_tabletki_pokryt_p_o_50mg_40/?origin=catalog,271.0
"Калгель гель, 10г",https://vitaexpress.ru/product/kalgel_gel_zubnoy_10g/?origin=catalog,607.0
"Камистад Бэби гель д/местн. прим., 10г",https://vitaexpress.ru/product/kamistad-bebi-gel-10g/?origin=catalog,569.0
"Камистад гель д/местн. прим., 10г",https://vitaexpress.ru/product/kamistad-gel-10g/?origin=catalog,392.0
"Кансалазин суппозитории рект. 500мг, №10",https://vitaexpress.ru/product/kansalazin_suppozitorii_rektalnye_500mg_10/?origin=catalog,412.0
"Кансалазин таблетки покрыт. кишечнораств. плен. об. 500мг, №50",https://vitaexpress.ru/product/kansalazin_tabletki_prolongirovannogo_deystviya_p_o_500mg_50/?origin=catalog,641.0
"Карсил Макс капсулы 110мг, №30",https://vitaexpress.ru/product/karsil_maks_kapsuly_110mg_30/?origin=catalog,497.0
"Карсил таблетки покрыт. п/о 35мг, №180",https://vitaexpress.ru/product/karsil-drazhe-35mg-180/?origin=catalog,790.0
"Карсил таблетки покрыт. п/о 35мг, №80",https://vitaexpress.ru/product/karsil-drazhe-35mg-80/?origin=catalog,359.0
"Карсил Форте капсулы 90мг, №30",https://vitaexpress.ru/product/karsil_forte_kaps_90mg_30/?origin=catalog,392.0
"Касторовое масло, 30мл",https://vitaexpress.ru/product/kastorovoe_maslo_30ml_175647/?origin=catalog,69.0
"Касторовое масло, 30мл",https://vitaexpress.ru/product/kastorovoe_maslo_dlya_priema_vnutr_30ml/?origin=catalog,110.0
"Касторовое масло, 30мл",https://vitaexpress.ru/product/kastorovoe_maslo_30ml/?origin=catalog,69.0
"Квамател таблетки п/о  20мг, №28",https://vitaexpress.ru/product/kvamatel-tab-p-o-20mg-28-protivoyazv/?origin=catalog,161.0
"Квамател таблетки п/о  40мг, №14",https://vitaexpress.ru/product/kvamatel-tab-p-o-40mg-14-protivoyazv/?origin=catalog,139.0
"Коли-Крокодил капли д/приема внутрь, 20мл",https://vitaexpress.ru/product/koli_krokodil_kapli_20ml_flakon_so_shpritsem_dozatorom/?origin=catalog,445.0
"Колофорт таблетки для рассасывания, №100",https://vitaexpress.ru/product/kolofort-100-tab-d-rassas/?origin=catalog,569.0
"Комплинекс бэби капли д/приема внутрь, 8мл",https://vitaexpress.ru/product/komplineks_bebi_kapli_d_priema_vnutr_8ml/?origin=catalog,726.0
"Комплинекс капсулы, №14",https://vitaexpress.ru/product/komplineks_kapsuly_bad_14/?origin=catalog,839.0
"Контрдиар капсулы 200мг, №28",https://vitaexpress.ru/product/kontrdiar_kapsuly_200mg_28/?origin=catalog,500.0
"Контролок таблетки покрыт. кишечнораств. плен. об. 20мг, №14",https://vitaexpress.ru/product/kontrolok-tab-p-o-20mg-14/?origin=catalog,311.0
"Контролок таблетки покрыт. кишечнораств. плен. об. 40мг, №14",https://vitaexpress.ru/product/kontrolok-tab-p-o-40mg-14/?origin=catalog,491.0
"Контролок таблетки покрыт. кишечнораств. плен. об. 40мг, №28",https://vitaexpress.ru/product/kontrolok-tab-p-o-kishechnorastv-40mg-28/?origin=catalog,641.0
"Креон капсулы кишечнораст. 10000ЕД, №20",https://vitaexpress.ru/product/kreon_kapsuly_10000ed_20/?origin=catalog,323.0
"Креон капсулы кишечнораст. 10000ЕД, №50",https://vitaexpress.ru/product/kreon_kapsuly_10000ed_50/?origin=catalog,685.0
"Креон капсулы кишечнораст. 25000ЕД, №20",https://vitaexpress.ru/product/kreon_kapsuly_25000ed_20/?origin=catalog,579.0
"Креон капсулы кишечнораст. 25000ЕД, №50",https://vitaexpress.ru/product/kreon_kapsuly_25000ed_50/?origin=catalog,1249.0
"Креон капсулы кишечнораст. 40000ЕД, №50",https://vitaexpress.ru/product/kreon_40000_ed_kaps_400mg_50/?origin=catalog,1560.0
"Креон Микро гранулы 5000МЕ, 20г",https://vitaexpress.ru/product/kreon_mikro_granuly_5000me_20g/?origin=catalog,1496.0
"Лавакол порошок д/р-ра для приема внутрь 14г, №15",https://vitaexpress.ru/product/lavakol-por-d-prig-r-ra-d-priema-vnutr-14g-15-pak/?origin=catalog,198.0
"Лаеннек раствор д/инъекций 112мг/мл, 2мл №10",https://vitaexpress.ru/product/laennek-gidro-platsent-chelovek-d-v-m-i-v-v-vveden-2ml-10amp/?origin=catalog,19425.0
"Лактазар  капсулы для детей 700ЕД, №100",https://vitaexpress.ru/product/laktazar_kaps_700_ed_100_d_detey_bad/?origin=catalog,680.0
"Лактазар капсулы для детей 700ЕД, №50",https://vitaexpress.ru/product/laktazar_kaps_700_ed_50_d_detey_bad/?origin=catalog,476.0
"Лактобактерин раствор для приема внутрь, 10мл №10",https://vitaexpress.ru/product/laktobakterin_rastvor_d_pr_vnutr_bad_10ml_10/?origin=catalog,869.0
"Лактобаланс капсулы, №28",https://vitaexpress.ru/product/laktobalans_kapsuly_28_bad/?origin=catalog,1269.0
"Лактобаланс капсулы, №7",https://vitaexpress.ru/product/laktobalans_kapsuly_bad_7/?origin=catalog,582.0
"Лактобаланс Кидс таблетки жевательные, №10",https://vitaexpress.ru/product/laktobalans_kids_tabletki_zhevatelnye_10_bad/?origin=catalog,539.0
"Лактофильтрум таблетки, №30",https://vitaexpress.ru/product/laktofiltrum_tabletki_30/?origin=catalog,350.0
"Лактофильтрум таблетки, №60",https://vitaexpress.ru/product/laktofiltrum_tabletki_60/?origin=catalog,429.0
"Ланцид капсулы кишечнораст. 15мг, №30",https://vitaexpress.ru/product/lantsid_kaps_15mg_30_protivoyazvennoe_sr_vo/?origin=catalog,385.0
"Ланцид капсулы кишечнораст. 30мг, №30",https://vitaexpress.ru/product/lantsid_kaps_30mg_30_protivoyazvennoe_sr_vo/?origin=catalog,548.0
"Ланцид Кит набор таблеток и капсул, №56",https://vitaexpress.ru/product/lantsid_kit_tab_i_kaps_nabor_7/?origin=catalog,1132.0
"Латран раствор д/инъекций 2мг/мл, 2мл №5",https://vitaexpress.ru/product/latran_rastvor_2mg_ml_2ml_5/?origin=catalog,149.0
"Латран раствор д/инъекций 2мг/мл, 4мл №5",https://vitaexpress.ru/product/latran_r_r_d_inekts_0_2_4ml_5_amp/?origin=catalog,289.0
"Латран таблетки п/о 4мг, №10",https://vitaexpress.ru/product/latran-tab-4mg-10/?origin=catalog,377.0
"Легалон капсулы 140мг, №30",https://vitaexpress.ru/product/legalon-kaps-140mg-30/?origin=catalog,717.0
"Легалон капсулы 140мг, №60",https://vitaexpress.ru/product/legalon-kaps-140mg-60/?origin=catalog,994.0
"Легалон капсулы 70мг, №30",https://vitaexpress.ru/product/legalon_kaps_70mg_30/?origin=catalog,458.0
"Легалон капсулы 70мг, №60",https://vitaexpress.ru/product/legalon_kaps_70mg_60/?origin=catalog,750.0
"Лив 52 таблетки, №100",https://vitaexpress.ru/product/liv-52-tab-100/?origin=catalog,503.0
"Лидент Бэби гель, 10г",https://vitaexpress.ru/product/lident_bebi_gel_stomatologicheskiy_10g/?origin=catalog,258.4
"Лидокавер гель д/десен детский 0,33% + 0,1%, 10г",https://vitaexpress.ru/product/lidokaver_gel_0_33_0_1_10g_dlya_detey/?origin=catalog,242.0
"Линекс капсулы, №16",https://vitaexpress.ru/product/lineks_kaps_16_blister/?origin=catalog,549.0
"Линекс капсулы, №32",https://vitaexpress.ru/product/lineks_kaps_32/?origin=catalog,1003.0
"Линекс форте капсулы, №14",https://vitaexpress.ru/product/lineks-forte-kaps-14/?origin=catalog,641.0
"Линекс форте капсулы, №28",https://vitaexpress.ru/product/lineks_forte_kapsuly_28/?origin=catalog,910.0
"Линекс форте капсулы, №7",https://vitaexpress.ru/product/lineks_forte_kaps_7/?origin=catalog,383.0
"Лопедиум капсулы 2мг, №10",https://vitaexpress.ru/product/lopedium-kaps-2mg-10/?origin=catalog,30.0
